block,trial,conditionNum,ltmtrialsoldnew,ltmTrialsOldInvalidCued,ltmTrialsOldInvalidTested,ltmTrialsOldValidCued,ltmWMblockNum,ltmWMtrialNum,ltmWMimageNum,imageNum,ltmrating,ltmratingrts,ltmresptestimgdiff,ltmrespcuediff,ltmrespwmrespdiff,ltmrespdeg,mousposdeg,ltmresprts,artifactfree
0,0,1,1.0,0.0,0.0,1.0,0,10,0,877.0,3.0,3.900637674846166,113.78357928982432,113.78357928982432,108.2400690441824,-141.15678718822915,211.42589980840881,6.717350132726551,1.0
0,1,2,1.0,1.0,0.0,0.0,0,5,0,799.0,4.0,7.625483558925225,-73.78042590594978,71.80920058452567,-81.86152992369642,132.7908724046997,241.38847549105733,3.000764058026107,1.0
0,2,1,1.0,0.0,0.0,1.0,0,7,0,1882.0,1.0,1.700199025711754,22.78661818484667,22.78661818484667,31.177308866641184,-32.3609375593699,146.53091653565178,1.5921706289823305,0.0
0,3,1,1.0,0.0,0.0,1.0,0,2,0,751.0,1.0,1.1667938671225784,132.28558143219848,132.28558143219848,124.38000102151715,-73.00282039790977,85.3149774111361,1.1420683221826948,1.0
0,4,3,1.0,0.0,1.0,0.0,0,3,1,149.0,1.0,0.9000771755622736,-86.70304833659061,-134.0121117166271,-85.73767382765809,138.72405797274828,242.13460752749054,4.417575672392559,1.0
0,5,0,0.0,0.0,0.0,0.0,0,0,0,1651.0,4.0,1.1820884271724026,0.0,0.0,0.0,0.0,306.5295818269084,0.0,1.0
0,6,1,1.0,0.0,0.0,1.0,0,19,0,430.0,1.0,2.4668921968291215,60.48499920231909,60.48499920231909,68.6980409751776,45.49821161261364,304.0173651210528,0.9919257882984311,0.0
0,7,0,0.0,0.0,0.0,0.0,0,0,0,20.0,4.0,1.216851071691508,0.0,0.0,0.0,0.0,89.41665709750379,0.0,1.0
0,8,0,0.0,0.0,0.0,0.0,0,0,0,1371.0,4.0,2.225079235382964,0.0,0.0,0.0,0.0,48.657000534543506,0.0,1.0
0,9,0,0.0,0.0,0.0,0.0,0,0,0,1099.0,3.0,1.791858049422899,0.0,0.0,0.0,0.0,212.13281709402304,0.0,1.0
0,10,0,0.0,0.0,0.0,0.0,0,0,0,486.0,3.0,2.2253036061542844,0.0,0.0,0.0,0.0,350.39921505245536,0.0,1.0
0,11,1,1.0,0.0,0.0,1.0,0,18,0,519.0,1.0,0.883420140398357,-13.574177100251733,-13.574177100251733,-8.652336188923215,-123.55895613123258,139.85689513307005,1.0671552836752198,0.0
0,12,0,0.0,0.0,0.0,0.0,0,0,0,2342.0,3.0,1.750211470164686,0.0,0.0,0.0,0.0,133.9519916643015,0.0,1.0
0,13,0,0.0,0.0,0.0,0.0,0,0,0,172.0,3.0,2.8836333924145947,0.0,0.0,0.0,0.0,276.7346242846797,0.0,1.0
0,14,2,1.0,1.0,0.0,0.0,0,3,0,1159.0,2.0,1.5418212007289185,91.22315525099802,43.91409187096153,92.18852975993055,-39.20214561484035,4.211582962741169,0.983715585671689,1.0
0,15,2,1.0,1.0,0.0,0.0,0,13,0,1474.0,4.0,1.583491157881781,109.66003509910776,-111.13989730432215,118.00940497304988,127.01668412106669,99.93300033165455,1.8589685729816665,1.0
0,16,2,1.0,1.0,0.0,0.0,0,14,0,688.0,4.0,0.9751649780887419,-72.08431317687734,-173.40187172970698,-66.79423887200684,49.77832162366478,300.9964752493256,1.2254678216108914,1.0
0,17,0,0.0,0.0,0.0,0.0,0,0,0,222.0,4.0,1.141729627804125,0.0,0.0,0.0,0.0,331.2202728919057,0.0,1.0
0,18,0,0.0,0.0,0.0,0.0,0,0,0,1931.0,4.0,0.9737751337315785,0.0,0.0,0.0,0.0,52.85646214722448,0.0,1.0
0,19,0,0.0,0.0,0.0,0.0,0,0,0,510.0,4.0,1.1167911159436699,0.0,0.0,0.0,0.0,231.1577086596695,0.0,1.0
0,20,3,1.0,0.0,1.0,0.0,0,14,1,1963.0,2.0,1.4251820411013796,28.157851260024074,-73.15970729280555,33.44792556489458,-50.46384281323664,78.28199649680336,1.0504911211037324,1.0
0,21,0,0.0,0.0,0.0,0.0,0,0,0,1815.0,3.0,1.7083638980302567,0.0,0.0,0.0,0.0,163.73552131921764,0.0,1.0
0,22,1,1.0,0.0,0.0,1.0,0,16,0,2337.0,3.0,2.1169969554566705,-72.66048534593283,-72.66048534593283,-85.10207402594266,-133.09661115007574,34.54519271919929,0.9087500894488585,1.0
0,23,0,0.0,0.0,0.0,0.0,0,0,0,788.0,1.0,0.8916015483009687,0.0,0.0,0.0,0.0,295.03935553681845,0.0,1.0
0,24,1,1.0,0.0,0.0,1.0,0,9,0,2146.0,1.0,0.7084058071827712,-5.46061333028003,-5.46061333028003,-5.948553554847169,75.14613526436763,206.91796117707474,3.4503648804720797,1.0
0,25,1,1.0,0.0,0.0,1.0,0,0,0,581.0,1.0,1.4163246699226875,-101.80281889527338,-101.80281889527338,-90.41339649226475,-54.32359177813801,287.28085872360975,1.01706101659056,1.0
0,26,1,1.0,0.0,0.0,1.0,0,4,0,153.0,1.0,0.8418536731946915,-22.73587504505739,-22.73587504505739,-11.482969477114278,134.31793960682734,10.119446889923651,1.017149681533283,1.0
0,27,1,1.0,0.0,0.0,1.0,0,12,0,2073.0,2.0,2.4169550177939527,-76.32026072025391,-76.32026072025391,-69.27137869486977,15.71582045145688,138.0360219897469,1.0754170887280452,1.0
0,28,1,1.0,0.0,0.0,1.0,0,23,0,511.0,4.0,3.733767972113128,-79.3458252351629,-79.3458252351629,-89.34521959773232,-135.0,296.271068449786,1.0169424165387682,0.0
0,29,1,1.0,0.0,0.0,1.0,0,21,0,348.0,1.0,1.0334979574276986,10.400467665463426,10.400467665463426,9.558771717517494,-34.77226758899614,284.78070878478565,0.9088333375625552,0.0
0,30,1,1.0,0.0,0.0,1.0,0,20,0,700.0,1.0,0.7167380310170302,-169.0650208100794,-169.0650208100794,-162.41635628559743,-77.60200434555321,320.00131957461326,1.8172333287811853,1.0
0,31,1,1.0,0.0,0.0,1.0,0,11,0,1423.0,4.0,1.2834330267501173,163.52081646571935,163.52081646571935,163.07256832583414,92.37605521800633,263.2423457863739,1.0923184514026616,1.0
0,32,0,0.0,0.0,0.0,0.0,0,0,0,1366.0,4.0,3.26709586961033,0.0,0.0,0.0,0.0,246.122392153491,0.0,1.0
0,33,0,0.0,0.0,0.0,0.0,0,0,0,1478.0,3.0,2.466964896380432,0.0,0.0,0.0,0.0,120.3702349683754,0.0,1.0
0,34,0,0.0,0.0,0.0,0.0,0,0,0,2057.0,4.0,0.898586122026245,0.0,0.0,0.0,0.0,341.94960517514056,0.0,1.0
0,35,1,1.0,0.0,0.0,1.0,0,8,0,1848.0,1.0,2.2169688164544823,11.437942319121722,11.437942319121722,11.089796087914156,29.51149855709032,228.48564669605167,1.8005834210243847,1.0
0,36,2,1.0,1.0,0.0,0.0,0,1,0,2229.0,4.0,0.8831829402947733,5.938371319499714,107.88414320748882,11.900021261630016,-161.33918199425847,109.66602439665735,1.833924860595289,1.0
0,37,0,0.0,0.0,0.0,0.0,0,0,0,470.0,2.0,1.8169180122977195,0.0,0.0,0.0,0.0,87.14462755976326,0.0,1.0
0,38,1,1.0,0.0,0.0,1.0,0,17,0,1505.0,2.0,2.5920206683399556,11.075518516960067,11.075518516960067,0.3670593967053712,134.30553971245024,318.1628242385861,2.7669007212080032,0.0
0,39,0,0.0,0.0,0.0,0.0,0,0,0,1949.0,3.0,2.008674624463765,0.0,0.0,0.0,0.0,72.26287122718449,0.0,1.0
