block,trial,conditionNum,ltmtrialsoldnew,ltmTrialsOldInvalidCued,ltmTrialsOldInvalidTested,ltmTrialsOldValidCued,ltmWMblockNum,ltmWMtrialNum,ltmWMimageNum,imageNum,ltmrating,ltmratingrts,ltmresptestimgdiff,ltmrespcuediff,ltmrespwmrespdiff,ltmrespdeg,mousposdeg,ltmresprts,artifactfree
0,0,2,1.0,1.0,0.0,0.0,0,16,0,765.0,4.0,9.635602788028791,-65.07947836137814,47.375599427912114,-67.5127335755686,21.30122094377805,21.654340681196548,3.592568412073433,1.0
0,1,0,0.0,0.0,0.0,0.0,0,0,0,1282.0,4.0,3.075424054501582,0.0,0.0,0.0,0.0,7.403497601747104,0.0,1.0
0,2,0,0.0,0.0,0.0,0.0,0,0,0,30.0,4.0,3.541913371315786,0.0,0.0,0.0,0.0,7.861603358673923,0.0,1.0
0,3,2,1.0,1.0,0.0,0.0,0,10,0,172.0,1.0,2.9920731401357443,71.6948775916949,118.01415785523238,76.7050639873,-136.86952488703844,86.87006931753291,2.9260139789162167,1.0
0,4,0,0.0,0.0,0.0,0.0,0,0,0,1206.0,4.0,2.792031686912651,0.0,0.0,0.0,0.0,105.15847710737036,0.0,1.0
0,5,0,0.0,0.0,0.0,0.0,0,0,0,2269.0,4.0,3.7922295448011027,0.0,0.0,0.0,0.0,342.00847473569297,0.0,1.0
0,6,0,0.0,0.0,0.0,0.0,0,0,0,2200.0,3.0,3.4504822144572245,0.0,0.0,0.0,0.0,86.70141680478957,0.0,1.0
0,7,0,0.0,0.0,0.0,0.0,0,0,0,408.0,3.0,2.8588169922863926,0.0,0.0,0.0,0.0,98.48534628754747,0.0,1.0
0,8,0,0.0,0.0,0.0,0.0,0,0,0,714.0,2.0,2.492030375462491,0.0,0.0,0.0,0.0,94.77263060265574,0.0,1.0
0,9,2,1.0,1.0,0.0,0.0,0,21,0,2173.0,3.0,3.233618564201606,-142.1635050924225,116.95294679805679,-155.99857545724137,140.59273539700243,93.86297812166822,3.959203356855596,1.0
