block,trial,conditionNum,ltmtrialsoldnew,ltmTrialsOldInvalidCued,ltmTrialsOldInvalidTested,ltmTrialsOldValidCued,ltmWMblockNum,ltmWMtrialNum,ltmWMimageNum,imageNum,ltmrating,ltmratingrts,ltmresptestimgdiff,ltmrespcuediff,ltmrespwmrespdiff,ltmrespdeg,mousposdeg,ltmresprts,artifactfree
0,0,0,0.0,0.0,0.0,0.0,0,0,0,1846.0,3.0,3.375445069658781,0.0,0.0,0.0,0.0,87.25946095528357,0.0,1.0
0,1,0,0.0,0.0,0.0,0.0,0,0,0,1771.0,4.0,1.299961198506935,0.0,0.0,0.0,0.0,174.7517252570065,0.0,1.0
0,2,3,1.0,0.0,1.0,0.0,0,18,1,1351.0,3.0,3.3582298650617304,-59.8801140179321,112.30143788060734,11.219083005475735,174.14398641457103,173.9187196258453,4.49261474451032,1.0
0,3,0,0.0,0.0,0.0,0.0,0,0,0,2275.0,4.0,3.5081718338797145,0.0,0.0,0.0,0.0,216.6478369056035,0.0,1.0
0,4,2,1.0,1.0,0.0,0.0,0,23,0,1701.0,1.0,1.7333370965934591,-16.72279428160122,30.02355614774584,170.29091418387435,-48.81407483429035,96.0534619704312,4.192545494821388,1.0
0,5,0,0.0,0.0,0.0,0.0,0,0,0,1330.0,3.0,6.634167494155918,0.0,0.0,0.0,0.0,232.049950647207,0.0,1.0
0,6,0,0.0,0.0,0.0,0.0,0,0,0,2301.0,4.0,4.541835906462438,0.0,0.0,0.0,0.0,114.69111092933404,0.0,1.0
0,7,2,1.0,1.0,0.0,0.0,0,14,0,278.0,4.0,4.392264276654714,-62.89774925746936,-156.55741085944447,-31.80691964212601,51.86999230821426,51.71748376842804,1.558858671620328,1.0
0,8,1,1.0,0.0,0.0,1.0,0,22,0,227.0,1.0,6.542386995997731,-5.1616088637265385,-5.1616088637265385,5.266592488447567,-120.58873496724294,96.58097615599817,1.4005408831171735,1.0
0,9,0,0.0,0.0,0.0,0.0,0,0,0,1119.0,2.0,9.567793848609654,0.0,0.0,0.0,0.0,358.11559862600535,0.0,1.0
0,10,0,0.0,0.0,0.0,0.0,0,0,0,212.0,4.0,2.9587743403817512,0.0,0.0,0.0,0.0,48.11935360036472,0.0,1.0
0,11,0,0.0,0.0,0.0,0.0,0,0,0,1793.0,3.0,2.016883068379684,0.0,0.0,0.0,0.0,59.668508160374586,0.0,1.0
0,12,1,1.0,0.0,0.0,1.0,0,3,0,1433.0,2.0,2.6739671062559864,0.797190223605993,0.797190223605993,5.164895866791225,82.51670309217747,31.48437572731764,2.1265045556829136,1.0
0,13,3,1.0,0.0,1.0,0.0,0,23,1,2102.0,1.0,4.3418422926006315,-6.458895298815862,40.2874551305312,-179.44518683334033,-59.07797381707571,32.774575853236215,4.576006878783119,1.0
0,14,0,0.0,0.0,0.0,0.0,0,0,0,791.0,3.0,17.45244251263739,0.0,0.0,0.0,0.0,340.91070252678475,0.0,1.0
0,15,0,0.0,0.0,0.0,0.0,0,0,0,2225.0,4.0,1.1249308287124222,0.0,0.0,0.0,0.0,314.4308118253946,0.0,1.0
0,16,0,0.0,0.0,0.0,0.0,0,0,0,3.0,4.0,3.467201049606956,0.0,0.0,0.0,0.0,320.67418822007465,0.0,1.0
