block,trial,cueposbin,cueposdeg,cuevalid,wmresptestimgdiff,wmrespcuediff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposbin2,imageposbin3,imageposdeg0,imageposdeg1,imageposdeg2,imageposdeg3,imagenum0,imagenum1,imagenum2,imagenum3,mouseposdeg,artifactfree
0,0,2.0,95.94906816787089,1,-5.877875355002392,-5.877875355002392,101.82694352287328,2.6756772783883207,2.0,7.0,0.0,3.0,95.94906816787089,317.84053501982527,13.440247712896994,169.15194484988498,1588,2245,846,2221,244.44883623817478,1.0
0,1,6.0,300.5611507359509,1,0.010180862410338056,0.010180862410338056,-59.449030126459455,1.7924453638552222,6.0,5.0,7.0,0.0,300.5611507359509,246.07466533186513,341.52379333060895,40.32271177678615,1492,1391,1909,1325,253.8358695883687,1.0
0,2,1.0,78.78430707550612,1,3.9335187281770936,3.9335187281770936,74.85078834732903,1.6672383828336024,1.0,6.0,7.0,4.0,78.78430707550612,279.90473403793675,350.81742360418247,191.84047175678185,534,1093,501,2172,88.46805518426295,1.0
0,3,3.0,142.3199285662002,1,2.584345531170797,2.584345531170797,139.7355830350294,1.750562212906516,3.0,1.0,6.0,4.0,142.3199285662002,85.55302384254914,285.29008925711645,220.34501155513686,517,2215,1048,279,83.71737965592091,0.0
0,4,3.0,144.50540633934872,1,8.982966902389975,8.982966902389975,135.52243943695873,2.4173338906075514,3.0,7.0,1.0,0.0,144.50540633934872,331.90019454404757,85.75568629564984,19.998481873551448,614,1877,13,482,354.162426454926,1.0
0,5,1.0,65.40742689942594,0,-27.722338932131372,32.99187956956726,32.41554732985868,2.4171956181598944,1.0,0.0,2.0,7.0,65.40742689942594,4.6932083977273145,125.47956337776117,316.915573463778,404,1841,486,201,292.08792513827706,0.0
0,6,2.0,91.7476906680846,1,-6.759126864046804,-6.759126864046804,98.50681753213141,1.1505621558862913,2.0,5.0,3.0,7.0,91.7476906680846,231.24741964930845,155.39738036514493,329.601294299076,144,541,1254,152,106.36112402233192,1.0
0,7,3.0,158.82322498000264,1,5.4957728030200474,5.4957728030200474,153.32745217698258,2.650805344328546,3.0,2.0,4.0,7.0,158.82322498000264,112.87015043876707,202.6844403432722,341.3538945642364,1795,2156,875,853,335.2971207274616,1.0
0,8,4.0,193.170733349953,0,-9.987418631836446,-109.04019437372072,-57.789072276326266,1.5338727574198856,4.0,6.0,5.0,1.0,193.170733349953,292.2235090918373,249.26984375073098,50.998261736380826,1217,666,2196,1790,339.0266882497408,1.0
0,9,5.0,234.15660702793312,1,-4.299235950990536,-4.299235950990536,-121.54415702107632,1.5339297769860423,5.0,2.0,1.0,6.0,234.15660702793312,132.48499893154312,55.52405473132244,275.81311838592194,2067,363,454,1808,18.56617409472744,1.0
0,10,6.0,304.10717209089523,1,2.7239810345362043,2.7239810345362043,-58.61680894364096,1.6421155626921973,6.0,0.0,5.0,1.0,304.10717209089523,5.7962920314168,259.1226370730321,83.22423994434058,2056,524,2090,1361,198.57986174078275,1.0
0,11,0.0,15.193486545718066,1,8.18802303220584,8.18802303220584,7.005463513512229,2.0924375521717593,0.0,1.0,3.0,4.0,15.193486545718066,79.17922929308244,161.40723379403482,215.23714444940683,1158,215,825,246,192.85657680351085,0.0
0,12,6.0,284.09400059275373,1,-6.68596446194277,-6.68596446194277,-69.2200349453035,2.0006714053706673,6.0,3.0,4.0,0.0,284.09400059275373,153.85272844804962,224.7132890425383,22.38946222566329,1796,1078,2157,1367,121.59157314543984,1.0
0,13,5.0,231.46803659645,1,-4.172583105960579,-4.172583105960579,-124.35938029758942,2.650722665963258,5.0,0.0,7.0,1.0,231.46803659645,16.32683823041071,319.59190069659905,79.8740115613868,2153,2344,171,1350,73.18321761517498,1.0
0,14,4.0,222.47324505827672,1,-5.269366299204884,-5.269366299204884,-132.2573886425184,1.0087824384318083,4.0,2.0,0.0,3.0,222.47324505827672,98.95488093656337,29.09323289801062,158.14464301365123,1455,1451,1514,1233,227.71388002592008,1.0
0,15,7.0,321.1042954563337,0,-10.829890965242265,-156.94039149164115,118.04468694797481,2.4933050478248333,7.0,2.0,0.0,5.0,321.1042954563337,107.21479598273255,30.682687799299124,237.62774069764052,55,1847,1609,2006,258.5220007519658,1.0
