block,trial,conditionNum,ltmtrialsoldnew,ltmTrialsOldInvalidCued,ltmTrialsOldInvalidTested,ltmTrialsOldValidCued,ltmWMblockNum,ltmWMtrialNum,ltmWMimageNum,imageNum,ltmrating,ltmratingrts,ltmresptestimgdiff,ltmrespcuediff,ltmrespwmrespdiff,ltmrespdeg,mousposdeg,ltmresprts,artifactfree
0,0,3,1.0,0.0,1.0,0.0,0,22,1,740.0,1.0,4.52536764684919,-7.355576150262662,-85.02215264140818,-14.72980460847927,-72.64597536373867,74.29755095876685,8.192969906870303,1.0
0,1,0,0.0,0.0,0.0,0.0,0,0,0,1406.0,4.0,6.742575361118043,0.0,0.0,0.0,0.0,176.26457510878106,0.0,1.0
0,2,0,0.0,0.0,0.0,0.0,0,0,0,230.0,1.0,2.8336735490986484,0.0,0.0,0.0,0.0,314.54385004180585,0.0,1.0
0,3,0,0.0,0.0,0.0,0.0,0,0,0,2151.0,1.0,3.0337118661366276,0.0,0.0,0.0,0.0,144.50332301196045,0.0,1.0
0,4,2,1.0,1.0,0.0,0.0,0,18,0,573.0,1.0,1.500162505295748,121.893697552114,-77.27422325987541,142.06867351662922,-138.7022128531994,226.59085337132444,5.834356926631472,1.0
0,5,2,1.0,1.0,0.0,0.0,0,22,0,1121.0,1.0,1.4918630462389046,70.31321920239469,-7.353357288750889,62.93899074417805,-150.314770716396,319.3905371299936,3.392802098770062,1.0
0,6,0,0.0,0.0,0.0,0.0,0,0,0,1240.0,3.0,3.7168231184025444,0.0,0.0,0.0,0.0,171.9390235874536,0.0,1.0
0,7,1,1.0,0.0,0.0,1.0,0,0,0,1440.0,1.0,1.45858937420644,-69.15813061092102,-69.15813061092102,-58.555338267412104,-178.59711846734854,179.91389138837278,2.550666015124989,1.0
0,8,0,0.0,0.0,0.0,0.0,0,0,0,2309.0,2.0,2.658505954821294,0.0,0.0,0.0,0.0,337.9094721100873,0.0,1.0
0,9,1,1.0,0.0,0.0,1.0,0,11,0,1542.0,1.0,2.966543295687188,-35.738915111061345,-35.738915111061345,-37.60711882757971,-26.56505117707799,151.23302193622519,5.126304247546159,1.0
