block,trial,conditionNum,ltmtrialsoldnew,ltmTrialsOldInvalidCued,ltmTrialsOldInvalidTested,ltmTrialsOldValidCued,ltmWMblockNum,ltmWMtrialNum,ltmWMimageNum,imageNum,ltmrating,ltmratingrts,ltmresptestimgdiff,ltmrespcuediff,ltmrespwmrespdiff,ltmrespdeg,mousposdeg,ltmresprts,artifactfree
0,0,1,1.0,0.0,0.0,1.0,0,21,0,789.0,1.0,4.050514058418685,44.9833628542635,44.9833628542635,39.01641082225695,-65.04095181220426,11.257742568159728,5.592821884502882,1.0
0,1,0,0.0,0.0,0.0,0.0,0,0,0,2083.0,4.0,1.7918252993945316,0.0,0.0,0.0,0.0,134.70132072153785,0.0,1.0
0,2,0,0.0,0.0,0.0,0.0,0,0,0,88.0,3.0,2.283557771202595,0.0,0.0,0.0,0.0,50.204921961863135,0.0,1.0
0,3,0,0.0,0.0,0.0,0.0,0,0,0,2355.0,3.0,1.7085724109342664,0.0,0.0,0.0,0.0,195.8342091769849,0.0,1.0
0,4,0,0.0,0.0,0.0,0.0,0,0,0,1268.0,4.0,1.5751558482807013,0.0,0.0,0.0,0.0,46.70928500421211,0.0,1.0
0,5,0,0.0,0.0,0.0,0.0,0,0,0,2245.0,2.0,1.4668315287640326,0.0,0.0,0.0,0.0,65.17923929783281,0.0,1.0
0,6,2,1.0,1.0,0.0,0.0,0,5,0,287.0,3.0,3.000402271881285,79.70486810260016,170.06360903374897,74.47504008884708,131.0090869015702,14.346152730339753,4.584073112558144,1.0
0,7,0,0.0,0.0,0.0,0.0,0,0,0,1923.0,4.0,1.4751572167465383,0.0,0.0,0.0,0.0,115.79805684936476,0.0,1.0
0,8,0,0.0,0.0,0.0,0.0,0,0,0,1779.0,3.0,1.4918792967682748,0.0,0.0,0.0,0.0,329.85007351515327,0.0,1.0
0,9,3,1.0,0.0,1.0,0.0,0,20,1,1589.0,2.0,1.5419149624044621,129.33461783914254,83.18346102933549,151.05269790373447,43.16315556993903,61.08036193085967,4.209194492610095,1.0
0,10,3,1.0,0.0,1.0,0.0,0,5,1,1015.0,1.0,1.2748651633692134,-79.08492135035456,11.27381958079428,-84.31474936410764,-70.20112364547508,168.9862116272366,2.059083789441047,1.0
0,11,2,1.0,1.0,0.0,0.0,0,20,0,1754.0,2.0,3.1332443640599195,120.26877209356212,74.11761528375507,141.98685215815408,52.22900131551945,333.4025413004298,3.5342777837013273,1.0
0,12,0,0.0,0.0,0.0,0.0,0,0,0,1660.0,4.0,1.6667081957975824,0.0,0.0,0.0,0.0,122.73245999020189,0.0,1.0
0,13,1,1.0,0.0,0.0,1.0,0,7,0,1307.0,1.0,1.1417345530162493,36.636812077319945,36.636812077319945,48.46866289998055,167.5228333579943,118.16336204129576,3.1841250572333593,1.0
0,14,1,1.0,0.0,0.0,1.0,0,13,0,365.0,1.0,1.233443988986437,-3.1762937494950574,-3.1762937494950574,5.01092587523497,-24.13065220516613,295.5178739165546,5.251002543635423,1.0
0,15,0,0.0,0.0,0.0,0.0,0,0,0,1588.0,3.0,1.0251295908460634,0.0,0.0,0.0,0.0,82.97483332802612,0.0,1.0
0,16,0,0.0,0.0,0.0,0.0,0,0,0,586.0,4.0,1.500164786071764,0.0,0.0,0.0,0.0,140.4516276221869,0.0,1.0
0,17,0,0.0,0.0,0.0,0.0,0,0,0,1037.0,3.0,1.4168611503432658,0.0,0.0,0.0,0.0,299.02048939607283,0.0,1.0
0,18,0,0.0,0.0,0.0,0.0,0,0,0,1136.0,4.0,1.6085583841613698,0.0,0.0,0.0,0.0,80.63955985165002,0.0,1.0
0,19,1,1.0,0.0,0.0,1.0,0,15,0,2261.0,1.0,1.10797136941801,-24.687108943081505,-24.687108943081505,-28.6700488233101,-125.81608074915567,355.4796106223548,4.117501592267217,1.0
0,20,1,1.0,0.0,0.0,1.0,0,3,0,498.0,1.0,1.2251624910404644,-45.95742530395521,-45.95742530395521,-39.56937111796087,150.8323866204222,197.62244505751787,3.417253728925971,1.0
0,21,0,0.0,0.0,0.0,0.0,0,0,0,1407.0,4.0,1.0916395872022804,0.0,0.0,0.0,0.0,48.395628179680735,0.0,1.0
