block,trial,cueposbin,cueposdeg,cuevalid,wmresptestimgdiff,wmrespcuediff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposbin2,imageposbin3,imageposdeg0,imageposdeg1,imageposdeg2,imageposdeg3,imagenum0,imagenum1,imagenum2,imagenum3,mouseposdeg,artifactfree
0,0,1.0,81.63388716251835,1,-1.3013760870790365,-1.3013760870790365,82.93526324959738,1.8836492045229534,1.0,7.0,3.0,0.0,81.63388716251835,347.8875067632473,165.63401457004107,29.222660408631178,26,844,745,2363,333.00266298888107,1.0
0,1,4.0,197.4463259785551,1,-5.025440353883772,-5.025440353883772,-157.52823366756112,1.2503697739884956,4.0,7.0,3.0,5.0,197.4463259785551,340.93269365898874,135.00977584148808,256.29464356576585,992,1753,2059,1469,71.53779682795245,0.0
0,2,5.0,234.73975887051807,1,0.5774118247963684,0.5774118247963684,-125.8376529542783,2.100357001530938,5.0,1.0,6.0,2.0,234.73975887051807,81.29248991847697,312.1846114741364,132.03884690317182,1033,195,536,2163,272.6149561755593,1.0
0,3,3.0,164.42318007324982,1,-7.21093380271761,-7.21093380271761,171.63411387596744,1.5170386834361125,3.0,1.0,2.0,5.0,164.42318007324982,53.7311831022161,101.34755049425536,239.9395340445248,1353,74,440,114,163.9333816293794,0.0
0,4,7.0,324.59692903945614,1,2.409881917771141,2.409881917771141,-37.81295287831504,1.8336786838044645,7.0,5.0,3.0,0.0,324.59692903945614,264.6253096185467,167.60444083645703,37.22617325550812,2345,1238,49,106,73.42668421703489,1.0
0,5,3.0,170.92249948391208,1,-4.715927871067327,-4.715927871067327,175.6384273549794,2.767015305274981,3.0,0.0,1.0,2.0,170.92249948391208,37.06232937885427,81.1193216877819,122.81557172741762,613,1766,1593,1288,88.49481953545262,1.0
0,6,7.0,348.29366150044274,1,4.475257745625282,4.475257745625282,-16.181596245182583,1.3836859823495615,7.0,3.0,4.0,6.0,348.29366150044274,166.6790593373205,222.33895130805737,303.16147640065054,1735,1829,1462,462,344.4866148741939,1.0
0,7,4.0,199.4372469742852,0,-170.48379876536146,-50.09047350597289,-110.47227951974193,2.450371883707703,4.0,1.0,5.0,7.0,199.4372469742852,79.04392171489664,263.0456846904741,358.68695009204345,1697,177,1210,1386,243.29515710801994,0.0
0,8,0.0,8.56139860347746,1,0.6013129002017831,0.6013129002017831,7.960085703275678,1.5003586551029002,0.0,6.0,2.0,4.0,8.56139860347746,276.58218971939965,132.0987622600599,221.5424161655589,1128,1850,575,894,320.1281496789645,0.0
0,9,7.0,340.21480609732214,1,8.844655197238568,8.844655197238568,-28.62984909991645,1.7503004948230227,7.0,2.0,3.0,0.0,340.21480609732214,127.36460371629934,169.5447763822994,33.42628210318582,1859,2167,486,1603,163.28169852504988,1.0
0,10,1.0,67.4665162757135,1,-0.5510455211678668,-0.5510455211678668,68.01756179688137,1.9503482204600004,1.0,2.0,4.0,5.0,67.4665162757135,108.52942345793173,182.42305775613343,247.73036721685426,1978,1369,1875,463,198.27646947391784,1.0
0,11,0.0,22.124753449785057,1,0.18937122354601835,0.18937122354601835,21.93538222623904,1.8670470083452528,0.0,4.0,7.0,5.0,22.124753449785057,201.06350454882804,326.8889347198583,247.5274114499411,532,1613,372,1715,98.45363317616808,1.0
0,12,6.0,277.7610041368266,0,-2.814514668598104,151.46837440834702,126.29262972847961,3.6670905145147117,6.0,2.0,1.0,7.0,277.7610041368266,123.4781150598815,65.93376805117387,349.0217765775275,2125,33,1534,1956,301.67589249157567,1.0
0,13,0.0,10.047086347062537,1,1.3375699250575692,1.3375699250575692,8.709516422004967,1.8670179281907622,0.0,3.0,2.0,1.0,10.047086347062537,146.71366395358484,105.25220011098865,51.64806933152796,75,48,205,1708,242.87348796772702,1.0
0,14,1.0,59.78761922714838,0,2.898629248510892,93.74263644614604,-33.95501721899765,2.400333509329357,1.0,7.0,3.0,6.0,59.78761922714838,328.94361202951325,143.3706551582098,287.5657899645473,161,2331,264,751,150.74316528582187,1.0
0,15,2.0,104.2120065604968,0,6.200982201039017,-169.0989349541146,-86.68905848538856,2.4669980282633333,2.0,6.0,4.0,3.0,104.2120065604968,279.5119237156505,213.1419274474137,151.2514568836653,454,452,636,1,310.75084098729053,1.0
0,16,6.0,308.99602255729945,1,13.742859162725551,13.742859162725551,-64.74683660542613,1.3336989258532412,6.0,7.0,2.0,4.0,308.99602255729945,350.6299709079989,126.00376856045119,212.0401817744684,320,432,1078,1751,89.44052321394201,1.0
0,17,3.0,166.60695476818972,1,-5.76699831497235,-5.76699831497235,172.3739530831621,2.6169922692351975,3.0,1.0,2.0,5.0,166.60695476818972,47.39953187268121,108.65563225025079,228.11805234867916,1517,555,1293,644,45.5298522470761,1.0
0,18,5.0,257.642200441046,1,15.298467843386584,15.298467843386584,-117.6562674023406,1.933706395473564,5.0,0.0,2.0,4.0,257.642200441046,17.27112379459057,97.29020524777332,180.95424174728808,1120,1136,2103,1053,199.43259569624826,1.0
0,19,2.0,104.26451689632354,1,-2.7845140757862743,-2.7845140757862743,107.04903097210982,2.133719624078367,2.0,3.0,1.0,4.0,104.26451689632354,157.35817042539892,52.15396476977264,221.42085300642745,977,2252,989,1596,118.28439702180192,1.0
0,20,2.0,101.52878942348286,0,-9.566932986858344,105.87202937517227,-4.343239951689387,3.5336417349171825,2.0,7.0,6.0,4.0,101.52878942348286,346.0898270614523,272.620551460304,210.53094281933716,42,1656,402,1609,278.51167257076247,1.0
0,21,4.0,194.02615235077317,1,-5.084600013556362,-5.084600013556362,-160.8892476356705,2.8170357183989836,4.0,3.0,6.0,7.0,194.02615235077317,152.72257207858948,288.7018183388086,351.3959109283546,2356,2251,719,395,80.64454544021737,0.0
0,22,5.0,229.91308274924276,1,-17.335940907969565,-17.335940907969565,-112.75097634278764,2.1836499457713217,5.0,0.0,6.0,1.0,229.91308274924276,16.932818227280073,279.9837400036418,85.6787489700805,1051,970,1686,645,228.86193799413468,1.0
0,23,6.0,275.5398073924519,0,-25.005567432812004,65.67697303617679,-150.13716564372487,3.783691342207021,6.0,4.0,3.0,5.0,275.5398073924519,184.85726692346313,144.44665501721533,230.17741105912492,245,808,1895,218,5.876269327389956,0.0
1,0,5.0,226.7264022500939,1,-4.462213713147648,-4.462213713147648,-128.81138403675843,1.2836856402136618,5.0,6.0,3.0,2.0,226.7264022500939,289.57156000731595,154.2924799281055,94.63247308951337,389,1292,1489,2049,231.25926867032558,0.0
1,1,7.0,328.3000605128915,1,6.238966539305373,6.238966539305373,-37.93890602641388,1.4337109570624307,7.0,3.0,0.0,2.0,328.3000605128915,165.65286876617304,27.866929000291535,101.16707310216596,2311,559,1199,916,15.681588511452901,1.0
1,2,0.0,8.967060297316976,1,4.2851820609180145,4.2851820609180145,4.681878236398962,1.4503747347189346,0.0,5.0,2.0,4.0,8.967060297316976,241.78042137361066,103.94472154619766,193.613148258945,2277,1342,2295,2207,59.19638137872607,1.0
1,3,4.0,202.8746851119386,1,-4.961043752007282,-4.961043752007282,-152.16427113605414,1.350357001516386,4.0,1.0,0.0,6.0,202.8746851119386,75.66826063342731,14.930332917730937,295.03672073180405,1158,656,1961,1139,228.70279112234982,0.0
1,4,4.0,200.85863507116224,1,-13.230236544554392,-13.230236544554392,-145.9111283842834,1.8170183273323346,4.0,2.0,0.0,3.0,200.85863507116224,95.18578307426355,30.05685360730627,150.15901208944481,2218,1584,1837,1891,3.080381639776415,1.0
