block,trial,cueposbin,cueposdeg,cuevalid,wmresptestimgdiff,wmrespcuediff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposbin2,imageposbin3,imageposdeg0,imageposdeg1,imageposdeg2,imageposdeg3,imagenum0,imagenum1,imagenum2,imagenum3,mouseposdeg,artifactfree
0,0,3.0,172.96924888691893,1,-4.144332569216494,-4.144332569216494,177.11358145613542,3.5591549472301267,3.0,7.0,2.0,1.0,172.96924888691893,358.0562947767771,98.84877317180845,45.75854025433078,703,605,2167,544,141.2122036967226,0.0
0,1,3.0,149.37380378250663,1,-0.8214447443132639,-0.8214447443132639,150.19524852681988,3.217547029722482,3.0,4.0,7.0,2.0,149.37380378250663,198.8642459131004,357.03995128685636,94.29948060760599,78,18,1011,557,358.7247370841324,1.0
0,2,6.0,303.7502674109966,1,6.4299483884354345,6.4299483884354345,-62.679680977438856,2.142389541695593,6.0,3.0,4.0,2.0,303.7502674109966,164.52269183008903,217.75758191490212,120.5415949554262,1100,657,1986,2000,350.5430943937709,1.0
0,3,0.0,32.674049831572965,0,-6.11643620622614,-83.56422287630373,116.2382727078767,5.067670819204068,0.0,2.0,7.0,4.0,32.674049831572965,110.12183650165056,331.4879446668767,188.2099259752498,2274,316,2067,478,329.40651672499115,1.0
0,4,0.0,17.99957142484195,1,5.837367905160114,5.837367905160114,12.162203519681837,2.383980866521597,0.0,1.0,2.0,6.0,17.99957142484195,72.19995730466019,114.83600711551227,291.29298718793456,1152,2175,334,2210,157.55744400354993,1.0
0,5,7.0,340.3278633146831,0,3.9072666729331615,-60.09145805081438,40.419321365497474,3.3840872079890687,7.0,0.0,5.0,1.0,340.3278633146831,44.326588038430636,261.02243862197076,85.23587128338052,2244,420,737,1618,47.24832204155844,0.0
0,6,2.0,117.28961826193672,1,-0.6831744030153498,-0.6831744030153498,117.97279266495207,1.5505917490518186,2.0,5.0,0.0,6.0,117.28961826193672,248.54233052224907,21.4111306252521,295.6370737901976,2056,1786,1366,594,29.398283962421402,1.0
0,7,4.0,182.27861598354153,1,0.8405302761378377,0.8405302761378377,-178.56191429259636,2.9091076780168805,4.0,5.0,7.0,1.0,182.27861598354153,265.9145211444873,357.58182410212333,60.3430191577425,776,627,2286,1595,132.73188754214297,1.0
0,8,3.0,154.23774801486266,0,-14.369535012856367,-62.20669374172447,-143.5555582434129,4.467664775147568,3.0,4.0,1.0,5.0,154.23774801486266,202.0749067437308,67.16271175023516,268.6054288069141,360,1719,260,878,188.1881996494979,1.0
0,9,7.0,351.76928302838746,1,11.439528920188058,11.439528920188058,-19.670245891800562,3.642621326231165,7.0,5.0,6.0,1.0,351.76928302838746,232.28555209854758,308.67047001452397,59.724802927794826,336,1997,262,695,233.0594443933778,1.0
0,10,4.0,220.14296922458735,1,-4.186935253188158,-4.186935253188158,-135.67009552222453,2.283962278132094,4.0,7.0,5.0,6.0,220.14296922458735,359.89080069958715,266.4825327029895,307.73725680512257,1956,2073,895,319,253.34168346963986,1.0
0,11,6.0,272.21668437733155,0,8.425566135433753,133.2025086819205,139.01417569541104,2.5340492330142297,6.0,3.0,4.0,7.0,272.21668437733155,147.4397418308448,224.34436040620625,352.5625111181781,1211,512,2026,117,23.589256574889514,1.0
0,12,2.0,92.34327451423064,1,1.861808708392283,1.861808708392283,90.48146580583835,1.6839525277609937,2.0,7.0,0.0,6.0,92.34327451423064,327.89882770965147,37.696553769977186,270.43861682853395,1451,543,45,155,0.9556816812447932,1.0
0,13,5.0,261.4779018864494,1,7.324113040205206,7.324113040205206,-105.84621115375583,3.4341461092117243,5.0,0.0,2.0,4.0,261.4779018864494,8.339958141722501,112.76595972665427,207.18481116517444,1000,527,481,1410,328.3660017198459,1.0
0,14,2.0,98.16373771649846,1,-7.5520827349584305,-7.5520827349584305,105.71582045145689,2.709089317708276,2.0,4.0,3.0,6.0,98.16373771649846,198.21536134027534,155.43816592165825,273.84478316840375,2021,957,661,1350,77.03123105544523,1.0
0,15,6.0,303.58127512575834,1,8.976151207806716,8.976151207806716,-65.39487608204838,4.525971556373406,6.0,4.0,7.0,2.0,303.58127512575834,188.59203326985784,350.82047935065594,125.12897922446574,1334,1953,2316,1759,215.73358290801983,1.0
0,16,5.0,231.79873222579326,1,-2.6355175790337313,-2.6355175790337313,-125.565750195173,2.217384524003137,5.0,1.0,7.0,3.0,231.79873222579326,74.44053059389218,349.0085120054018,178.71691998604902,595,519,2123,442,69.06372329775574,0.0
0,17,1.0,89.52049065143603,1,-2.404693056887119,-2.404693056887119,91.92518370832316,3.3508445167681202,1.0,6.0,0.0,7.0,89.52049065143603,281.80303974624286,32.68526008483959,329.58503498956287,339,1533,206,1336,94.11394785269725,1.0
0,18,0.0,23.719597607632064,1,-13.685759023776496,-13.685759023776496,37.40535663140856,2.91746817168314,0.0,3.0,7.0,2.0,23.719597607632064,167.27095346332186,321.8584526653,119.14860165332055,1423,2006,1301,159,262.0959471438602,1.0
0,19,7.0,319.2534950050023,0,-7.682432755777034,52.63412726831951,-93.3806322633172,5.042707368731499,7.0,5.0,4.0,2.0,319.2534950050023,258.9369349809058,209.4953966416495,100.79318540451679,488,890,2218,250,204.51511404208938,1.0
0,20,1.0,57.95194200061185,1,-4.632668079960665,-4.632668079960665,62.58461008057252,1.9089229346136563,1.0,5.0,4.0,2.0,57.95194200061185,234.22777134360385,182.70972656505495,133.59832672977709,101,2083,573,1064,105.55404404196126,1.0
0,21,5.0,260.7142998208319,0,3.533367880964922,-79.46854765954912,-19.81715251961898,3.0840724969748408,5.0,7.0,3.0,4.0,260.7142998208319,343.7162153613459,142.44742246645083,208.62685031596425,317,1200,2106,1333,51.12205867793793,1.0
0,22,4.0,189.101556810132,1,3.0546401086023813,3.0546401086023813,-173.9530832984704,2.7174364117672667,4.0,5.0,2.0,6.0,189.101556810132,242.85080061132126,93.67821295850243,290.11874751228135,1433,1461,151,1017,21.444577103288193,1.0
0,23,1.0,72.82589698726443,1,3.4920204182176837,3.4920204182176837,69.33387656904675,1.8505799460108392,1.0,4.0,6.0,0.0,72.82589698726443,186.99379751626728,300.7640829564924,2.6943779730029593,1192,441,995,2187,285.13648201249146,1.0
1,0,4.0,202.94800080747993,1,-5.433658292942972,-5.433658292942972,-151.6183408995771,3.592553586990107,4.0,0.0,5.0,1.0,202.94800080747993,29.189126603844787,256.3010283293277,70.99912277088478,716,139,2265,701,219.68624004525512,1.0
1,1,3.0,140.68507272955702,1,-2.203276715330887,-2.203276715330887,142.8883494448879,2.509044728416484,3.0,6.0,5.0,4.0,140.68507272955702,292.48805642619135,245.33857286220575,205.17807419587217,1603,444,1355,1686,251.4579154521356,1.0
1,2,1.0,56.97544108135174,1,1.3974706137844455,1.3974706137844455,55.57797046756729,2.392376142088324,1.0,6.0,3.0,2.0,56.97544108135174,283.22626771433545,163.32963523512723,105.29106888399299,1105,1889,1049,152,271.76089068558485,0.0
1,3,7.0,315.11710283859094,1,-1.774862579768549,-1.774862579768549,-43.10803458164054,1.8924382934346795,7.0,4.0,2.0,0.0,315.11710283859094,223.3806216393637,116.69222943007983,8.14980593041168,822,222,326,1484,101.98771838603702,1.0
1,4,3.0,144.9034426807418,0,-77.02091877549371,5.082676602649146,139.82076607809265,2.5598979122005403,3.0,1.0,7.0,6.0,144.9034426807418,62.79984730259893,329.177445618805,278.82838490447944,1439,401,832,985,33.12036454652436,1.0
1,5,4.0,188.19995750395708,1,9.884641821853348,9.884641821853348,178.31531568210374,2.109040794079192,4.0,2.0,0.0,6.0,188.19995750395708,109.76509609775887,38.35741122199003,296.432683402026,1785,551,1908,1688,176.73190103521964,1.0
1,6,2.0,129.48377028098525,0,-5.180921252356938,59.36412264562788,70.11964763535737,2.625720442214515,2.0,1.0,5.0,0.0,129.48377028098525,64.93872638300043,235.9111643705623,24.70988167357793,1193,158,679,2079,109.94763159876287,1.0
1,7,3.0,158.29616271506353,1,6.868915391070688,6.868915391070688,151.42724732399284,1.617233935277909,3.0,7.0,0.0,6.0,158.29616271506353,329.87660034805134,33.020051381566425,286.830175281094,1988,1496,366,555,212.46356436385133,1.0
1,8,6.0,286.2642322528379,1,0.11989347255443655,0.11989347255443655,-73.85566121971652,3.4175428673042916,6.0,0.0,4.0,2.0,286.2642322528379,31.449053390829935,216.81470540084177,125.8982539927461,1598,887,1835,1383,6.960522424820557,1.0
1,9,0.0,20.346780411470466,0,2.6821794277489954,56.46096551728439,-36.11418510581393,2.0341698293341324,0.0,7.0,2.0,1.0,20.346780411470466,326.5679943219351,127.72977452216055,77.98842775819631,2261,1650,1446,1230,9.944887639959132,1.0
1,10,1.0,70.27489421002994,1,0.21727879172692674,0.21727879172692674,70.05761541830302,1.6338331858278252,1.0,4.0,2.0,7.0,70.27489421002994,208.2835400439862,126.48388469267847,358.6874828481718,773,2241,1544,1748,89.36389600518979,1.0
1,11,4.0,200.41345530584735,1,-1.4314589401871192,-1.4314589401871192,-158.15508575396555,1.8339664405793883,4.0,5.0,7.0,2.0,200.41345530584735,251.13739389987586,351.1437054987383,99.71348122468534,1328,1931,1617,2311,178.2601198065237,1.0
1,12,6.0,301.6591053731598,1,3.911757539981036,3.911757539981036,-62.25265216682125,2.1922579975798726,6.0,4.0,7.0,1.0,301.6591053731598,224.32656130618074,352.71758288424525,75.7379781907038,907,2296,587,245,178.17030875005716,1.0
1,13,7.0,321.1467630050958,1,5.799520108010077,5.799520108010077,-44.652757102914244,1.7339370184927247,7.0,3.0,0.0,4.0,321.1467630050958,159.20729394445132,2.320712043718288,211.08577954615637,900,461,1854,1358,114.42607493441422,1.0
1,14,0.0,4.0438699300927246,1,1.4086853476412935,1.4086853476412935,2.635184582451431,1.4755163691588677,0.0,5.0,1.0,2.0,4.0438699300927246,243.71959493744689,60.223220973646995,116.06267670222223,473,580,1631,2050,43.43123191288525,1.0
1,15,5.0,227.78007297067379,1,138.53062976703808,138.53062976703808,89.24944320363574,2.5506883971975185,5.0,1.0,7.0,3.0,227.78007297067379,76.72635653560424,355.15179698988305,162.57133189914214,2119,2211,1839,634,278.21690813338074,1.0
1,16,7.0,316.78141765168994,1,14.074590772306419,14.074590772306419,-57.29317312061652,1.6172872486058623,7.0,4.0,2.0,5.0,316.78141765168994,195.59158517367115,107.2751270898924,257.5557632121484,1678,1783,863,2359,132.85085584659512,1.0
1,17,2.0,102.98648704913107,0,2.1795396871461037,-134.30668607148544,-122.7068268793835,1.9256921035121195,2.0,5.0,0.0,3.0,102.98648704913107,239.4727128077626,28.245286894200518,148.29722235385412,601,794,322,958,0.9677223941462021,1.0
1,18,1.0,52.66131339848451,1,-1.44850727809368,-1.44850727809368,54.10982067657819,2.4173541325726546,1.0,6.0,2.0,0.0,52.66131339848451,313.18046398399906,124.8431966427429,8.223783675360353,1920,105,2343,125,318.0476009448655,1.0
1,19,5.0,263.9274869568093,0,-2.1319158540477687,142.96373042473576,120.96375653207352,1.7755741300061345,5.0,2.0,0.0,4.0,263.9274869568093,118.83184067802576,17.00026923191342,196.02628437309167,191,87,1488,830,343.738885803833,1.0
1,20,5.0,241.11461206335386,1,4.934749239929452,4.934749239929452,-123.82013717657559,1.6505812574760057,5.0,7.0,2.0,1.0,241.11461206335386,317.2189674447904,110.40417102401474,47.65265000053678,289,1592,913,1684,199.54248622128372,1.0
1,21,6.0,302.21456755313864,0,-3.647407948686611,-113.27690945919296,55.49147701233159,2.2257524301530793,6.0,1.0,0.0,4.0,302.21456755313864,51.84406906364498,8.039105291192012,191.33179652416214,1964,1966,1460,1482,330.7750452645767,1.0
1,22,0.0,16.04635458308576,1,-18.249638667636273,-18.249638667636273,34.29599325072203,1.5755443657399155,0.0,4.0,1.0,3.0,16.04635458308576,217.72432182552745,67.75906833257946,164.3585784965387,1513,2243,1128,1527,116.39629234977218,1.0
1,23,2.0,130.986610373969,1,5.504559534917773,5.504559534917773,125.48205083905124,2.0098070800304413,2.0,7.0,6.0,0.0,130.986610373969,316.8546719870316,272.94082109809,8.838510398809593,1882,2299,1499,1089,341.14359803594243,1.0
2,0,5.0,256.9187740973829,1,-3.0876456433488624,-3.0876456433488624,-99.99358025926826,2.1589580016443506,5.0,3.0,0.0,6.0,256.9187740973829,177.2396425795277,40.066623087117996,300.1286454451103,25,506,591,2153,71.93172199907661,1.0
