block,trial,conditionNum,ltmtrialsoldnew,ltmTrialsOldInvalidCued,ltmTrialsOldInvalidTested,ltmTrialsOldValidCued,ltmWMblockNum,ltmWMtrialNum,ltmWMimageNum,imageNum,ltmrating,ltmratingrts,ltmresptestimgdiff,ltmrespcuediff,ltmrespwmrespdiff,ltmrespdeg,mousposdeg,ltmresprts,artifactfree
0,0,1,1.0,0.0,0.0,1.0,0,2,0,152.0,3.0,8.709556850909621,71.3111328985079,71.3111328985079,78.37584255110033,37.77099868448056,184.90580049354318,13.727175561028162,1.0
0,1,0,0.0,0.0,0.0,0.0,0,0,0,749.0,4.0,5.425727382256355,0.0,0.0,0.0,0.0,183.07031669219143,0.0,1.0
0,2,1,1.0,0.0,0.0,1.0,0,23,0,2004.0,1.0,4.950638588792572,-30.534897215401255,-30.534897215401255,-31.441572274242194,69.954750574579,150.54318810462084,6.167859417523687,1.0
0,3,0,0.0,0.0,0.0,0.0,0,0,0,1508.0,1.0,7.242573935633118,0.0,0.0,0.0,0.0,45.13917073602179,0.0,1.0
0,4,0,0.0,0.0,0.0,0.0,0,0,0,1201.0,1.0,2.483694731806281,0.0,0.0,0.0,0.0,348.63991117057236,0.0,1.0
0,5,0,0.0,0.0,0.0,0.0,0,0,0,312.0,3.0,6.9926590370905615,0.0,0.0,0.0,0.0,119.7659396368295,0.0,1.0
0,6,0,0.0,0.0,0.0,0.0,0,0,0,2198.0,4.0,4.80845443779117,0.0,0.0,0.0,0.0,111.46720781303533,0.0,1.0
0,7,0,0.0,0.0,0.0,0.0,0,0,0,602.0,4.0,4.158863466471757,0.0,0.0,0.0,0.0,122.12033584435504,0.0,1.0
0,8,2,1.0,1.0,0.0,0.0,0,19,0,394.0,4.0,4.058857992609319,-84.43882450549964,-125.76639793757693,-93.20496030840128,-109.96247426513496,138.60242623626485,6.576188469650333,1.0
0,9,1,1.0,0.0,0.0,1.0,0,6,0,191.0,1.0,3.1168430181737676,128.98939617522808,128.98939617522808,135.31358256616946,-58.66230967945681,317.004924065897,6.076155683494562,1.0
0,10,0,0.0,0.0,0.0,0.0,0,0,0,672.0,4.0,2.8085285630145336,0.0,0.0,0.0,0.0,254.95228251670633,0.0,1.0
0,11,2,1.0,1.0,0.0,0.0,0,10,0,1220.0,4.0,5.23353636041702,96.04374803100178,170.08834714608486,100.34508606281479,-142.47425126790802,95.71692793417166,3.5007523710096393,1.0
0,12,1,1.0,0.0,0.0,1.0,0,7,0,922.0,4.0,6.775853024508706,169.4142757376234,169.4142757376234,166.1098446290159,137.64762966529221,346.6229713163669,3.892550358110384,1.0
0,13,0,0.0,0.0,0.0,0.0,0,0,0,1788.0,4.0,9.451291746042443,0.0,0.0,0.0,0.0,126.16937537788128,0.0,1.0
0,14,3,1.0,0.0,1.0,0.0,0,19,1,1198.0,1.0,3.5421501674377396,-120.74947031798584,-162.07704375006315,-129.5156061208875,-73.65182845264876,233.52408111500628,10.526885218233474,1.0
0,15,0,0.0,0.0,0.0,0.0,0,0,0,440.0,4.0,4.050508926672592,0.0,0.0,0.0,0.0,306.0426581719746,0.0,1.0
0,16,0,0.0,0.0,0.0,0.0,0,0,0,2249.0,4.0,3.9503024594177987,0.0,0.0,0.0,0.0,245.04381518589568,0.0,1.0
0,17,0,0.0,0.0,0.0,0.0,0,0,0,1350.0,4.0,2.7753090594137575,0.0,0.0,0.0,0.0,302.583707437213,0.0,1.0
0,18,1,1.0,0.0,0.0,1.0,0,18,0,548.0,1.0,2.883740860502712,44.56616845502486,44.56616845502486,54.959473111626366,21.39981013208223,179.47509552944203,6.27617689471208,1.0
0,19,2,1.0,1.0,0.0,0.0,0,21,0,2331.0,4.0,2.75040383991427,-113.09414197933245,66.35328494541469,-113.41443569626138,-142.20996184561585,246.30881278979422,2.825719057423612,1.0
0,20,1,1.0,0.0,0.0,1.0,0,20,0,1300.0,1.0,2.1252787536013784,-100.96494721482382,-100.96494721482382,-100.84851310794275,114.48248589734712,172.3667106413295,5.0170661921133615,1.0
0,21,1,1.0,0.0,0.0,1.0,0,9,0,2290.0,1.0,1.5580369132208034,-31.134029332565554,-31.134029332565554,-21.246447284475963,-120.5139059795203,24.770142381571855,6.059668523408618,1.0
0,22,1,1.0,0.0,0.0,1.0,0,5,0,1377.0,4.0,3.092058394709966,120.80054753429692,120.80054753429692,123.43206318650009,133.11932176181338,359.3932451307248,3.842550044503696,1.0
0,23,1,1.0,0.0,0.0,1.0,0,0,0,1354.0,4.0,2.7003425155480727,-179.6056515816552,-179.6056515816552,177.613272854118,-42.11215636523871,136.50435463768483,2.9007560202508103,1.0
0,24,0,0.0,0.0,0.0,0.0,0,0,0,1049.0,4.0,3.23375417453326,0.0,0.0,0.0,0.0,332.4420599556193,0.0,1.0
0,25,0,0.0,0.0,0.0,0.0,0,0,0,1102.0,4.0,2.208671339596549,0.0,0.0,0.0,0.0,275.8492420617236,0.0,1.0
0,26,0,0.0,0.0,0.0,0.0,0,0,0,705.0,4.0,4.500580457512115,0.0,0.0,0.0,0.0,350.021994810446,0.0,1.0
0,27,0,0.0,0.0,0.0,0.0,0,0,0,677.0,4.0,2.908714218187015,0.0,0.0,0.0,0.0,172.46115147830395,0.0,1.0
0,28,1,1.0,0.0,0.0,1.0,0,15,0,1513.0,4.0,2.0669239572152946,-31.377970664002564,-31.377970664002564,-23.386541618501397,131.51672853100234,343.94196483584466,3.8092481478674927,1.0
0,29,0,0.0,0.0,0.0,0.0,0,0,0,1990.0,4.0,2.4254451362166947,0.0,0.0,0.0,0.0,219.91732555587114,0.0,1.0
0,30,0,0.0,0.0,0.0,0.0,0,0,0,1666.0,4.0,2.025294091820797,0.0,0.0,0.0,0.0,48.4307633887605,0.0,1.0
0,31,0,0.0,0.0,0.0,0.0,0,0,0,1251.0,4.0,3.6249215270481727,0.0,0.0,0.0,0.0,70.27141467664131,0.0,1.0
0,32,1,1.0,0.0,0.0,1.0,0,16,0,1527.0,4.0,2.675198384754367,61.78302825732761,61.78302825732761,58.24976157639194,-64.5366549381284,201.9733341319056,2.917399983692576,1.0
0,33,0,0.0,0.0,0.0,0.0,0,0,0,1657.0,4.0,4.583957363171976,0.0,0.0,0.0,0.0,329.42830598782473,0.0,1.0
0,34,1,1.0,0.0,0.0,1.0,0,4,0,39.0,1.0,1.8502824456077178,-30.5729904322722,-30.5729904322722,-24.71972352490311,105.72258010383804,281.8072384368621,3.034006941541975,1.0
0,35,3,1.0,0.0,1.0,0.0,0,10,1,1664.0,1.0,3.066541927221806,-78.28563561935552,-4.241036504272425,-73.98429758754251,31.855132382449263,269.12246242027067,5.384402285566011,1.0
0,36,0,0.0,0.0,0.0,0.0,0,0,0,1388.0,4.0,5.175140795158768,0.0,0.0,0.0,0.0,300.0588260160972,0.0,1.0
0,37,2,1.0,1.0,0.0,0.0,0,14,0,192.0,4.0,3.1504177526485364,-66.22629857547378,10.824920661307686,-76.94640309649112,-144.5703254345112,9.098917315289539,4.95119538325298,1.0
0,38,1,1.0,0.0,0.0,1.0,0,12,0,1675.0,1.0,1.666877258324348,32.389687525645606,32.389687525645606,29.768544665506024,-72.33927134200604,3.3817284707215522,3.7587637395376987,1.0
0,39,0,0.0,0.0,0.0,0.0,0,0,0,1451.0,4.0,3.0582185200159984,0.0,0.0,0.0,0.0,157.7118412530171,0.0,1.0
0,40,1,1.0,0.0,0.0,1.0,0,13,0,57.0,1.0,6.242465028575225,91.25391236578989,91.25391236578989,93.32464910711082,129.28940686250039,270.89325309688843,4.717426383675502,1.0
