block,trial,conditionNum,ltmtrialsoldnew,ltmTrialsOldInvalidCued,ltmTrialsOldInvalidTested,ltmTrialsOldValidCued,ltmWMblockNum,ltmWMtrialNum,ltmWMimageNum,imageNum,ltmrating,ltmratingrts,ltmresptestimgdiff,ltmrespcuediff,ltmrespwmrespdiff,ltmrespdeg,mousposdeg,ltmresprts,artifactfree
0,0,3,1.0,0.0,1.0,0.0,0,21,1,1200.0,1.0,7.209392376709729,-8.290263145014263,-91.29217868552831,-11.823631025979186,-7.9935214936397925,339.90995944916097,1.8589261847664602,1.0
0,1,0,0.0,0.0,0.0,0.0,0,0,0,414.0,4.0,10.0847031333833,0.0,0.0,0.0,0.0,174.63773592066593,0.0,1.0
0,2,2,1.0,1.0,0.0,0.0,0,19,0,488.0,2.0,4.658965984417591,131.96859107538953,-167.71484890051394,139.65102383116653,126.96834390551626,329.582035098688,2.1923215743736364,1.0
0,3,1,1.0,0.0,0.0,1.0,0,7,0,776.0,1.0,1.8752446139114909,3.734974617881214,3.734974617881214,2.894444341743376,178.5436413656603,231.96272490434143,3.8258488502469845,1.0
0,4,0,0.0,0.0,0.0,0.0,0,0,0,2014.0,4.0,2.8587460029521026,0.0,0.0,0.0,0.0,326.0907392630299,0.0,1.0
0,5,1,1.0,0.0,0.0,1.0,0,17,0,339.0,1.0,3.100506105693057,0.4793263126855491,0.4793263126855491,2.8840193695726684,89.04116433875049,28.540912907812785,3.1756610278389417,1.0
0,6,2,1.0,1.0,0.0,0.0,0,5,0,2244.0,3.0,4.150630009127781,-91.01856308473347,-155.01728780848103,-94.92582975766663,135.3451511231641,201.28996471711957,4.109384622075595,1.0
0,7,3,1.0,0.0,1.0,0.0,0,5,1,420.0,1.0,3.3917914064368233,134.08381076466384,70.08508604091625,130.17654409173065,-89.75722272623318,353.23272423081687,3.4841274638311006,0.0
0,8,3,1.0,0.0,1.0,0.0,0,19,1,890.0,1.0,2.4419358370359987,-12.236994563486851,48.079565460609686,-4.554561807709829,-88.82607045560736,26.178385376392473,2.4256051486590877,1.0
0,9,0,0.0,0.0,0.0,0.0,0,0,0,471.0,3.0,4.20891626336379,0.0,0.0,0.0,0.0,114.52493431848708,0.0,1.0
0,10,0,0.0,0.0,0.0,0.0,0,0,0,2185.0,3.0,3.025397369347047,0.0,0.0,0.0,0.0,109.9521887628761,0.0,1.0
0,11,1,1.0,0.0,0.0,1.0,0,13,0,1000.0,1.0,1.8169104633270763,18.79822090901054,18.79822090901054,11.474107868805334,-117.32031902256118,68.7145196492629,5.4344289262080565,1.0
0,12,3,1.0,0.0,1.0,0.0,0,3,1,316.0,1.0,1.733621415158268,-23.1529086228768,-100.6006952929544,-17.036472416650657,133.27474512452736,292.48061869845395,3.275353179196827,1.0
