block,trial,conditionNum,ltmtrialsoldnew,ltmTrialsOldInvalidCued,ltmTrialsOldInvalidTested,ltmTrialsOldValidCued,ltmWMblockNum,ltmWMtrialNum,ltmWMimageNum,imageNum,ltmrating,ltmratingrts,ltmresptestimgdiff,ltmrespcuediff,ltmrespwmrespdiff,ltmrespdeg,mousposdeg,ltmresprts,artifactfree
0,0,0,0.0,0.0,0.0,0.0,0,0,0,1730.0,3.0,6.184246658919619,0.0,0.0,0.0,0.0,310.8493989164017,0.0,1.0
0,1,1,1.0,0.0,0.0,1.0,0,19,0,291.0,1.0,2.441993666230701,32.237846768043944,32.237846768043944,37.7210258159645,164.6591092359951,18.483615797891662,5.276124802853701,1.0
0,2,1,1.0,0.0,0.0,1.0,0,4,0,1100.0,1.0,2.808534908146612,7.687274045408272,7.687274045408272,2.851680426614036,-135.830315486258,67.9548272841279,2.233786964568935,1.0
0,3,3,1.0,0.0,1.0,0.0,0,22,1,1871.0,3.0,3.658287213746007,-7.344833327636637,35.33495155177549,-37.70897149908634,-38.54444778008332,195.76122246573385,3.8258718056031285,0.0
0,4,0,0.0,0.0,0.0,0.0,0,0,0,1416.0,4.0,6.017302970622495,0.0,0.0,0.0,0.0,329.8679528565276,0.0,1.0
0,5,1,1.0,0.0,0.0,1.0,0,18,0,870.0,1.0,2.6504076351911863,-21.328627862194182,-21.328627862194182,-23.581621552245842,-31.798912824294423,278.350345207908,2.275618466233027,0.0
0,6,1,1.0,0.0,0.0,1.0,0,0,0,2164.0,1.0,3.06710214657096,150.9996122025074,150.9996122025074,148.53002129302666,110.58445165231456,102.91436505999143,1.2505411187530626,1.0
0,7,0,0.0,0.0,0.0,0.0,0,0,0,1116.0,4.0,3.675467021406348,0.0,0.0,0.0,0.0,255.71891927432586,0.0,1.0
0,8,0,0.0,0.0,0.0,0.0,0,0,0,129.0,4.0,1.416855877666876,0.0,0.0,0.0,0.0,354.43438787148585,0.0,1.0
0,9,0,0.0,0.0,0.0,0.0,0,0,0,610.0,4.0,2.175318769693149,0.0,0.0,0.0,0.0,139.60533606289354,0.0,1.0
0,10,0,0.0,0.0,0.0,0.0,0,0,0,569.0,3.0,2.0251933829558766,0.0,0.0,0.0,0.0,304.4644267041353,0.0,1.0
0,11,1,1.0,0.0,0.0,1.0,0,13,0,44.0,1.0,1.3083572911905321,-46.176630466925786,-46.176630466925786,-42.448246454199655,-39.59166784252466,171.4160836511173,2.000650311842037,1.0
0,12,3,1.0,0.0,1.0,0.0,0,1,1,966.0,2.0,2.5250907471540813,50.584964597691645,159.73618580520164,52.31685618612299,38.17075569680193,301.8340454343444,1.7756198917304573,1.0
0,13,0,0.0,0.0,0.0,0.0,0,0,0,649.0,4.0,1.99196589754456,0.0,0.0,0.0,0.0,310.16448489620814,0.0,1.0
0,14,0,0.0,0.0,0.0,0.0,0,0,0,1461.0,4.0,0.9501306895872403,0.0,0.0,0.0,0.0,244.23755890416814,0.0,1.0
0,15,2,1.0,1.0,0.0,0.0,0,14,0,1729.0,1.0,1.4084793707743302,-47.38762393283619,1.2255892914364148,-49.042351149692884,84.71875937155487,288.0688244792808,1.6672216602596563,1.0
0,16,1,1.0,0.0,0.0,1.0,0,10,0,1131.0,1.0,1.2001403829685842,-34.5552918614233,-34.5552918614233,-30.07513582165893,-16.958179847755478,210.77755899301434,2.1923531766351516,1.0
0,17,2,1.0,1.0,0.0,0.0,0,1,0,887.0,1.0,1.125131003196202,-18.54105152094026,90.61016968656975,-16.80915993250892,107.29677181543384,351.5753566251379,2.2088726939732624,1.0
0,18,0,0.0,0.0,0.0,0.0,0,0,0,381.0,3.0,3.650494020324004,0.0,0.0,0.0,0.0,293.66339110243564,0.0,1.0
0,19,2,1.0,1.0,0.0,0.0,0,9,0,1603.0,4.0,2.1336554767035523,152.46299320431612,-162.4743139901274,-166.76732769992773,-128.84815662071443,72.72039034861442,2.8757796044419592,1.0
0,20,0,0.0,0.0,0.0,0.0,0,0,0,1435.0,4.0,2.100240110755294,0.0,0.0,0.0,0.0,114.93869184205207,0.0,1.0
0,21,0,0.0,0.0,0.0,0.0,0,0,0,2070.0,4.0,1.0000852447351463,0.0,0.0,0.0,0.0,307.10620875737413,0.0,1.0
0,22,1,1.0,0.0,0.0,1.0,0,2,0,707.0,1.0,1.0752956196179184,-102.81946797474178,-102.81946797474178,-111.06142872789455,-105.19240900955027,299.5774587304915,2.1257764683477944,1.0
0,23,0,0.0,0.0,0.0,0.0,0,0,0,978.0,4.0,1.575162763274875,0.0,0.0,0.0,0.0,83.99377019812161,0.0,1.0
0,24,0,0.0,0.0,0.0,0.0,0,0,0,827.0,4.0,0.7750291656734589,0.0,0.0,0.0,0.0,242.95592643538038,0.0,1.0
0,25,3,1.0,0.0,1.0,0.0,0,9,1,1689.0,1.0,2.0582101798750045,-20.380077411144153,24.682615394412373,20.389601684612014,43.99491399474582,9.68311582445943,1.7249414690832054,1.0
0,26,0,0.0,0.0,0.0,0.0,0,0,0,260.0,4.0,2.72540732158177,0.0,0.0,0.0,0.0,236.6379529917668,0.0,1.0
0,27,0,0.0,0.0,0.0,0.0,0,0,0,617.0,4.0,0.7334505472199453,0.0,0.0,0.0,0.0,108.30704346418037,0.0,1.0
0,28,1,1.0,0.0,0.0,1.0,0,3,0,313.0,2.0,2.341959397276696,-114.18958513100048,-114.18958513100048,-118.0178592021909,96.12418606046248,269.8202404741054,1.9506298987212176,1.0
0,29,1,1.0,0.0,0.0,1.0,0,17,0,2031.0,1.0,1.2585190566173878,13.727128804488174,13.727128804488174,12.789458000939497,35.86982351772131,91.4590222034986,1.534014074789411,0.0
0,30,1,1.0,0.0,0.0,1.0,0,12,0,1498.0,1.0,1.0501430058834558,13.643450436232825,13.643450436232825,13.245178605749658,-29.222908464590517,245.1561036495186,2.083874832218953,1.0
0,31,0,0.0,0.0,0.0,0.0,0,0,0,1914.0,4.0,1.608021330000156,0.0,0.0,0.0,0.0,348.2301816643616,0.0,1.0
0,32,0,0.0,0.0,0.0,0.0,0,0,0,442.0,4.0,0.9500790865868112,0.0,0.0,0.0,0.0,154.6899150668168,0.0,1.0
0,33,1,1.0,0.0,0.0,1.0,0,6,0,1520.0,1.0,1.0001094781882784,22.685618737028044,22.685618737028044,25.17568711906047,180.0,143.04293766798222,3.32573267707221,1.0
0,34,0,0.0,0.0,0.0,0.0,0,0,0,287.0,4.0,0.8916271423795479,0.0,0.0,0.0,0.0,296.48086887710326,0.0,1.0
0,35,0,0.0,0.0,0.0,0.0,0,0,0,2192.0,4.0,0.8667684661763815,0.0,0.0,0.0,0.0,291.38359802509865,0.0,1.0
0,36,0,0.0,0.0,0.0,0.0,0,0,0,1300.0,4.0,0.6746134336581235,0.0,0.0,0.0,0.0,177.25923992511997,0.0,1.0
0,37,2,1.0,1.0,0.0,0.0,0,22,0,431.0,4.0,1.4668474957434228,-111.68339606322361,-69.00361118381149,-142.04753423467332,65.79411495550364,151.52332949746923,3.1341273162902326,1.0
0,38,0,0.0,0.0,0.0,0.0,0,0,0,1169.0,4.0,1.124579620863642,0.0,0.0,0.0,0.0,305.91700496144784,0.0,1.0
0,39,0,0.0,0.0,0.0,0.0,0,0,0,1867.0,4.0,0.7334340114516635,0.0,0.0,0.0,0.0,161.31431853353283,0.0,1.0
0,40,0,0.0,0.0,0.0,0.0,0,0,0,788.0,4.0,0.9084348952601431,0.0,0.0,0.0,0.0,89.90873804722801,0.0,1.0
0,41,1,1.0,0.0,0.0,1.0,0,20,0,456.0,1.0,1.0663013022199266,-3.72381815216081,-3.72381815216081,-9.162090272874803,6.766174822553061,350.07354027916006,1.9006308680595794,0.0
0,42,2,1.0,1.0,0.0,0.0,0,21,0,2235.0,3.0,3.2499247337455017,-37.11305109680528,42.92683239514039,-43.75605855921445,55.06599103323467,106.12350959419732,1.9673261777174957,1.0
0,43,0,0.0,0.0,0.0,0.0,0,0,0,834.0,4.0,1.5752445868165523,0.0,0.0,0.0,0.0,23.65828571740557,0.0,1.0
0,44,1,1.0,0.0,0.0,1.0,0,16,0,767.0,4.0,2.5170081777928317,-38.9414193841751,-38.9414193841751,-48.13375468178035,-64.32318431816178,151.12647800402053,1.5589674040102182,1.0
0,45,0,0.0,0.0,0.0,0.0,0,0,0,1777.0,4.0,1.1001511597278295,0.0,0.0,0.0,0.0,205.92129857871782,0.0,1.0
0,46,1,1.0,0.0,0.0,1.0,0,11,0,1068.0,1.0,1.2168175603014788,22.429317571093822,22.429317571093822,21.442076399574994,-10.412545175594515,336.44686885814076,1.1838996928909182,1.0
0,47,0,0.0,0.0,0.0,0.0,0,0,0,965.0,4.0,1.1501507605885308,0.0,0.0,0.0,0.0,243.88412055692714,0.0,1.0
0,48,0,0.0,0.0,0.0,0.0,0,0,0,1862.0,4.0,0.8667616237894435,0.0,0.0,0.0,0.0,277.92191580794787,0.0,1.0
0,49,3,1.0,0.0,1.0,0.0,0,21,1,1363.0,2.0,2.0836416208703668,146.35163641966804,-133.60848008838627,139.70862895725887,-128.39869648323867,332.4005168610567,1.3671616183155493,1.0
0,50,3,1.0,0.0,1.0,0.0,0,14,1,2279.0,1.0,1.5335299759262853,85.7785222905839,134.3917355148565,84.1237950737272,-48.447386851865204,278.19233797387653,2.109033433042441,0.0
0,51,0,0.0,0.0,0.0,0.0,0,0,0,1912.0,4.0,2.592036659227688,0.0,0.0,0.0,0.0,309.6417441088779,0.0,1.0
0,52,2,1.0,1.0,0.0,0.0,0,5,0,1405.0,4.0,0.825152784794227,133.29603598150317,53.97141655989736,150.40556827561346,65.24145247429328,343.2530326132961,1.6671720529557206,1.0
0,53,1,1.0,0.0,0.0,1.0,0,15,0,2262.0,1.0,2.200290915477126,23.5633347046245,23.5633347046245,27.22276891289824,133.5311992856142,134.07578361842675,1.025522102620016,0.0
0,54,3,1.0,0.0,1.0,0.0,0,5,1,81.0,4.0,1.4585844584307779,5.797841663314367,-73.52677775829149,22.907373957424657,-167.2603532075179,232.2613618512287,1.6590122216434793,1.0
0,55,1,1.0,0.0,0.0,1.0,0,7,0,486.0,4.0,2.942051256319246,140.30855153235547,140.30855153235547,146.64215562240605,-34.09497795476555,4.322987068417659,1.45889208073595,1.0
0,56,0,0.0,0.0,0.0,0.0,0,0,0,202.0,4.0,1.133415137868269,0.0,0.0,0.0,0.0,338.1151860200277,0.0,1.0
0,57,1,1.0,0.0,0.0,1.0,0,8,0,688.0,2.0,1.7001974028580662,-148.25497427444122,-148.25497427444122,-143.50543032847082,-178.99930212214116,332.5993201511017,1.5506114242771218,1.0
0,58,0,0.0,0.0,0.0,0.0,0,0,0,524.0,4.0,1.458564786568786,0.0,0.0,0.0,0.0,322.7651513561269,0.0,1.0
0,59,1,1.0,0.0,0.0,1.0,0,23,0,745.0,1.0,0.983452257816225,-2.298908333193883,-2.298908333193883,-0.37403065473731656,168.9246926662373,134.24994323154027,1.4590064056142182,0.0
1,0,0,0.0,0.0,0.0,0.0,0,0,0,2290.0,3.0,2.4251585438032635,0.0,0.0,0.0,0.0,190.0088621053396,0.0,1.0
1,1,0,0.0,0.0,0.0,0.0,0,0,0,1754.0,4.0,1.0081341723621335,0.0,0.0,0.0,0.0,141.2561821798358,0.0,1.0
1,2,3,1.0,0.0,1.0,0.0,1,22,1,254.0,1.0,1.10011210110315,7.060357296065893,-81.66840219624548,3.4884947126570776,-167.9386905429555,235.17732684725408,1.458901774116839,0.0
1,3,1,1.0,0.0,0.0,1.0,1,0,0,1130.0,3.0,3.3252919133251453,-41.219836614304604,-41.219836614304604,-42.05805134638491,122.27564431457763,112.43999034846831,1.4589331350562134,1.0
1,4,1,1.0,0.0,0.0,1.0,1,8,0,2229.0,1.0,1.1418301331873408,-2.6353067969759283,-2.6353067969759283,-3.0832814977525667,-137.17052125350972,67.43226346002476,1.725543884218041,1.0
1,5,0,0.0,0.0,0.0,0.0,0,0,0,1283.0,4.0,1.0417893069457023,0.0,0.0,0.0,0.0,261.0328052752711,0.0,1.0
1,6,0,0.0,0.0,0.0,0.0,0,0,0,459.0,4.0,0.833416392305935,0.0,0.0,0.0,0.0,103.0241674900005,0.0,1.0
1,7,3,1.0,0.0,1.0,0.0,1,2,1,1602.0,4.0,1.1751220510736857,1.7884465083223964,-169.1354651206519,0.35110665508922373,-46.548157698977974,212.0589035830837,1.4005806905565805,1.0
1,8,0,0.0,0.0,0.0,0.0,0,0,0,158.0,4.0,1.325196119910288,0.0,0.0,0.0,0.0,239.87479888596923,0.0,1.0
1,9,2,1.0,1.0,0.0,0.0,1,15,0,1885.0,1.0,1.2751788428836335,-67.37513050411494,-13.164431656734248,-71.64463912494816,25.61548432064217,137.6306632867785,2.9923707387611103,1.0
1,10,0,0.0,0.0,0.0,0.0,0,0,0,1769.0,4.0,1.2751155508062766,0.0,0.0,0.0,0.0,27.887075663161895,0.0,1.0
1,11,0,0.0,0.0,0.0,0.0,0,0,0,2222.0,4.0,1.133495250813212,0.0,0.0,0.0,0.0,314.3703365451346,0.0,1.0
1,12,1,1.0,0.0,0.0,1.0,1,13,0,1534.0,1.0,0.966835236467432,-1.2646227643390673,-1.2646227643390673,-2.1439700274237175,24.13065220516613,331.067036809809,1.6841200747644507,1.0
1,13,2,1.0,1.0,0.0,0.0,1,1,0,1907.0,4.0,0.9578987942572894,-104.80770608526421,-162.03610013419885,-44.13912247314694,-84.2205141748441,273.1018277257724,0.9588017042106003,1.0
1,14,3,1.0,0.0,1.0,0.0,1,1,1,1803.0,1.0,1.3002727261323344,-22.322627560782607,-79.55102160971727,38.34595605133463,-166.70559269932568,344.77266957628905,1.6916609551744841,1.0
1,15,0,0.0,0.0,0.0,0.0,0,0,0,1422.0,4.0,1.6169141519944787,0.0,0.0,0.0,0.0,215.89626017103933,0.0,1.0
1,16,1,1.0,0.0,0.0,1.0,1,7,0,1627.0,2.0,3.0582406855160116,58.84787026601235,58.84787026601235,63.1954225804565,-137.96093613416377,43.67012335118295,2.2339044255413683,1.0
1,17,0,0.0,0.0,0.0,0.0,0,0,0,2073.0,4.0,1.8169171170284244,0.0,0.0,0.0,0.0,334.3873993267081,0.0,1.0
1,18,1,1.0,0.0,0.0,1.0,1,9,0,1978.0,1.0,2.050157260855485,7.277971843070834,7.277971843070834,3.605112236039639,56.036772305193736,274.4637318733325,2.4756123080851467,1.0
1,19,1,1.0,0.0,0.0,1.0,1,20,0,1846.0,4.0,1.6996805175581358,29.18846178037432,29.18846178037432,32.973549358748684,141.7889745744388,27.298239244344952,1.7589424292982585,0.0
1,20,1,1.0,0.0,0.0,1.0,1,11,0,357.0,1.0,1.000165072580785,-16.390332941808076,-16.390332941808076,-5.194428907734796,133.1523897340054,165.31673945016877,1.5089008047784773,1.0
1,21,1,1.0,0.0,0.0,1.0,1,21,0,1982.0,1.0,1.5752137960766959,-10.854487915472092,-10.854487915472092,-13.619610694822942,-20.409882833803987,57.5574294011526,2.3422000212112835,1.0
1,22,0,0.0,0.0,0.0,0.0,0,0,0,866.0,4.0,1.0334635477547636,0.0,0.0,0.0,0.0,318.6973448193169,0.0,1.0
1,23,1,1.0,0.0,0.0,1.0,1,12,0,1552.0,1.0,1.3002182721374993,-10.82276283685954,-10.82276283685954,-10.146752698929822,-46.02915480430599,4.581718814708631,1.1502890338210818,1.0
1,24,0,0.0,0.0,0.0,0.0,0,0,0,425.0,4.0,0.7918306463661793,0.0,0.0,0.0,0.0,259.5301742459498,0.0,1.0
1,25,1,1.0,0.0,0.0,1.0,1,4,0,1629.0,1.0,0.925096392123578,-32.55584716612222,-32.55584716612222,-25.098558370094977,-138.27048792318357,76.0921097095385,2.0840005610757544,0.0
1,26,0,0.0,0.0,0.0,0.0,0,0,0,1506.0,4.0,1.041832642062218,0.0,0.0,0.0,0.0,300.69665176262293,0.0,1.0
1,27,1,1.0,0.0,0.0,1.0,1,19,0,583.0,4.0,0.8751255863071492,30.63438009350187,30.63438009350187,27.1023360028775,-53.66738717995549,240.1183228773009,1.5171624165941466,0.0
1,28,3,1.0,0.0,1.0,0.0,1,15,1,820.0,1.0,0.9668067265224636,-14.409770403402868,39.800928443977796,-18.67927902423611,-27.34987578006988,111.57593314756996,2.092424394477348,1.0
1,29,0,0.0,0.0,0.0,0.0,0,0,0,1226.0,4.0,0.941219051029293,0.0,0.0,0.0,0.0,224.4893811653253,0.0,1.0
1,30,0,0.0,0.0,0.0,0.0,0,0,0,1645.0,4.0,0.6250927998703446,0.0,0.0,0.0,0.0,165.4546499967363,0.0,1.0
1,31,0,0.0,0.0,0.0,0.0,0,0,0,1124.0,4.0,0.8667154376789767,0.0,0.0,0.0,0.0,168.00945393619978,0.0,1.0
1,32,0,0.0,0.0,0.0,0.0,0,0,0,1301.0,4.0,0.5583752524557895,0.0,0.0,0.0,0.0,84.87885001782135,0.0,1.0
1,33,0,0.0,0.0,0.0,0.0,0,0,0,1334.0,4.0,0.6162133775501388,0.0,0.0,0.0,0.0,258.50269610232533,0.0,1.0
1,34,0,0.0,0.0,0.0,0.0,0,0,0,903.0,4.0,0.5333837199091249,0.0,0.0,0.0,0.0,322.74984493929685,0.0,1.0
1,35,0,0.0,0.0,0.0,0.0,0,0,0,1531.0,4.0,0.5167413247090735,0.0,0.0,0.0,0.0,69.66125537278425,0.0,1.0
1,36,1,1.0,0.0,0.0,1.0,1,5,0,2348.0,1.0,1.025066798800708,-78.29449973498495,-78.29449973498495,-89.38842491282583,-28.864411338694474,61.10356913868688,1.7922597210358617,1.0
1,37,0,0.0,0.0,0.0,0.0,0,0,0,196.0,4.0,2.2503044862110073,0.0,0.0,0.0,0.0,72.75100513748875,0.0,1.0
1,38,2,1.0,1.0,0.0,0.0,1,17,0,1736.0,4.0,0.4415945270029624,-56.55138636636981,-3.1295532521263976,-73.94001269283935,-32.005383208083494,168.68581184363046,1.5254009353543552,1.0
1,39,0,0.0,0.0,0.0,0.0,0,0,0,1434.0,4.0,0.7834119447547891,0.0,0.0,0.0,0.0,242.8983770167133,0.0,1.0
1,40,0,0.0,0.0,0.0,0.0,0,0,0,1800.0,4.0,0.758512784429513,0.0,0.0,0.0,0.0,8.304193524209623,0.0,1.0
