block,trial,cueposbin,cueposdeg,cuevalid,wmresptestcolordiff,wmrespcueposdiff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposdeg0,imageposdeg1,imagenum0,imagenum1,mouseposdeg
0,0,7.0,317.97194064921052,1,5.8125000000000071,159.0478293895606,117.01977003877114,1.3503881730139256,7.0,3.0,317.97194064921052,173.87946855499945,270,126,188.04421222155906
0,1,0.0,35.361732830558616,0,51.21875,-21.472652856254985,13.889079974303632,2.9673456423915923,0.0,3.0,35.361732830558616,158.05254667027035,355,495,116.10403948729011
0,2,1.0,51.254732440490095,1,-28.859375000000032,-102.05170105956012,-50.796968619070022,1.5754143805243075,1.0,3.0,51.254732440490095,149.63679677059866,96,421,278.98433682048517
0,3,6.0,313.5476268645578,1,-7.8906249999999689,39.066329984174907,-7.3860431512672688,1.6338357394561172,6.0,1.0,313.5476268645578,89.335282188447437,414,336,95.317119864194638
0,4,4.0,220.87665975304159,1,14.250000000000004,-33.453876767429932,-172.57721701438831,1.9088954883627594,4.0,2.0,220.87665975304159,96.207550056021574,94,540,245.85263236338199
0,5,5.0,237.54785029121101,1,-11.937500000000009,-158.42581454502758,79.122035746183442,1.608824813272804,5.0,3.0,237.54785029121101,160.74037028314871,380,469,173.9882759534388
0,6,3.0,149.19158739854913,0,-26.625,-109.85887307678826,39.332714321760868,4.359281181357801,3.0,5.0,149.19158739854913,226.96230801355944,100,84,155.56110092574121
0,7,2.0,117.77062507188631,1,-15.234374999999991,76.213954046189613,-166.01542088192409,1.6671649198979139,2.0,4.0,117.77062507188631,220.97316500348464,437,746,250.90561455702212
1,0,0.0,43.289295480973635,1,9.4531250000000142,131.44003376738542,174.72932924835905,1.9171986323781312,0.0,3.0,43.289295480973635,150.49878153810587,175,13,84.319043921929207
1,1,3.0,162.97128192759769,1,0.95312499999995659,62.761360741267055,-134.26735733113523,1.3254496613517404,3.0,4.0,162.97128192759769,213.53297848255528,703,574,263.87016733907546
1,2,6.0,313.00338150814224,1,-8.140625,-114.63332028999702,-161.62993878185483,2.4089261367917061,6.0,5.0,313.00338150814224,239.65808763045015,382,78,220.2388118729472
1,3,4.0,190.38291013855445,1,-12.046874999999996,-45.340886503024947,145.04202363552949,1.3921539224684238,4.0,7.0,190.38291013855445,347.05065155939803,541,488,147.59032151007958
1,4,1.0,83.655527941482376,0,-0.1874999999999756,163.59349571573,-112.75097634278764,1.6504876432009041,1.0,4.0,83.655527941482376,184.45496679883752,110,638,218.83392633548681
