block,trial,cueposbin,cueposdeg,cuevalid,wmresptestcolordiff,wmrespcueposdiff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposdeg0,imageposdeg1,imagenum0,imagenum1,mouseposdeg
0,0,5.0,255.10389950645506,1,-23.328124999999996,-142.57871215802388,112.5251873484312,2.7590354923158884,5.0,3.0,255.10389950645506,140.32373937824511,713,309,246.3541589711933
0,1,6.0,286.60730568241911,0,25.781250000000007,-64.498575278639734,-137.89126959622058,2.6090293196029961,6.0,2.0,286.60730568241911,119.2974344339917,111,1,61.537061717702414
0,2,0.0,13.659504856408647,1,-20.578124999999982,44.028016517461339,57.687521373869984,2.3006566730327904,0.0,3.0,13.659504856408647,138.40469149374283,169,99,87.382656775927842
0,3,4.0,199.1584454132894,1,168.546875,-143.02444620264239,56.133999210646991,3.0090858833864331,4.0,5.0,199.1584454132894,260.67222989850848,226,466,321.84290377410287
0,4,2.0,127.86691217774958,0,-25.718749999999996,-121.41199135107232,6.454920826677264,2.7673610108904541,2.0,6.0,127.86691217774958,285.02629694639558,71,120,326.84460685426222
0,5,7.0,334.70773752655555,1,15.421874999999966,101.56051098133348,76.268248507889027,2.0505740651860833,7.0,5.0,334.70773752655555,261.64866648610047,431,308,228.93450228214192
0,6,1.0,66.924653868569592,1,-27.453124999999996,-3.4897050456475909,63.43494882292201,2.6339790774509311,1.0,6.0,66.924653868569592,304.90180414189393,122,551,42.052687953183096
0,7,3.0,149.24456794572777,1,4.9843749999999929,-19.103030864762061,130.14153708096572,3.2924682875163853,3.0,6.0,149.24456794572777,276.04538570244017,167,115,280.15276735734199
1,0,3.0,151.32316623515712,1,-27.890625000000025,-144.72499278009784,6.5981734550592845,2.3590005957521498,3.0,0.0,151.32316623515712,18.150346497572855,208,174,308.94142652518531
1,1,5.0,264.69771181044376,1,5.2968750000000098,2.1457917191913047,-93.156496470364928,2.1256203441880643,5.0,2.0,264.69771181044376,100.35919811554395,602,205,304.47881564628256
1,2,4.0,192.59684187699995,0,-7.1875,73.724919401006673,-93.678238721993409,2.0339273032732308,4.0,2.0,192.59684187699995,125.57874628624347,440,464,171.350685148124
1,3,7.0,316.91492722071689,1,-0.51562499999999656,-86.405977522500862,-129.49105030178396,2.1589432330802083,7.0,0.0,316.91492722071689,34.350723553444148,599,401,148.87261456707853
1,4,1.0,81.27903341030563,1,-1.7499999999999929,-137.76102476505375,-56.481991354748097,2.2007036861032248,1.0,4.0,81.27903341030563,195.43279705500655,396,78,197.67861969951034
1,5,0.0,26.072915785081847,1,-5.6874999999999893,15.836995382147316,41.909911167229161,3.0091571589000523,0.0,1.0,26.072915785081847,85.231402343446547,338,86,352.37774309663331
1,6,6.0,275.82010452038469,0,20.000000000000007,-69.625894634134795,-153.80579011375008,2.0339238820597529,6.0,7.0,275.82010452038469,355.95902867538194,270,336,170.81196526568235
1,7,2.0,101.11730189430648,1,-11.109374999999982,-106.80770624493444,-5.6904043506279596,1.8005573153495789,2.0,4.0,101.11730189430648,187.735623303788,195,199,290.36564735179695
2,0,2.0,97.564504846551202,1,18.375000000000004,-46.970901397438951,50.593603449112251,2.1589392418973148,2.0,3.0,97.564504846551202,141.04457444094041,192,340,329.70591085156781
2,1,1.0,72.819026006450059,0,-0.984374999999999,50.87104151952974,123.6900675259798,2.217310534324497,1.0,0.0,72.819026006450059,6.5122399487887037,72,527,8.4813123055543027
2,2,4.0,222.39674254035415,1,-60.687500000000007,176.95176257814825,39.348505118502359,1.9755825255997479,4.0,3.0,222.39674254035415,155.76927150508402,364,675,350.07640887486303
