block,trial,cueposbin,cueposdeg,cuevalid,wmresptestcolordiff,wmrespcueposdiff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposdeg0,imageposdeg1,imagenum0,imagenum1,mouseposdeg
0,0,4.0,206.19564563388241,1,-6.5624999999999618,-117.43205323673853,88.763592397143867,2.2672874766867608,4.0,7.0,206.19564563388241,318.05008277690519,600,577,263.72849969006336
0,1,5.0,263.44854151109757,1,4.906250000000032,101.91369102217077,5.3622325332683216,1.6839704889571294,5.0,6.0,263.44854151109757,306.67539196227449,413,562,286.08046157828824
0,2,2.0,97.566065034741499,0,-11.265625000000012,-170.32460563580153,-72.758540601060034,3.7174378372728825,2.0,7.0,97.566065034741499,336.64848277718204,351,219,67.869233283822396
0,3,3.0,162.30258000506686,1,16.374999999999996,-147.96265150372463,14.339928501342238,1.8838708187686279,3.0,6.0,162.30258000506686,276.71968744938238,345,604,105.33447383898118
0,4,1.0,48.925528165657781,0,28.500000000000007,-39.669800421105556,9.2557277445522175,2.6423097142251208,1.0,7.0,48.925528165657781,325.68916700591791,29,374,357.27218058592666
0,5,6.0,283.61245963509685,1,6.9687500000000178,164.32742934118002,87.939888976276876,1.2004602618981153,6.0,1.0,283.61245963509685,70.436907085086418,67,390,29.222526353169641
0,6,7.0,340.7443018563315,1,-35.812499999999972,176.74420119842193,157.48850305475344,2.1673415882978588,7.0,1.0,340.7443018563315,76.944119451353998,284,646,23.914417258845987
0,7,0.0,2.6907211975829055,1,-9.4375000000000107,-160.05515017002551,-157.3644289724426,1.6922155179781839,0.0,3.0,2.6907211975829055,176.67602590019848,756,749,154.88410484373614
1,0,7.0,337.24505097848663,1,5.6562500000000115,114.40329352640953,91.64834450489613,1.4754872892517596,7.0,0.0,337.24505097848663,21.465013709746447,5,465,316.28133987042133
1,1,5.0,258.41821937707084,0,40.062499999999986,160.79388535416413,59.212104731234966,2.3089354218682274,5.0,1.0,258.41821937707084,84.344151657846652,623,679,171.01997178575016
1,2,4.0,204.79800846250134,1,2.546875000000004,78.681491420368431,-76.520500117130226,2.0172358739655465,4.0,1.0,204.79800846250134,78.962936126294295,157,239,49.279531838645219
1,3,6.0,313.33170420551227,1,-10.343749999999986,-72.142497948485328,-118.81079374297309,1.6005081012845039,6.0,4.0,313.33170420551227,184.94045754952887,326,530,261.08316779988223
1,4,0.0,17.203126229800578,1,6.8593749999999964,-100.88539460799036,-83.682268378189775,1.9005407735239714,0.0,7.0,17.203126229800578,319.33899452468955,460,674,186.29974412348963
