block,trial,cueposbin,cueposdeg,cuevalid,wmresptestcolordiff,wmrespcueposdiff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposdeg0,imageposdeg1,imagenum0,imagenum1,mouseposdeg
0,0,6.0,299.73960580888718,1,6.7968750000000009,67.127903152435735,6.8675089613229101,1.9255316388953361,6.0,3.0,299.73960580888718,148.19502910899405,729,109,85.639054458571707
0,1,3.0,163.78146734430095,1,1.4374999999999996,5.5863891976333369,169.36785654193429,1.8755264644132694,3.0,5.0,163.78146734430095,245.11612546953776,299,79,262.57931300930727
0,2,7.0,340.84285064216499,1,-5.1406249999999885,-48.38334290070862,-67.540492258543665,1.6755200212573982,7.0,5.0,340.84285064216499,232.66504424146763,714,275,307.48969624119735
0,3,0.0,34.034077645085084,1,15.578125000000014,-95.440072826316282,-61.405995181231191,1.6338102695372072,0.0,6.0,34.034077645085084,286.67377972135608,42,584,301.58619899036989
0,4,5.0,236.65997077734556,0,0.093750000000013253,121.26500286123705,-2.0750263614174069,2.2506017652558512,5.0,6.0,236.65997077734556,309.65184040717179,703,557,86.484161246527194
0,5,1.0,60.470252114632387,0,-137.70312500000003,85.211962870960889,145.68221498559328,1.6588496340955317,1.0,4.0,60.470252114632387,193.0602023201059,720,449,5.0033982271992983
0,6,4.0,205.55004246826988,1,8.031250000000016,-0.5455479900873631,-154.99550552181745,3.5674260754567513,4.0,5.0,205.55004246826988,262.67573137439723,229,94,198.87629318480506
0,7,2.0,120.46628978251178,1,-1.0624999999999976,-128.50918401601709,-8.0428942335053115,1.7005003710546589,2.0,7.0,120.46628978251178,346.59217996942328,167,370,48.601227911133456
1,0,5.0,248.5562556308445,0,86.890624999999972,-157.13431197240209,91.42194365844243,4.734278481821093,5.0,7.0,248.5562556308445,338.14856525522418,752,336,11.081680195501896
1,1,2.0,106.83249691421419,1,44.4375,88.458930896475522,-164.70857218931027,2.2255592646470177,2.0,6.0,106.83249691421419,288.45386205072066,575,462,30.338498211031578
1,2,7.0,321.57306184540454,1,-10.234374999999996,129.45363433465334,91.026696180057883,3.1840624792421295,7.0,1.0,321.57306184540454,88.149340908402735,730,419,82.602551662692065
1,3,0.0,25.55762728060656,0,-5.4687500000000098,-144.02278942326143,-118.46516214265486,2.5339732586144237,0.0,7.0,25.55762728060656,344.73573887840377,475,323,310.34880567220529
1,4,4.0,204.19348378932742,1,-3.3281249999999871,-47.147570326955858,157.04591346237154,2.4922743405259098,4.0,1.0,204.19348378932742,62.022401182085062,151,686,279.65129949339615
1,5,6.0,301.92713981909145,1,6.5625000000000115,108.6952608079983,50.622400627089732,1.925540761953016,6.0,3.0,301.92713981909145,161.10961694818178,620,500,77.846948093112815
