block,trial,cueposbin,cueposdeg,cuevalid,wmresptestcolordiff,wmrespcueposdiff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposdeg0,imageposdeg1,imagenum0,imagenum1,mouseposdeg
0,0,3.0,151.94680141981769,1,-26.500000000000007,168.63580433671342,-39.417394243468927,3.2673744317144156,3.0,5.0,151.94680141981769,232.49352110830233,222,619,272.62499961021547
0,1,0.0,4.5560461797178355,1,-7.2343749999999982,-85.433149974339372,-80.877103794621533,3.484078427311033,0.0,2.0,4.5560461797178355,118.34053299712262,175,590,16.29310963823032
0,2,1.0,47.784931766513061,0,-23.671875,-131.99213527148089,-84.20720350496785,2.9256687252782285,1.0,4.0,47.784931766513061,199.5113133783988,707,662,209.32113371042038
0,3,5.0,246.37234041749815,1,1.3906249999999993,147.08716183589252,33.45950225339066,2.1339075961150229,5.0,0.0,246.37234041749815,9.6816074700495562,196,476,323.07726851029264
0,4,7.0,341.6890331671749,1,10.296875000000005,149.82517564970297,131.51420881687787,3.4756637648679316,7.0,5.0,341.6890331671749,268.54877932361723,42,538,350.15455696470235
0,5,6.0,295.84404211790587,0,1.718750000000014,-55.382824377463976,-119.5387822595581,4.8425225112587214,6.0,2.0,295.84404211790587,103.6048895800043,652,251,317.53309364902191
0,6,2.0,127.56278530991852,1,-3.6250000000000036,43.281466259960339,170.84425156987888,2.2672695154324174,2.0,4.0,127.56278530991852,200.05175850049741,541,240,125.04769661176645
0,7,4.0,195.70124615901585,1,162.59375,-113.40873188198084,82.292514277035025,5.7426980747841299,4.0,0.0,195.70124615901585,23.260899071593975,254,658,110.50368249826937
1,0,3.0,151.40194174930704,1,12.359374999999966,79.352623581795129,-129.24543466889781,1.5588373481296003,3.0,7.0,151.40194174930704,343.05539785500662,73,261,148.31062133709423
1,1,7.0,326.44459199347676,0,2.5156249999999996,-165.20694170724312,161.23765028623362,1.258892485871911,7.0,0.0,326.44459199347676,28.810440257950852,237,72,211.97902788653835
1,2,2.0,121.19145088583387,1,-1.8906249999999878,-59.395679557461612,61.795771328372254,1.7922492166981101,2.0,7.0,121.19145088583387,318.95291421197066,173,715,131.59583254374178
1,3,0.0,11.514125409187166,1,15.687499999999979,-119.36111081747997,-107.8469854082928,1.5588715597987175,0.0,5.0,11.514125409187166,265.07314191781148,174,761,195.96558880536966
1,4,6.0,283.14086725813377,1,-13.046875,-11.231714825137367,-88.090847567003621,1.7005161410197616,6.0,0.0,283.14086725813377,33.85699022499211,7,295,209.23863620126568
1,5,4.0,189.25679721010567,0,-122.10937500000003,172.65235522289072,1.9091524329963763,2.1172387818805873,4.0,1.0,189.25679721010567,79.935276164596374,517,432,48.526255604895724
1,6,5.0,238.84535071429133,1,-58.625000000000014,-17.478301453779551,-138.63295073948822,1.933899499475956,5.0,0.0,238.84535071429133,20.916401806501021,562,164,138.82660993672414
1,7,1.0,60.939943795269443,1,3.9374999999999978,-54.576375559627223,6.3635682356422238,2.5006083990447223,1.0,7.0,60.939943795269443,349.58482934059043,569,564,283.03905630957075
2,0,5.0,254.88501841039681,1,30.374999999999993,81.996227224257524,-23.118754365345701,1.6338559933938086,5.0,1.0,254.88501841039681,76.857247408880454,438,396,122.37592760251418
2,1,1.0,65.038036101649283,1,37.406250000000007,-23.439210956234636,41.598825145414651,3.1340130823664367,1.0,5.0,65.038036101649283,232.27852182116257,687,623,169.00913292440538
2,2,0.0,38.197470392122064,0,-2.0,-169.50132838513611,-131.30385799301405,2.1922383257187903,0.0,7.0,38.197470392122064,347.43991122523289,14,402,60.535131031110538
2,3,7.0,320.06999412268499,1,-8.4687500000000018,160.08286090767032,120.15285503035534,2.1339324000291526,7.0,4.0,320.06999412268499,209.77680464717008,96,319,299.2763659750762
