block,trial,cueposbin,cueposdeg,cuevalid,wmresptestcolordiff,wmrespcueposdiff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposdeg0,imageposdeg1,imagenum0,imagenum1,mouseposdeg
0,0,2.0,92.398193769855226,1,18.953125000000004,57.729601188315172,150.1277949581704,2.2172359880059958,2.0,7.0,92.398193769855226,354.4018803250101,186,663,194.26752486294603
0,1,6.0,294.20549762623369,1,22.468749999999996,-65.371821089145598,-131.16632346291192,1.8922176277264953,6.0,0.0,294.20549762623369,9.8754129181998618,739,737,82.511495238146665
0,2,5.0,243.17757144636661,1,-22.265625000000018,-48.687808852482178,-165.51023740611558,1.9588797711767256,5.0,7.0,243.17757144636661,331.0509525997636,166,58,221.40011318591957
0,3,0.0,41.245496894045829,1,-7.4531250000000107,-123.45116777353439,-82.205670879488579,1.6921590683050454,0.0,7.0,41.245496894045829,334.69756084580871,687,587,313.62236679803107
0,4,3.0,141.31778095317054,1,-10.890624999999989,-102.30390216437314,39.013878788797413,1.8255423698574305,3.0,4.0,141.31778095317054,193.67631052392449,555,208,60.862762570153983
0,5,7.0,359.38613004517202,0,4.0156250000000089,111.76897092189897,111.15510096707095,2.1505866744555533,7.0,3.0,359.38613004517202,159.68249365532438,342,142,14.305529164120072
0,6,4.0,202.87761654024399,0,5.4687500000000098,-62.656212220418929,140.22140431982507,1.3755579367280006,4.0,3.0,202.87761654024399,150.00414649670546,707,695,12.318640290213011
0,7,1.0,79.311529270557457,1,31.765625000000011,42.269762648373806,121.58129191893126,1.7505234396085143,1.0,0.0,79.311529270557457,8.8663735215744257,302,598,181.92919607712159
1,0,5.0,241.96360394632615,0,-0.046875000000032072,-10.143827032365232,-128.18022308603909,1.5004741176962852,5.0,3.0,241.96360394632615,150.6657376906592,338,548,89.66535260455116
1,1,1.0,79.414735090407376,0,30.562499999999989,-53.871056381906456,25.543678708500916,1.4588241768069565,1.0,0.0,79.414735090407376,32.357655202003251,442,760,173.21100877548022
1,2,7.0,345.35995480527083,1,13.750000000000011,-160.01077737574153,-174.65082257047072,2.6172972270287573,7.0,2.0,345.35995480527083,98.845997773507932,438,21,228.60847856694966
1,3,0.0,8.4195895213823633,1,5.1406250000000009,-33.746961466789521,-25.327371945407155,1.2254496561363339,0.0,3.0,8.4195895213823633,158.04884676862412,755,113,175.34799859417265
1,4,4.0,183.27289029802006,1,-7.1093749999999876,-86.955904617877692,96.316985680142366,1.9171904865652323,4.0,1.0,183.27289029802006,78.122721085407576,125,642,76.558985327097787
1,5,2.0,90.537874638226796,1,6.5937500000000169,150.96648674352821,-118.495638618245,1.6671736654825509,2.0,3.0,90.537874638226796,177.41434448913853,384,746,29.888012791703375
1,6,6.0,276.69305817671005,1,-29.34375,173.91429482809949,90.607353004809539,1.1337693235836923,6.0,4.0,276.69305817671005,183.7957348861211,732,673,135.12890652791413
1,7,3.0,148.37700567784088,1,-17.390625000000011,-107.91015532150767,40.466850356333204,1.0504434984177351,3.0,4.0,148.37700567784088,210.826549268012,589,249,40.526251137378836
2,0,5.0,243.81546129768452,0,16.90625,-55.005760630886428,-171.19029933320189,2.4089645589701831,5.0,4.0,243.81546129768452,185.64834760568823,322,418,151.84888672538557
2,1,7.0,340.29543602537507,1,-7.7499999999999742,-102.70505307983998,-122.40961705446486,1.2921214927919209,7.0,5.0,340.29543602537507,269.81657707194972,697,670,109.23293814367319
2,2,3.0,166.98673899158968,1,4.6406249999999947,-170.89655745998789,-3.9098184683982016,2.8590259691700339,3.0,0.0,166.98673899158968,22.792122423362915,656,227,21.257056418865151
2,3,0.0,20.236790542721995,1,-10.468750000000004,20.011511852164322,40.248302394886316,1.3339114165864885,0.0,4.0,20.236790542721995,185.78090053036448,73,38,204.15216485324629
2,4,1.0,58.832014819945492,1,-2.2656249999999893,-75.470820490371779,-16.638805670426283,2.3339305184781551,1.0,2.0,58.832014819945492,99.82544756532576,5,135,108.53877363152083
2,5,2.0,123.05341084796876,1,-5.6250000000000062,-175.49712725708576,-52.443716409117023,1.5755027416162193,2.0,3.0,123.05341084796876,177.9334717972973,512,121,170.07946686902392
2,6,6.0,275.83666154885134,0,17.281249999999975,121.80635665094869,37.643018199800004,1.3671549633145332,6.0,1.0,275.83666154885134,73.635332872785952,214,32,74.362120595282505
2,7,4.0,217.04783888336885,1,-6.1250000000000009,-100.2158838317483,116.83195505162055,1.383802680298686,4.0,0.0,217.04783888336885,17.301180518086266,228,68,319.9284303580402
3,0,1.0,85.46864729230542,1,16.171874999999996,160.24989261218366,-114.28146009551094,1.792194192763418,1.0,2.0,85.46864729230542,127.57076532572572,519,680,81.039660960406096
3,1,4.0,206.04792981204969,1,3.4062499999999867,78.62382098385217,-75.328249204098171,1.0837845481000841,4.0,5.0,206.04792981204969,263.97118500976427,213,346,199.44032497724618
3,2,6.0,302.37820996601374,1,-8.8124999999999858,102.6217900339863,45.0,1.3087994302622974,6.0,5.0,302.37820996601374,240.76289910494745,662,397,132.15122996386927
3,3,2.0,120.40894037551732,1,8.3906250000000036,-168.1352513694236,-47.726310993906267,1.4337934432551265,2.0,5.0,120.40894037551732,225.41082089318604,347,119,241.93449929677232
3,4,7.0,345.55986774221401,1,-5.1562499999999654,117.48089329168263,103.04076103389667,1.1087887678295374,7.0,4.0,345.55986774221401,218.4418189331179,453,115,187.35233934899719
3,5,0.0,20.871651924461005,0,-9.5312499999999982,149.63224298256446,170.50389490702548,1.5171871222555637,0.0,7.0,20.871651924461005,319.16918288126834,373,232,37.513159192441222
3,6,3.0,151.50081566197753,0,8.953124999999968,140.77508218628142,-67.724102151741036,1.6004929910413921,3.0,4.0,151.50081566197753,222.24338230151247,100,164,20.428308548775345
3,7,5.0,255.37608864541465,1,-3.8125000000000044,-27.583386279701344,-132.2072976342867,1.4588238918222487,5.0,0.0,255.37608864541465,31.795896522034159,715,235,350.63467509510082
4,0,0.0,27.386565297083383,1,8.1406250000000053,-50.558243750938473,-23.17167845385509,1.1504583801142871,0.0,4.0,27.386565297083383,188.30084786927816,496,392,262.03517160107634
4,1,4.0,207.22074597677249,1,9.2499999999999964,43.398470238576373,-109.38078378465114,1.1588020534254611,4.0,6.0,207.22074597677249,311.2071959949003,221,406,123.28742645201179
4,2,3.0,137.40779412193572,1,-12.46874999999998,-114.94828638047939,22.459507741456346,1.4338430501520634,3.0,1.0,137.40779412193572,77.14715684727642,294,476,167.17240484489986
4,3,6.0,292.5763488546869,0,2.7656250000000093,-44.217602840581335,-111.64125398589449,1.6005078162997961,6.0,7.0,292.5763488546869,358.90774449838773,471,64,171.33046896606061
4,4,5.0,225.23773635901335,1,18.062500000000007,43.910344576081414,-90.851919064905204,1.3837867151014507,5.0,6.0,225.23773635901335,273.34860770770854,606,354,22.473139925405086
4,5,2.0,107.40774802622323,1,5.015625,66.9218946298829,174.32964265610613,2.592323228251189,2.0,6.0,107.40774802622323,288.73637716254245,284,178,295.50998082151904
4,6,1.0,46.16095502045615,0,-164.734375,139.50940232343774,-174.32964265610613,2.6422869064845145,1.0,3.0,46.16095502045615,157.61631480803726,398,148,276.97713645441831
4,7,7.0,324.16535734138529,1,-1.4218749999999973,166.96338642662909,131.12874376801437,1.3505061059258878,7.0,6.0,324.16535734138529,280.14807351519414,225,521,5.3300900970642751
5,0,0.0,20.802527563974866,0,11.421874999999998,41.708375906174432,62.510903470149302,1.9255529758520424,0.0,4.0,20.802527563974866,215.23129291348246,702,151,276.75766941140898
5,1,2.0,93.159842998920965,1,-7.5312500000000071,-146.87245317892857,-53.712610180007616,1.4171360325999558,2.0,6.0,93.159842998920965,291.18098093162808,357,377,127.12818224638737
5,2,5.0,261.77844512374207,1,-1.8437499999999998,87.075558376946049,-11.145996499311879,1.4755043950863183,5.0,7.0,261.77844512374207,349.85871000863028,542,360,284.22481219733413
5,3,1.0,82.812853121128313,1,18.406249999999982,-168.98464165265332,-86.171788531524996,3.4257305916398764,1.0,4.0,82.812853121128313,192.11538749849547,391,65,262.80136069455693
5,4,4.0,222.23753214536498,1,-20.499999999999996,43.602825560922369,-94.15964229371265,2.4006268731318414,4.0,3.0,222.23753214536498,159.88331169096637,660,260,30.471411277020582
5,5,3.0,161.02326316644394,1,-8.8593750000000036,-24.251793426409876,136.77146974003406,4.7092446959577501,3.0,4.0,161.02326316644394,201.35926512046049,530,283,106.11926756256915
5,6,6.0,313.96306782991434,0,-16.656250000000014,-9.2679142986803598,-55.304846468766037,1.950544080697,6.0,0.0,313.96306782991434,41.769282671857454,264,335,42.709746575650279
5,7,7.0,319.26183826745972,1,-5.1250000000000115,-12.850964722529199,-53.589126455069447,2.0339112458750606,7.0,4.0,319.26183826745972,198.73469865127106,230,508,355.15107123327675
6,0,1.0,46.910756824614161,1,5.6874999999999893,-89.268211530549451,-42.357454705935289,1.6921821613796055,1.0,3.0,46.910756824614161,167.21211365140996,190,74,120.93797284572069
6,1,5.0,247.83068973489128,1,10.515625000000012,-42.385283238342467,-154.55459350345117,1.6755384360440075,5.0,7.0,247.83068973489128,333.02571693532127,495,99,236.98208015745664
6,2,0.0,17.77475262056571,0,3.1562500000000138,8.1423932881307639,25.917145908696476,1.6171726393513381,0.0,6.0,17.77475262056571,296.62903800975897,459,220,135.40662266473734
6,3,2.0,127.01328028189424,1,20.062499999999986,-179.08473250226263,-52.071452220368379,1.0255747004412115,2.0,4.0,127.01328028189424,200.31219497496676,450,413,166.43171573099198
6,4,3.0,157.84874742659542,0,-39.156249999999986,-16.409542335389791,141.43920509120562,1.8421966442838311,3.0,5.0,157.84874742659542,266.79561770029886,531,51,92.441604828272588
6,5,6.0,314.05567352452351,1,2.1406249999999973,-74.950315760188303,-120.89464223566478,1.2754583801142871,6.0,5.0,314.05567352452351,252.11032473911354,591,341,262.44668802667024
6,6,4.0,213.73584287912979,1,-20.15625,174.22638932524458,27.96223220437437,2.3006017277948558,4.0,1.0,213.73584287912979,70.959035404927789,265,612,334.86089731474692
6,7,7.0,332.73185521343231,1,5.421875,79.110918199198636,51.842773412630933,1.1337602008134127,7.0,1.0,332.73185521343231,59.066007768951152,87,529,296.98454479436936
7,0,3.0,146.71052544869465,1,-1.3906249999999931,123.92371926573142,-89.365755285573883,1.7088449886068702,3.0,5.0,146.71052544869465,255.11224756830731,85,229,35.233832085481524
7,1,6.0,281.88875407788333,1,-4.3593750000000062,23.379471414698177,-54.731774507418493,3.0089919855818152,6.0,0.0,281.88875407788333,7.1572741666551032,66,133,157.69447425226159
7,2,2.0,104.50359767232631,1,17.593749999999993,170.85863486094203,-84.637767466731688,0.90874816942960024,2.0,3.0,104.50359767232631,165.91912040227513,388,374,225.12075177844025
7,3,5.0,249.20016998701925,1,-2.7187500000000022,113.28938293497993,2.4895529219991555,1.5671376860700548,5.0,0.0,249.20016998701925,18.61058382351062,688,526,334.70859184366839
7,4,0.0,3.2323350968892672,1,-12.859375000000005,86.565920034363884,89.798255131253143,1.2839337680488825,0.0,6.0,3.2323350968892672,297.28541616226175,616,6,59.367060006303802
7,5,7.0,322.13694589993088,1,-3.2656250000000293,-22.944659107891447,-60.807713207960553,1.4338179612532258,7.0,1.0,322.13694589993088,55.413448843009824,653,40,261.30817486626285
7,6,4.0,183.73495751229893,0,24.968749999999993,120.23791018264036,-56.027132305060718,1.275496868416667,4.0,6.0,183.73495751229893,310.12050175650876,160,169,20.600296442009203
7,7,1.0,78.755214370854191,0,57.25,5.0413377274539721,83.796552098308169,1.3838460152037442,1.0,7.0,78.755214370854191,342.00231305624226,359,423,97.251668192686836
8,0,4.0,203.63642770263678,0,88.59375,73.038041344480803,-83.325530952882431,1.6589078241959214,4.0,6.0,203.63642770263678,286.09258875635612,292,415,354.43220594989265
8,1,6.0,274.4311516373038,1,-7.1718749999999973,156.54993106891141,70.981082706215219,1.4921395680867136,6.0,3.0,274.4311516373038,142.17068766802629,316,218,235.5999986838207
8,2,3.0,171.99505864858719,1,-9.3281250000000213,117.23561372707408,-70.769327624338729,1.00875278795138,3.0,0.0,171.99505864858719,38.232814577679058,8,345,248.69528834872264
8,3,0.0,10.394392687880826,1,25.187499999999996,158.45661761567737,168.85101030355818,1.6089392993599176,0.0,6.0,10.394392687880826,282.48829955157004,328,314,86.549112252166012
8,4,7.0,356.14605053910066,1,4.7656249999999991,-51.702134680050087,-55.556084140949444,0.99208596954122186,7.0,6.0,356.14605053910066,271.28064622976677,30,107,11.194815140125671
8,5,2.0,102.37636640031191,1,10.171874999999995,-50.533592987680983,51.842773412630933,2.8923385092057288,2.0,0.0,102.37636640031191,18.326222444201118,137,255,356.14506129790334
8,6,1.0,47.608397636552418,0,2.8124999999999902,140.75157622049954,-171.64002614294807,1.2254573539830744,1.0,3.0,47.608397636552418,165.16823679903453,129,250,290.14083472609633
8,7,5.0,243.80641076278903,1,-13.249999999999989,52.48837930779483,-63.705209929416149,1.3171137380413711,5.0,7.0,243.80641076278903,359.46776670524468,569,474,239.68272795022912
9,0,1.0,57.137379260184957,1,13.125000000000002,-38.12500092168014,19.012378338504817,2.0255558835342526,1.0,4.0,57.137379260184957,221.35793508396472,54,177,13.77073607065395
9,1,2.0,111.00902941516749,1,0.9374999999999799,-170.2546353356089,-59.245605920441399,1.5004900833591819,2.0,4.0,111.00902941516749,216.95099054690562,672,649,78.752166624520029
9,2,0.0,34.489903381250443,0,16.375000000000025,60.959982723288839,95.449886104539289,0.91711293952539563,0.0,4.0,34.489903381250443,181.52487819320197,601,67,26.383626396911041
9,3,3.0,135.77613455432657,0,1.7656250000000207,5.4982000027552722,141.27433455708183,1.508811803534627,3.0,6.0,135.77613455432657,297.98566001554343,158,753,253.04439727696968
9,4,7.0,351.76715666880625,1,-13.281249999999998,149.3175371964625,141.08469386526875,1.4088126015849411,7.0,4.0,351.76715666880625,218.32348760673631,114,595,69.602465877068624
