block,trial,conditionNum,ltmtrialsoldnew,ltmTrialsOldInvalidCued,ltmTrialsOldInvalidTested,ltmTrialsOldValidCued,ltmWMblockNum,ltmWMtrialNum,ltmWMimageNum,imageNum,ltmrating,ltmratingrts,ltmresptestimgdiff,ltmrespcuediff,ltmrespwmrespdiff,ltmrespdeg,mousposdeg,ltmresprts
0,0,1.0,1,0,0.0,1.0,0,0,0,597,0.0,0.0,-109.68750000000001,119.86976047220396,0.0,157.0170087679526,272.80368222425261,11.518577027134597
0,1,3.0,1,0,1.0,0.0,0,1,0,752,0.0,0.0,24.078124999999993,170.13233062737336,0.0,-135.14505229647162,155.30582283689486,1.458808379014954
0,2,1.0,1,0,0.0,1.0,0,4,0,36,0.0,0.0,27.437500000000014,4.9245775047520119,-36.562499999999993,-116.56505117707799,178.17946559978782,1.2921066451817751
0,3,1.0,1,0,0.0,1.0,0,5,0,110,0.0,0.0,-164.109375,32.359751186457139,42.890625,134.2597856353496,259.46870116362317,1.9672213546000421
0,4,1.0,1,0,0.0,1.0,0,6,0,642,0.0,0.0,-5.343749999999992,-53.496197814308211,-122.34375000000001,162.030860259843,104.80728310728546,1.2337746089324355
0,5,3.0,1,0,1.0,0.0,0,2,0,714,0.0,0.0,-23.109375000000011,155.46911714559127,-145.54687500000003,124.23001176738292,266.28071500873853,1.4338947494979948
0,6,1.0,1,0,0.0,1.0,0,3,0,323,0.0,0.0,-10.906249999999998,163.55628661341331,-21.796875,-45.439600935281312,137.90541229672556,1.9005410603713244
0,7,1.0,1,0,0.0,1.0,0,7,0,748,0.0,0.0,-17.437499999999972,69.828309344314277,0.0,0.41071539876507462,233.44224260966502,3.5175632163882256
1,0,1.0,1,0,0.0,1.0,1,6,0,13,0.0,0.0,38.124999999999993,48.885806560457262,-61.875000000000007,123.9234502658317,250.19584189846134,4.4175571722444147
1,1,1.0,1,0,0.0,1.0,1,3,0,286,0.0,0.0,-162.93750000000003,108.06248967913515,-120.9375,34.839277072362869,315.75122201185997,8.4181128293275833
1,2,1.0,1,0,0.0,1.0,1,4,0,388,0.0,0.0,-9.7343749999999911,63.057121646809662,-7.7343750000000133,83.521635420227128,345.33090974039339,1.9672139419708401
1,3,3.0,1,0,1.0,0.0,1,2,0,68,0.0,0.0,59.15625,59.044643702074588,177.89062500000003,-134.2481300440395,117.89318988978357,3.0590504847932607
1,4,1.0,1,0,0.0,1.0,1,1,0,39,0.0,0.0,-5.5937500000000018,-174.00109523102074,-57.656250000000007,148.74279773915708,90.790043356276669,4.4092288708779961
1,5,3.0,1,0,1.0,0.0,1,7,0,570,0.0,0.0,-132.84375000000003,128.52642935026918,-54.843750000000028,-97.386043151267287,305.58224694378794,3.9842018291819841
1,6,1.0,1,0,0.0,1.0,1,5,0,503,0.0,0.0,-16.921875000000028,-84.473079826374644,-130.078125,158.00129177726387,13.926666842047686,2.7923392856027931
1,7,1.0,1,0,0.0,1.0,1,0,0,159,0.0,0.0,-67.937500000000014,-33.823590625645544,120.9375,167.94921511659044,180.76314028051553,6.4678340316750109
2,0,1.0,1,0,0.0,1.0,2,6,0,632,0.0,0.0,-11.453125000000004,136.19989465081599,55.546875,61.324040757522937,343.7092407104459,1.9588787984102964
2,1,3.0,1,0,1.0,0.0,2,2,0,731,0.0,0.0,-28.640624999999989,27.478999600057499,58.359375000000007,124.85445556610367,213.53308376149624,1.2255261354148388
2,2,3.0,1,0,1.0,0.0,2,4,0,492,0.0,0.0,-9.6875000000000213,104.10823780969714,115.31250000000001,115.54367870850092,169.66564932633574,2.4840142342727631
2,3,1.0,1,0,0.0,1.0,2,7,0,62,0.0,0.0,-151.65625000000003,-163.95338690238779,-12.656250000000021,-177.06432655357884,352.95340194312467,4.8092929611448199
2,4,1.0,1,0,0.0,1.0,2,1,0,91,0.0,0.0,-6.2343749999999911,-126.21392450347794,-178.59375,43.095726710269787,273.77139077549913,1.6505124077666551
2,5,1.0,1,0,0.0,1.0,2,5,0,575,0.0,0.0,30.687499999999986,35.355208853968762,0.0,111.09794958898917,0.69993684452993588,3.7341007618233562
2,6,1.0,1,0,0.0,1.0,2,3,0,119,0.0,0.0,-3.5781249999999964,35.786783478251358,130.07812500000003,-98.46659265244817,69.634127081214743,1.6754354452714324
2,7,1.0,1,0,0.0,1.0,2,0,0,629,0.0,0.0,-13.109375000000046,-51.880430972055521,-102.65625000000003,145.30484646876602,52.252353148915418,0.87542843213304877
3,0,1.0,1,0,0.0,1.0,3,0,0,685,0.0,0.0,25.406250000000004,33.808573588488287,0.0,-10.175510843043206,286.65396382714613,3.1673802684526891
3,1,1.0,1,0,0.0,1.0,3,6,0,616,0.0,0.0,3.7031249999999889,-170.83951375310548,-179.29687500000003,-6.3871170257645131,89.974071965135764,1.1254453952424228
3,2,1.0,1,0,0.0,1.0,3,4,0,610,0.0,0.0,4.0156250000000027,113.84149130783463,26.015625000000004,16.170194274698588,216.92435694079904,1.53374627023004
3,3,3.0,1,0,1.0,0.0,3,5,0,113,0.0,0.0,128.296875,122.63545476273833,179.296875,61.587338556927406,176.19952127652877,3.4006767673417926
3,4,1.0,1,0,0.0,1.0,3,1,0,734,0.0,0.0,-51.609375,-43.704826548520643,-160.3125,-43.653871715886964,294.12970169690254,4.3092125633265823
3,5,1.0,1,0,0.0,1.0,3,3,0,679,0.0,0.0,-2.8124999999999902,-71.095303116993193,132.890625,-19.230672375661285,13.889651534790541,1.1921621824149042
3,6,3.0,1,0,1.0,0.0,3,7,0,550,0.0,0.0,-29.046875000000004,25.158001385943919,56.953125000000007,150.76553530734654,250.04092626201998,2.4089298024773598
3,7,1.0,1,0,0.0,1.0,3,2,0,150,0.0,0.0,19.656249999999993,15.250986642986339,31.640624999999993,-129.96176092666894,179.11236469745339,1.5505057936534286
4,0,1.0,1,0,0.0,1.0,4,1,0,181,0.0,0.0,-9.0312500000000036,24.992850656692088,-52.031249999999986,-26.194209886249926,302.35995178665763,3.0341496849432588
4,1,1.0,1,0,0.0,1.0,4,0,0,82,0.0,0.0,2.140624999999972,58.113263796928379,-73.828125000000028,86.670181271148323,156.92085465833406,1.5506278157699853
4,2,1.0,1,0,0.0,1.0,4,7,0,425,0.0,0.0,-22.531250000000004,-178.10030291612486,60.46875,157.73341172668765,287.32905237849297,2.1839191254694015
4,3,1.0,1,0,0.0,1.0,4,3,0,174,0.0,0.0,21.171874999999996,31.163823002981665,0.0,-60.004920382860234,4.0979916979844733,1.358805756084621
4,4,3.0,1,0,1.0,0.0,4,6,0,65,0.0,0.0,-62.640625,170.15707251630289,58.359375000000007,-23.364344476059625,0.38576280255492534,3.3590526515617967
4,5,1.0,1,0,0.0,1.0,4,4,0,377,0.0,0.0,-22.843749999999996,-111.11888821949644,66.796875,-12.482489384954482,164.26951750293134,3.3758324168156832
4,6,3.0,1,0,1.0,0.0,4,2,0,381,0.0,0.0,-2.5156250000000249,68.130852852870731,-108.98437500000004,119.17607906797855,246.14800681539131,3.5590248256921768
4,7,1.0,1,0,0.0,1.0,4,5,0,333,0.0,0.0,-37.515624999999986,35.120226339198368,6.3281250000000044,-104.33107335028508,232.77470778595489,1.3004500565584749
5,0,3.0,1,0,1.0,0.0,5,0,0,762,0.0,0.0,9.8749999999999716,-57.513510705066288,0.0,-115.73070560153123,190.53499236401805,1.0087436900939792
5,1,1.0,1,0,0.0,1.0,5,4,0,226,0.0,0.0,21.328125000000007,-159.81516801737021,51.328125000000007,-32.048641621542437,244.20125910613157,3.3424145800527185
5,2,3.0,1,0,1.0,0.0,5,5,0,161,0.0,0.0,-6.4374999999999938,112.64154354087786,-53.437499999999986,-19.290046219188742,103.62795052622823,3.4175186839420348
5,3,1.0,1,0,0.0,1.0,5,7,0,289,0.0,0.0,-24.343749999999982,32.973926094933312,-122.34375000000001,58.530493102322879,69.45815302187313,2.267260299064219
5,4,1.0,1,0,0.0,1.0,5,6,0,547,0.0,0.0,4.9374999999999867,76.762415867177666,165.9375,140.16773003757356,269.09058547564439,1.9838694042991847
5,5,1.0,1,0,0.0,1.0,5,1,0,185,0.0,0.0,8.3281250000000071,5.4828911095282633,180.0,-165.31889620075734,111.88486517277634,3.7091132919304073
5,6,1.0,1,0,0.0,1.0,5,3,0,576,0.0,0.0,-82.781249999999972,-60.727875458145107,-53.437499999999993,-86.185925165709648,245.15322221267832,2.4756041096989065
5,7,1.0,1,0,0.0,1.0,5,2,0,211,0.0,0.0,70.984375000000014,-8.8924445290812759,-62.578125000000014,134.85782714164304,142.01365237357518,0.8420331182423979
6,0,3.0,1,0,1.0,0.0,6,3,0,314,0.0,0.0,105.46875000000001,131.57515370297423,-119.53125,9.4623222080256149,182.44777096843146,2.8508021819870919
6,1,1.0,1,0,0.0,1.0,6,6,0,136,0.0,0.0,-23.03125,-159.52648713769503,172.96875,0.20462691396586388,235.52784397036794,1.5505462773144245
6,2,1.0,1,0,0.0,1.0,6,2,0,358,0.0,0.0,93.921875000000043,151.38176989425699,0.0,-169.20623175574462,173.39251556280101,1.5171349982265383
6,3,1.0,1,0,0.0,1.0,6,7,0,617,0.0,0.0,33.65625,95.372273301365198,-122.34375000000001,50.433381190385347,125.33362998954291,1.7755016454029828
6,4,1.0,1,0,0.0,1.0,6,1,0,9,0.0,0.0,-25.953124999999979,-77.392620478122396,-49.921874999999986,-7.7014636214538683,262.68779050357449,1.1837797123007476
6,5,3.0,1,0,1.0,0.0,6,5,0,19,0.0,0.0,23.656250000000011,49.116889381647184,0.0,155.52095901483688,62.993681159482826,2.0838686060160398
6,6,1.0,1,0,0.0,1.0,6,4,0,77,0.0,0.0,-16.796875000000007,-148.21564458793762,-9.8437500000000178,137.5385445983988,56.10789848145258,0.95039768423885107
6,7,1.0,1,0,0.0,1.0,6,0,0,729,0.0,0.0,27.437500000000014,10.855792720132744,37.968750000000021,-140.24570028511252,5.3606207209974643,1.6589213919360191
7,0,1.0,1,0,0.0,1.0,7,4,0,301,0.0,0.0,77.328124999999986,-149.77065523238389,-128.67187500000003,155.36863774797365,328.50828790231361,2.9007343570701778
7,1,1.0,1,0,0.0,1.0,7,0,0,453,0.0,0.0,13.078124999999991,-92.238572920260964,33.749999999999993,146.99334872358696,116.56369317614636,1.7338552917353809
7,2,1.0,1,0,0.0,1.0,7,2,0,445,0.0,0.0,6.1250000000000009,19.3019272143828,0.0,104.6382785383737,176.28525447739838,1.3171608282718807
7,3,1.0,1,0,0.0,1.0,7,3,0,721,0.0,0.0,-75.796875,161.86607113112902,0.0,-172.13258659260615,282.23907115005557,7.3512999641243368
7,4,3.0,1,0,1.0,0.0,7,6,0,196,0.0,0.0,-167.29687499999997,-55.014896346136737,-89.296874999999986,58.172553423326896,329.20112033066908,3.8676115975249559
7,5,3.0,1,0,1.0,0.0,7,7,0,35,0.0,0.0,-24.906250000000011,172.88528840288606,111.09375000000001,-36.138135593602449,276.09884496527224,2.6006332610268146
7,6,1.0,1,0,0.0,1.0,7,1,0,279,0.0,0.0,60.078124999999993,-66.102140318807869,0.0,-98.011231612856037,51.4163215745222,2.0339971571229398
7,7,1.0,1,0,0.0,1.0,7,5,0,100,0.0,0.0,-133.06250000000003,24.198485065580009,9.8437499999999929,-117.87551038652749,141.63619070657541,1.167168440297246
8,0,3.0,1,0,1.0,0.0,8,6,0,700,0.0,0.0,19.187500000000014,-66.058912181194287,-92.812500000000014,-104.18429424827082,311.27651887813937,1.9838802381418645
8,1,1.0,1,0,0.0,1.0,8,3,0,620,0.0,0.0,-70.296874999999986,-177.39108830200664,-89.296874999999986,88.090847567003621,201.19271583717,3.7508793869055808
8,2,1.0,1,0,0.0,1.0,8,0,0,169,0.0,0.0,14.9375,-74.36749770967927,-146.25,-51.819776913960894,100.86586686904451,0.75037618749774992
8,3,1.0,1,0,0.0,1.0,8,5,0,501,0.0,0.0,-25.000000000000021,67.049276185462375,-90.000000000000028,-70.217163896879384,56.225223425130231,5.2843519621528685
8,4,1.0,1,0,0.0,1.0,8,4,0,554,0.0,0.0,16.171875000000021,-160.75989625573956,0.0,-0.20987371156754991,113.45648964562319,1.1671829803381115
8,5,3.0,1,0,1.0,0.0,8,1,0,423,0.0,0.0,10.109375000000028,-6.1546649247130745,1.4062499999999951,109.59881132458601,305.07048318368618,0.80872048321180046
8,6,1.0,1,0,0.0,1.0,8,7,0,565,0.0,0.0,-8.1875,39.514393290600246,47.8125,-14.803980156270493,344.78193388097253,1.2504360585007817
8,7,1.0,1,0,0.0,1.0,8,2,0,5,0.0,0.0,21.343749999999989,174.67000820919657,46.406249999999993,-116.56505117707799,115.25724950550729,1.1337965044658631
9,0,3.0,1,0,1.0,0.0,9,3,0,376,0.0,0.0,23.578125,127.19252524261985,-117.42187499999999,15.634316245562058,161.15353195650349,0.93372369045391679
9,1,3.0,1,0,1.0,0.0,9,2,0,165,0.0,0.0,-90.593750000000028,160.49736867630898,-133.59375,-135.60950657667519,60.399077621184965,1.5088035608641803
9,2,1.0,1,0,0.0,1.0,9,7,0,38,0.0,0.0,-82.40625,63.0074768631411,178.59375,74.285053452719396,324.6539300859136,2.3589189401827753
9,3,1.0,1,0,0.0,1.0,9,1,0,532,0.0,0.0,-72.593750000000028,39.123855303302605,-45.0,15.771948056854866,328.10827961538695,1.6254576547071338
9,4,1.0,1,0,0.0,1.0,9,6,0,85,0.0,0.0,39.546874999999993,-75.56134203499137,-124.45312500000001,128.79017385281375,277.10138977697324,3.8925089763943106
9,5,1.0,1,0,0.0,1.0,9,5,0,681,0.0,0.0,-8.5625000000000142,-37.165112265153155,0.0,77.845058302777772,165.11592045802828,1.0420854052063078
9,6,1.0,1,0,0.0,1.0,9,0,0,273,0.0,0.0,-0.23437499999995678,97.85044663162526,-2.8124999999999902,13.147242375269492,223.66905582320658,2.2922494795639068
9,7,1.0,1,0,0.0,1.0,9,4,0,269,0.0,0.0,-74.546874999999972,-63.005460097635982,-66.093749999999986,72.744888997908049,232.57161432169556,2.5089441144373268
