block,trial,cueposbin,cueposdeg,cuevalid,wmresptestimgdiff,wmrespcuediff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposbin2,imageposbin3,imageposdeg0,imageposdeg1,imageposdeg2,imageposdeg3,imagenum0,imagenum1,imagenum2,imagenum3,mouseposdeg,ncues
0,0,3.0,[ 147.86468312  202.63558216   55.8616758     2.65096647],1,-0.24875510659707686,-0.24875510659707686,148.11343822985671,1.5755098689478473,3.0,4.0,1.0,0.0,147.86468312325962,202.63558216151907,55.861675795198529,2.6509664723471973,1017,1944,263,232,314.4097876266988,1.0
0,1,5.0,[ 247.18101917  189.11826562  349.42707458  290.48317002],0,-11.150650533018839,46.91210301626684,-159.7310838458632,1.8755867313193448,5.0,4.0,7.0,6.0,247.18101917040366,189.11826562111798,349.42707458160532,290.4831700246213,450,1962,492,1781,349.3108808648945,1.0
0,2,0.0,[   7.85430363  185.28516971  226.74270339  271.01433863],1,0.61371350000056801,0.61371350000056801,7.2405901296450077,1.3004298134765122,0.0,4.0,5.0,6.0,7.8543036296455755,185.28516970632722,226.7427033863294,271.01433863087868,1453,1742,1951,1727,53.956529165240944,1.0
0,3,3.0,[ 178.51085886  228.73278311  105.07313612  277.20207429],1,-2.8010289187745525,-2.8010289187745525,-178.6881122174959,1.3588420808955561,3.0,5.0,2.0,6.0,178.51085886372957,228.73278310697359,105.07313611662582,277.20207428852063,1953,515,558,2147,109.70305082581737,1.0
0,4,6.0,[ 274.05910784   45.64971927  231.57318017  334.42545618],1,-4.7383028746446767,-4.7383028746446767,-81.202589290008945,2.2088940257199283,6.0,1.0,5.0,7.0,274.05910783534637,45.649719266940892,231.57318016679326,334.42545618449913,763,1818,2261,1809,49.566230212386813,1.0
0,5,2.0,[ 100.98740548  167.01619682  264.24419942  355.50458466],1,105.50731659852934,105.50731659852934,-4.5199111145351685,2.2839331981558644,2.0,3.0,5.0,7.0,100.98740548399417,167.01619681686461,264.24419942207248,355.50458465631596,948,1725,1472,965,105.06025655152085,1.0
0,6,4.0,[ 209.70561216   13.20903272   73.95430712  309.91976662],1,-6.7252459641471942,-6.7252459641471942,-143.56914187983764,2.0172612476817449,4.0,0.0,1.0,6.0,209.70561215601518,13.209032715997875,73.954307119686689,309.91976661936025,670,1761,1167,262,292.04358232627538,1.0
0,7,2.0,[ 116.45413339  267.73326723  333.0681491    18.25510877],0,-60.261349563272212,148.45951659525323,-32.005383208083494,1.6922180838701024,2.0,5.0,7.0,0.0,116.45413338716975,267.73326722864431,333.06814910216985,18.255108769210427,2129,348,14,435,279.63156349788875,1.0
0,8,7.0,[ 332.68435582   74.39878886  203.92815208  135.28698091],1,11.201282129845847,11.201282129845847,-38.516926307102771,1.4338202424005431,7.0,1.0,4.0,3.0,332.6843558227431,74.398788864291475,203.92815208464967,135.28698091254918,1244,219,616,86,276.15853465629215,1.0
0,9,7.0,[ 343.95571418   71.21884994  280.37639927  151.06053013],0,-14.57921369802836,-101.8423494602082,85.798063641840372,1.9005798319522,7.0,1.0,6.0,3.0,343.95571418163217,71.218849943812003,280.3763992671428,151.06053012513422,654,282,1513,600,117.86255668618199,1.0
0,10,6.0,[ 273.23183339  331.72779928   66.54534241   24.60566762],1,2.3470268282787159,2.3470268282787159,-89.115193439165481,1.292139168792346,6.0,7.0,1.0,0.0,273.23183338911321,331.72779927973926,66.54534240934025,24.60566761566789,974,686,2016,1927,326.43852201867554,1.0
0,11,1.0,[  47.58116884  152.98584348  112.98027903  204.48661531],1,-5.2341247049025634,-5.2341247049025634,52.815293546766881,1.233802452297823,1.0,3.0,2.0,4.0,47.581168841864319,152.98584348166654,112.98027903461647,204.48661531244198,1502,1032,1279,2287,211.25893552229445,1.0
0,12,2.0,[ 110.12894362  210.63447228   54.89491151  157.84198143],0,-10.572463438534079,-111.07799209953349,-138.79306428168866,1.2255936306864896,2.0,4.0,1.0,3.0,110.1289436187779,210.63447227977724,54.894911513207447,157.84198142814671,2108,1735,165,2072,324.31398963361977,1.0
0,13,4.0,[ 187.68826414  142.5174383   257.12808225  101.73862441],1,-8.2571317570454852,-8.2571317570454852,-164.05460409907712,1.4421852976192895,4.0,3.0,5.0,2.0,187.68826414387738,142.51743830341979,257.12808224556596,101.73862440629173,1080,1223,122,596,313.22916993860741,1.0
0,14,7.0,[ 336.41713714  149.11196408  190.0040227   106.6030992 ],0,0.99852585316649989,-171.69630109084781,148.11343822985671,1.7338896922301501,7.0,3.0,4.0,2.0,336.4171371390089,149.1119640830232,190.00402270282399,106.60309919930499,1419,116,559,297,74.432321803943665,1.0
0,15,5.0,[ 248.23496419  161.19227527  102.47466688  204.537323  ],1,2.9492650915872276,2.9492650915872276,-114.71430090015254,1.5755081583592982,5.0,3.0,2.0,4.0,248.23496419143467,161.1922752701505,102.47466688271112,204.53732299878433,702,770,1950,806,23.633483160017185,1.0
0,16,1.0,[  80.71098488  175.55336515  342.25469089   32.39286896],1,3.7725359640442213,3.7725359640442213,76.938448916671888,1.617184898481355,1.0,3.0,7.0,0.0,80.710984880716111,175.5533651495841,342.25469089017787,32.392868956040914,529,1868,708,1138,349.27498671596658,1.0
0,17,0.0,[  31.35422136  115.14959682  236.5154258   320.81233608],1,4.5830711476879822,4.5830711476879822,26.771150214462118,1.0504663059982704,0.0,2.0,5.0,7.0,31.354221362150099,115.14959681830717,236.51542579515061,320.81233607579208,803,985,235,1972,147.72937836387146,1.0
