block,trial,cueposbin,cueposdeg,cuevalid,wmresptestimgdiff,wmrespcuediff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposbin2,imageposbin3,imageposdeg0,imageposdeg1,imageposdeg2,imageposdeg3,imagenum0,imagenum1,imagenum2,imagenum3,mouseposdeg,ncues
0,0,2.0,[ 130.07100606  183.35931805  338.3308697    77.0874249 ],1,3.6487225890753283,3.6487225890753283,126.42228347498347,1.5088409781425298,2.0,4.0,7.0,1.0,130.07100606405879,183.35931805067762,338.33086970459635,77.087424897048834,1043,630,2199,700,194.98679861733575,1.0
0,1,5.0,[ 259.28793259  177.50699711  355.77675883  310.08310805],1,3.37874344613261,3.37874344613261,-104.0908108604885,1.5505015271181719,5.0,3.0,7.0,6.0,259.28793258564411,177.50699711306436,355.77675883373234,310.08310804560489,992,1813,734,2280,55.001674052244269,1.0
0,2,3.0,[ 147.2414435   306.93959754  189.44126444  236.60796093],1,0.24648543387409888,0.24648543387409888,146.99495806518289,1.4754801520247156,3.0,6.0,4.0,5.0,147.24144349905697,306.93959754186159,189.44126443688003,236.60796092699431,1419,1784,2058,282,312.73751242581631,1.0
0,3,7.0,[ 339.51945132  178.50437386  129.23945375  230.26770325],1,5.5819208315114972,5.5819208315114972,-26.062469510356959,1.3337217294966877,7.0,3.0,2.0,5.0,339.51945132115452,178.50437386004373,129.2394537458357,230.26770324677113,1253,1750,1065,229,156.2289338067099,1.0
0,4,5.0,[ 243.89314228  333.40232922   57.25221785  102.98608811],1,3.9719437172431373,3.9719437172431373,-120.07880143768298,10.926779007904884,5.0,7.0,1.0,2.0,243.89314227956015,333.40232921821206,57.252217847068522,102.98608810521557,1706,1113,2114,879,156.0846136042222,1.0
0,5,5.0,[ 253.36574857   44.08349056  168.08957892  338.3062828 ],1,-3.274032983052892,-3.274032983052892,-103.3602184447645,1.1254358052987072,5.0,0.0,3.0,7.0,253.36574857218261,44.083490562631603,168.08957892110217,338.30628279564149,2142,1298,1335,619,74.817008752973237,1.0
0,6,1.0,[  68.29952203  150.03491138  227.1076798    17.77461961],1,-5.5729021432389221,-5.5729021432389221,73.872424174040191,1.2588386260982816,1.0,3.0,5.0,0.0,68.29952203080127,150.03491138253125,227.10767979954483,17.774619610342324,1753,2022,1583,915,12.191110811603224,1.0
0,7,1.0,[  89.57222855  150.23346163  327.36539144  211.15526689],0,11.505578198745729,-49.155654878875097,138.72788342956204,3.3257068178209011,1.0,3.0,7.0,4.0,89.572228550686958,150.23346162830777,327.36539144172821,211.15526689486077,1531,1887,410,898,301.87621448996208,1.0
0,8,1.0,[  45.31576658   91.29271004  271.66126467  164.54477385],1,-4.4216767707758162,-4.4216767707758162,49.73744334801011,1.7255235579331156,1.0,2.0,6.0,3.0,45.315766577234292,91.292710039853119,271.66126467079397,164.54477384970761,1074,165,477,2216,135.4185578848172,1.0
0,9,2.0,[ 104.32093412  220.52951389  174.37999072  303.52054992],1,-6.9411392840035218,-6.9411392840035218,111.2620734010833,1.900545873844294,2.0,4.0,3.0,6.0,104.32093411707979,220.52951388656939,174.37999071943202,303.52054991671298,853,1628,1039,1225,130.39891856255002,1.0
0,10,2.0,[ 127.62723973  296.76063328   42.90549843  344.05821598],0,19.270680595820277,-149.86271295381809,-82.510047315367558,4.0758435927605206,2.0,6.0,0.0,7.0,127.62723973081435,296.76063328045268,42.905498431237973,344.05821597908067,1843,500,1816,110,156.43169024853091,1.0
0,11,6.0,[ 286.49497244   90.74195057  343.12422225  149.77393889],1,-0.27023006366405961,-0.27023006366405961,-73.234797491789649,1.3504631531592395,6.0,2.0,7.0,3.0,286.49497244454631,90.741950565016452,343.12422225289288,149.7739388896874,1581,1960,1821,925,72.103678798859747,1.0
0,12,6.0,[ 304.12172579   79.43135503  141.55471723  358.22062614],1,4.8728994556188612,4.8728994556188612,-60.751173663453031,1.3671524042026704,6.0,1.0,3.0,7.0,304.12172579216582,79.431355030314592,141.55471722597588,358.22062614476459,1705,1624,2050,0,275.01209479099077,1.0
0,13,7.0,[ 348.1461186   152.70564932  277.68869606   62.01489629],0,1.1731824820649845,-163.38634823166589,151.53246683398572,1.7088514126662631,7.0,3.0,6.0,1.0,348.14611860231986,152.70564931605071,277.6886960589344,62.014896294184894,1633,1250,399,944,202.82993350278363,1.0
0,14,3.0,[ 170.66578574  102.86004033  212.10548241  312.91910303],1,2.0627937947941017,2.0627937947941017,168.60299194026265,1.6338394457500272,3.0,2.0,4.0,6.0,170.66578573505677,102.86004032606797,212.10548241422447,312.91910302958217,679,98,958,1187,119.80782901810068,1.0
0,15,3.0,[ 158.38162229    9.2592824   271.62103602  113.53235682],1,-7.1976045795437535,-7.1976045795437535,165.57922687248902,2.117239002197266,3.0,0.0,6.0,2.0,158.38162229294525,9.2592824007894485,271.62103601567253,113.53235681947663,1773,1537,228,1321,55.690776338629874,1.0
0,16,0.0,[  32.47339721  292.97491695  345.69722421   75.64738224],1,-0.31748303566101727,-0.31748303566101727,32.790880241503764,4.9009681014327953,0.0,6.0,7.0,1.0,32.473397205842744,292.97491694738778,345.69722420863945,75.647382235150886,68,1064,1744,2283,348.81430697942017,1.0
0,17,0.0,[  13.27318512  142.29371085   70.86702048  270.33978051],0,-13.168560672222929,-142.18908640401506,155.4622715234222,1.5338256755997008,0.0,3.0,1.0,6.0,13.273185119407142,142.29371085119928,70.867020482242026,270.33978051223932,637,109,1010,1605,22.557465335835118,1.0
0,18,4.0,[ 183.18905865  270.36238131   89.95674335  327.96973598],1,-4.5556518930022145,-4.5556518930022145,-172.25528945357709,3.0339917441820035,4.0,6.0,1.0,7.0,183.18905865342072,270.36238130734256,89.956743353788312,327.9697359825791,1311,1851,350,2092,12.360257451014665,1.0
0,19,0.0,[  27.20980298  160.08224484  209.85692444  265.78934929],1,-4.6722044988401992,-4.6722044988401992,31.882007473894127,1.4004935586772262,0.0,3.0,4.0,5.0,27.209802975053929,160.08224483585377,209.85692443854376,265.78934929398275,1827,82,1930,1924,153.05903635041787,1.0
0,20,4.0,[ 196.54773142  143.40121664   71.24164397  274.01948636],0,-13.343068457056525,39.803446321249666,156.74428509898533,1.2337949137113355,4.0,3.0,1.0,6.0,196.54773142023501,143.40121664192881,71.241643966842986,274.01948635703809,108,924,142,765,96.035038216164679,1.0
0,21,4.0,[ 180.0483973   272.89056248   75.53483515  320.56313618],1,2.2594912781964864,2.2594912781964864,177.78890602282891,1.342128363458869,4.0,6.0,1.0,7.0,180.0483973010254,272.89056248051565,75.534835152773937,320.56313617869807,1561,1859,1255,154,227.35692939580213,1.0
0,22,6.0,[ 292.27502712  154.89037525  346.79689967  240.25476741],1,-14.866198157170375,-14.866198157170375,-52.858774724086651,2.5339633771022818,6.0,3.0,7.0,5.0,292.27502711874297,154.89037525428216,346.7968996727455,240.25476740620243,445,12,893,552,51.278115583247256,1.0
0,23,7.0,[ 340.60603425  227.76180331   78.55989211   24.39061887],0,4.8241950351017353,117.66842597093319,-137.06239172507983,1.5338236799257174,7.0,5.0,1.0,0.0,340.60603424585332,227.76180331002192,78.559892111316316,24.390618872994178,1849,534,2337,936,162.93747280124987,1.0
