block,trial,cueposbin,cueposdeg,cuevalid,wmresptestimgdiff,wmrespcuediff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposbin2,imageposbin3,imageposdeg0,imageposdeg1,imageposdeg2,imageposdeg3,imagenum0,imagenum1,imagenum2,imagenum3,mouseposdeg,ncues
0,0,4.0,[ 183.96035079  321.62550149  126.35282727   64.89136025],0,9.115054411795537,-128.5500962865311,-47.489552921999149,1.5921504810539773,4.0,7.0,2.0,1.0,183.96035079146978,321.62550148979642,126.35282727061937,64.891360247893644,1753,425,1835,430,351.06652960297799,1.0
0,1,0.0,[  40.35762591  270.82503372  196.93712521  320.85910697],1,-3.3477745733255881,-3.3477745733255881,43.705400481835717,1.4254665184853366,0.0,6.0,4.0,7.0,40.35762590851013,270.82503371962292,196.93712520564958,320.8591069657063,608,1413,162,1738,48.647148378203752,1.0
0,2,3.0,[ 167.64589209  351.44827567  217.77321066  286.43641935],1,10.697193004935322,10.697193004935322,156.94869908352698,1.4754645513166906,3.0,7.0,4.0,6.0,167.64589208846229,351.44827567147695,217.77321066356183,286.43641934892889,1854,471,1178,1801,300.67969820003549,1.0
0,3,7.0,[ 331.78825002  287.34014263  131.59284643  189.40217482],1,7.4040228790069564,7.4040228790069564,-35.615772854261721,1.017090710462071,7.0,6.0,2.0,4.0,331.78825002474525,287.34014262593485,131.5928464257666,189.40217482155018,2150,1334,722,1339,308.59770838738115,1.0
0,4,6.0,[ 314.6487409     7.34210248   50.46579828  251.95724092],1,2.0819419499530345,2.0819419499530345,-47.433201054737225,2.0505824816937093,6.0,0.0,1.0,5.0,314.64874089521584,7.3421024810912101,50.465798282615552,251.95724091554086,1000,2084,2321,939,39.32797708777877,1.0
0,5,7.0,[ 317.09665765  167.31224493   57.14457567  110.35664039],1,0.9733549345632535,0.9733549345632535,-43.876697285924571,1.3504606312344549,7.0,3.0,1.0,2.0,317.09665764863865,167.31224493376948,57.144575673831397,110.35664038768816,1306,909,44,925,71.633327519524443,1.0
0,6,5.0,[ 263.18975371  159.33851427   77.99708611  215.53979442],0,7.2698156540975454,111.12105509727192,152.06869861499828,1.9172035518568009,5.0,3.0,1.0,4.0,263.1897537122702,159.33851426909584,77.99708611218847,215.53979441643168,1431,371,623,1728,118.26230906578586,1.0
0,7,3.0,[ 172.56817781   58.96805842    5.27330876  127.17025371],1,2.988890208770953,2.988890208770953,169.5792876032055,1.4671605307084974,3.0,1.0,0.0,2.0,172.56817781197645,58.968058422304473,5.2733087561273919,127.17025370560262,1949,1886,1800,1484,48.948857086153012,1.0
0,8,6.0,[ 297.82427401  359.44779885  145.87131909  234.97810121],1,7.3747264022341614,7.3747264022341614,-69.550452389207422,2.3172724883042974,6.0,7.0,3.0,5.0,297.82427401302675,359.44779884745759,145.87131909207829,234.97810121091226,901,2133,2293,1008,358.37198441043893,1.0
0,9,1.0,[  82.93254462  130.76529508  180.45960128  244.22433677],1,1.9967345255073787,1.9967345255073787,80.93581009187487,1.5421527333091944,1.0,2.0,4.0,5.0,82.932544617382248,130.76529507838487,180.45960127512248,244.22433676601486,167,1830,1983,429,199.22774302615403,1.0
0,10,1.0,[  52.88269563  131.06114869  349.23361284  212.51719221],0,-81.292462276367715,-159.47091533332593,-147.64638903238878,1.9171975648205262,1.0,2.0,7.0,4.0,52.882695634285291,131.06114869124349,349.23361283843371,212.51719220834931,2140,1510,451,1966,153.36498378201941,1.0
0,11,1.0,[  53.96361417   99.05145365  239.82438153  280.13647749],1,-0.7863612944045093,-0.7863612944045093,54.749975461961675,1.3004868316638749,1.0,2.0,5.0,6.0,53.963614167557168,99.051453650279001,239.82438153055929,280.13647749444362,1210,1998,198,1149,137.90652588055508,1.0
0,12,6.0,[ 297.92849044   71.51187875  256.87588535   10.00021306],1,-4.1922222766594954,-4.1922222766594954,-57.879287278769198,0.98375118101830594,6.0,1.0,5.0,0.0,297.92849044457131,71.511878751441174,256.87588535082068,10.000213063151291,1607,1296,797,79,23.540574185731661,1.0
0,13,4.0,[ 209.73377954  282.18713464  343.29176566  133.39742218],1,-1.9456661362479981,-1.9456661362479981,-148.32055432155477,1.2588264608784812,4.0,6.0,7.0,2.0,209.7337795421972,282.18713463586016,343.29176566103348,133.39742217646281,1733,1407,1248,1857,215.10933301134918,1.0
0,14,7.0,[ 318.3143071    79.49698538  129.2493733     5.63047484],1,6.1609240199567843,6.1609240199567843,-47.846616915816107,1.7755194610072067,7.0,1.0,2.0,0.0,318.31430710414065,79.496985384747731,129.24937330468842,5.63047484482298,307,1993,1121,69,75.181137055150515,1.0
0,15,4.0,[ 190.98681828   87.37748852  285.634514     14.11382706],1,0.78284455334505376,0.78284455334505376,-169.79602627826833,1.0004604316782206,4.0,1.0,6.0,0.0,190.98681827507676,87.377488518419199,285.63451399994472,14.113827061206857,1167,291,712,591,31.754592450877389,1.0
0,16,2.0,[ 111.23992375  153.74384787  273.85160768  217.60657305],0,-99.619755162076601,-142.12367927646153,-106.63639696905668,1.5338036673638271,2.0,3.0,6.0,4.0,111.23992375448179,153.74384786886674,273.8516076831886,217.6065730455864,1234,1570,297,1578,100.75960518559765,1.0
0,17,2.0,[  92.96495595  351.79662078  157.88341545  284.84259611],1,-12.35049524997037,-12.35049524997037,105.31545119691846,1.1170879165001679,2.0,7.0,3.0,6.0,92.964955946948095,351.79662077827936,157.88341545435014,284.84259611338848,842,2316,1446,1930,23.183468242740418,1.0
0,18,0.0,[   6.04279202  294.22625205  104.46160973  151.19694492],0,69.705035718756562,141.52157569434573,-135.47878367029529,1.4421284430427477,0.0,6.0,2.0,3.0,6.0427920240504083,294.22625204846128,104.46160973402769,151.19694491701031,1927,1004,873,485,218.02151502475965,1.0
0,19,2.0,[ 111.94264352  330.68234929  251.07101819  195.05490194],1,-3.1280740672298539,-3.1280740672298539,115.07071758581147,1.1421376802027225,2.0,7.0,5.0,4.0,111.9426435185816,330.68234929411403,251.07101819472314,195.05490194025143,778,751,401,878,227.74064614071625,1.0
0,20,5.0,[ 233.27244714   86.93421068  355.81997996  276.79377583],0,30.688727871336432,177.02696433206057,56.245482805462863,2.0089186897675972,5.0,1.0,7.0,6.0,233.27244713752344,86.934210676799296,355.81997996375287,276.79377583466294,2149,345,2075,1150,222.55645877122322,1.0
0,21,5.0,[ 231.54746108  313.29631418  145.40839635  353.86020192],1,7.1736195352126302,7.1736195352126302,-135.6261584535352,2.4422769785887795,5.0,6.0,3.0,7.0,231.5474610816774,313.29631418495421,145.40839634739743,353.86020191962444,1596,35,2257,1087,75.336843934025964,1.0
0,22,0.0,[  30.89346368  255.14867261  336.26426362  147.29719458],1,-8.9121074089410435,-8.9121074089410435,39.80557109226519,0.99206460981804412,0.0,5.0,7.0,3.0,30.89346368332415,255.14867261060468,336.26426362350185,147.29719458044426,269,1968,95,1925,43.610353613341331,1.0
0,23,3.0,[ 169.22262743   17.18270949  225.44644263  276.81613907],1,5.1064811637670831,5.1064811637670831,164.11614626607894,1.1337774954590714,3.0,0.0,5.0,6.0,169.22262742984603,17.182709485819409,225.44644263158622,276.81613907195344,2347,2073,943,1266,228.69659191666091,1.0
1,0,5.0,[ 235.18642196   43.81577664  189.84405969  149.39627906],1,15.262410147434503,15.262410147434503,-140.07598818856113,1.142083796847146,5.0,0.0,4.0,3.0,235.18642195887344,43.815776642147519,189.84405968919091,149.3962790570782,1632,554,1698,1498,265.4355985745953,4.0
1,1,7.0,[ 327.07433112   11.35460811   79.1551184   136.92324471],1,2.5601105762889338,2.5601105762889338,-35.4857794551598,0.8753883734025294,7.0,0.0,1.0,3.0,327.07433112112915,11.354608112619083,79.155118404314038,136.92324471191716,512,519,423,1147,303.0448420059754,4.0
1,2,6.0,[ 309.87305954   41.52983362  351.98400419   88.96938948],1,-108.27180807470317,-108.27180807470317,58.144867617550737,1.0920789217052516,6.0,0.0,7.0,1.0,309.87305954284756,41.529833617532724,351.98400418940275,88.969389478988802,1811,1410,1482,129,110.41593392308108,4.0
1,3,0.0,[  14.26877781  330.62837886  120.30415846   64.61623561],0,-4.122319424929481,39.518079519035481,-25.249301712331761,1.0670858923258493,0.0,7.0,2.0,1.0,14.268777806703723,330.62837886273877,120.30415845756406,64.616235606458304,796,1767,938,263,34.717923370459673,4.0
1,4,7.0,[ 333.12392434  287.82717932   70.31885242  205.63473349],1,34.137883167578444,34.137883167578444,-61.013958827326327,1.5421464611717965,7.0,6.0,1.0,4.0,333.12392434025213,287.82717931987889,70.318852418179432,205.63473349447668,312,967,656,145,2.5243430202858441,4.0
1,5,3.0,[ 145.19326017  354.89150725   57.30099824  303.17994033],0,4.9380873882060659,155.23984030860322,-10.046580141107649,0.93372691926197149,3.0,7.0,1.0,6.0,145.19326016749557,354.89150724709839,57.300998242714506,303.17994033176404,478,1120,2340,447,0.73241695488633685,4.0
