block,trial,cueposbin,cueposdeg,cuevalid,wmresptestimgdiff,wmrespcuediff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposbin2,imageposbin3,imageposdeg0,imageposdeg1,imageposdeg2,imageposdeg3,imagenum0,imagenum1,imagenum2,imagenum3,mouseposdeg,ncues
0,0,4.0,[ 195.5071328    60.33163565  345.10570017  104.33584413],1,118.43313192771453,118.43313192771453,77.074000875294047,2.325625764779943,4.0,1.0,7.0,2.0,195.50713280300857,60.331635645378803,345.10570016996269,104.33584413348356,1857,1987,2262,268,98.641329462185155,4.0
0,1,1.0,[  81.47055948  156.57788285  229.60813209    4.51521252],1,-11.359248114966134,-11.359248114966134,92.829807592887164,1.4338067504704668,1.0,3.0,5.0,0.0,81.470559477921029,156.577882854352,229.60813208656859,4.5152125177938949,1199,1980,862,953,138.0179220529451,4.0
0,2,7.0,[ 354.3818478   115.67518534  242.71451808  185.31846592],1,-9.6876746608302948,-9.6876746608302948,4.0695224603102353,1.4254952462515575,7.0,2.0,5.0,4.0,354.38184779947994,115.67518533763918,242.71451808393732,185.31846591627672,137,1158,1511,324,38.257421945409881,4.0
0,3,5.0,[ 228.45160732  344.10308018  290.30818459  121.30878251],1,0.81917244687029334,0.81917244687029334,-132.36756513101352,1.3671445123491139,5.0,7.0,6.0,2.0,228.45160731585682,344.10308017711964,290.30818458991104,121.30878251273352,1234,2281,103,2353,41.84511434889415,4.0
0,4,0.0,[  21.98659558  330.33735481  254.23858348  101.41814146],0,13.843021219060985,65.492261988508531,-43.505666408733468,1.3005187669559746,0.0,7.0,5.0,2.0,21.986595579775059,330.3373548103275,254.23858347938716,101.41814146488761,2021,1380,935,2059,237.99605538856264,4.0
0,5,4.0,[ 219.05321581   96.63097361   45.28384836  151.12280465],1,4.3435312678824616,4.3435312678824616,-145.29031545728122,1.1754633151131202,4.0,2.0,1.0,3.0,219.05321581060122,96.630973614436442,45.283848358484825,151.12280464613431,1978,1497,2217,2286,324.61260108895578,4.0
0,6,3.0,[ 170.14546608  286.8699266   234.62949321    3.70875723],1,-9.1614736197588531,-9.1614736197588531,179.30693969728875,1.2254646265710107,3.0,6.0,5.0,0.0,170.1454660775299,286.86992659947737,234.62949320864004,3.7087572295468823,1101,2315,76,251,120.31404470962332,4.0
0,7,2.0,[ 102.10692331  170.23819809   39.39553989  295.240073  ],1,-8.8175784365193124,-8.8175784365193124,110.92450174492117,1.1254486039824769,2.0,3.0,0.0,6.0,102.10692330840186,170.23819808843237,39.395539889151671,295.24007300492832,2146,1068,327,2083,354.28539443107212,4.0
0,8,4.0,[ 216.17351334  355.61197368   91.08911234  297.05799576],1,2.6674787302503935,2.6674787302503935,-146.49396539417947,1.158788703675782,4.0,7.0,2.0,6.0,216.17351333607093,355.61197368418181,91.089112341018861,297.05799576040033,2318,1936,1239,37,342.83042601762526,4.0
0,9,2.0,[  95.20521944  213.05506794  289.16000331    5.94158165],0,-0.69674070722692394,-118.54658920436731,-146.24819135620129,1.9089001775600991,2.0,4.0,6.0,0.0,95.205219439431374,213.05506793657182,289.16000331225706,5.9415816494464586,206,785,880,516,1.8371309081741449,4.0
0,10,1.0,[  88.33524178  229.46921888  313.40672577  132.28093812],1,-10.875784758000625,-10.875784758000625,99.21102654081669,1.2421309701248902,1.0,5.0,6.0,2.0,88.33524178281607,229.46921887891028,313.40672576527078,132.28093811868067,1371,501,2071,2051,229.22847156598453,4.0
0,11,6.0,[ 284.98527779  346.47287115  108.16495926  229.18956888],1,10.477507000838328,10.477507000838328,-85.492229206598651,2.4089349596924876,6.0,7.0,2.0,5.0,284.98527779423966,346.47287114668705,108.16495926004126,229.18956888231156,165,291,1327,399,142.31496130831735,4.0
0,12,7.0,[ 345.87006858  253.82259753   39.22391422  164.89189636],1,9.2162522197188874,9.2162522197188874,-23.346183642912518,1.658856557344734,7.0,5.0,0.0,3.0,345.87006857680637,253.82259752750707,39.223914224757813,164.89189635939903,2001,1882,1490,489,143.524744557068,4.0
0,13,0.0,[  30.03433694  291.89520579  205.74640619  345.38478824],1,13.125065127547739,13.125065127547739,16.909271810540787,1.2087962873201832,0.0,6.0,4.0,7.0,30.034336938088526,291.8952057853989,205.74640618577399,345.38478824452153,1129,2052,1881,1654,63.298672378607804,4.0
0,14,3.0,[ 169.47971817  234.48960475  276.78188307   81.5706967 ],0,-23.836684941141016,-88.846571519306352,-101.67371031288481,1.8589111253795636,3.0,5.0,6.0,1.0,169.47971816780884,234.48960474597419,276.78188306928269,81.570696697633224,1231,215,1216,678,139.88607194944728,4.0
0,15,6.0,[ 286.37722644  198.91510902   13.73504182   74.12142503],1,19.67457280564345,19.67457280564345,-93.297346367021049,1.5921797791506833,6.0,4.0,0.0,1.0,286.37722643862242,198.91510902096115,13.735041818299951,74.121425033927153,1679,1302,369,116,115.07173434862409,4.0
0,16,7.0,[ 342.27887236   52.17770431  160.12422992  103.1161337 ],1,-58.297314579892941,-58.297314579892941,40.576186943056364,1.7922129647258771,7.0,1.0,3.0,2.0,342.27887236316343,52.177704310684021,160.12422991529468,103.11613370231909,410,1077,1319,1013,143.12475439102482,4.0
0,17,5.0,[ 252.56822598  296.3611256   127.71833238   43.79717155],1,0.49614574153900032,0.49614574153900032,-107.92791976200725,1.80888444006996,5.0,6.0,2.0,0.0,252.56822597953175,296.36112560242526,127.71833237759655,43.797171550901879,469,1639,192,1770,163.34522393777968,4.0
0,18,5.0,[ 252.81424448   73.98366523  212.09744472  299.9453977 ],1,2.4993520643660969,2.4993520643660969,-109.68510758184227,1.250465282299956,5.0,1.0,4.0,6.0,252.81424448252383,73.983665227852441,212.09744472165477,299.94539769650538,2073,397,777,1275,121.43540096926381,4.0
0,19,0.0,[  27.3296479    80.34654145  146.11898533  345.86907257],0,-14.471598426029077,-67.488491975933613,94.818139879281048,1.4504645410415833,0.0,1.0,3.0,7.0,27.329647903347436,80.346541453251973,146.11898532679524,345.86907257260663,135,1048,44,1212,79.640531223096232,4.0
0,20,1.0,[  81.82660178  359.38384624  206.31927247  126.23265089],0,-6.1436939153132171,76.299061631915592,5.5275401516561722,2.6257020573921181,1.0,7.0,4.0,2.0,81.826601783571761,359.38384623634295,206.31927247146265,126.23265088747661,967,201,958,575,163.00921274015585,4.0
0,21,2.0,[  90.97420942  290.17244263    8.22164549  147.36469396],1,-49.752637839738092,-49.752637839738092,140.72684725891131,2.1006016168557835,2.0,6.0,0.0,3.0,90.974209419173206,290.17244263257726,8.221645494331586,147.36469395965409,247,708,378,1184,183.4833194947276,4.0
0,22,3.0,[ 165.23416516    8.18499333  321.88657166  106.77860811],0,6.8156338939772381,163.86480572147713,1.3693594409071872,1.2254603500796293,3.0,0.0,7.0,2.0,165.23416516238433,8.1849933348844246,321.88657166331166,106.77860811253443,144,1549,1912,472,77.163857028849804,4.0
0,23,6.0,[ 307.81024336  150.31742196  353.97430728  240.99871605],1,-1.9057564932280637,-1.9057564932280637,-50.284000141977309,1.1921154036954249,6.0,3.0,7.0,5.0,307.81024336479459,150.31742195907211,353.97430727622026,240.99871605059789,2076,411,1095,1762,158.8617927329588,4.0
1,0,5.0,[ 230.25296224  279.91959889  345.8323971    58.55205089],1,-0.25439978704007576,-0.25439978704007576,-129.49263797024707,1.6088575266821863,5.0,6.0,7.0,1.0,230.25296224271287,279.91959889141867,345.83239709823749,58.552050893360274,1934,2282,512,1262,64.344388484312262,1.0
1,1,3.0,[ 167.02650338   98.33972728  346.89860731  214.30522551],1,-0.29858864086046738,-0.29858864086046738,167.32509202226069,1.3254746620714286,3.0,2.0,7.0,4.0,167.0265033814002,98.339727278553696,346.89860731267493,214.30522550530429,1543,1107,826,923,228.6024254626634,1.0
1,2,1.0,[  74.82046504  333.23376254  246.06217649  205.90392857],1,-0.0029573765768476095,-0.0029573765768476095,74.823422412260939,1.3671485037411912,1.0,7.0,5.0,4.0,74.820465035684094,333.23376253861989,246.06217648610939,205.90392856573439,2102,1508,174,2106,329.65249322188743,1.0
1,3,1.0,[  46.9678395   328.40404493  167.65292101   93.64738477],1,4.9806270038313221,4.9806270038313221,41.987212495816664,1.5255317959999957,1.0,7.0,3.0,2.0,46.967839499647987,328.40404493416372,167.65292100788844,93.647384771282546,468,161,1524,259,146.38368276084233,1.0
1,4,5.0,[ 228.29127071  330.08377131  164.95487649   43.19985444],0,6.3376090520719748,-95.454891551216505,-36.25383773744479,1.1921501858269039,5.0,7.0,3.0,0.0,228.29127071133871,330.0837713146272,164.95487649140023,43.199854438223412,1139,2307,1768,566,143.7072405235877,1.0
1,5,2.0,[ 112.08738486  176.83470024   15.71259945  264.45036584],1,-4.0911913760508618,-4.0911913760508618,116.17857623237367,0.93374944548122585,2.0,3.0,0.0,5.0,112.08738485632281,176.8347002414632,15.712599447558196,264.45036583708986,1815,1583,1732,1331,72.876755094920441,1.0
1,6,7.0,[ 338.33873258  227.83540792  101.44839322  297.57380212],1,1.627457966095909,1.627457966095909,-23.28872538346651,0.89207902500493219,7.0,5.0,2.0,6.0,338.3387325826294,227.83540791647764,101.44839322323324,297.57380212251979,1786,1469,1298,1626,327.82603757261944,1.0
1,7,7.0,[ 346.37142969  163.63522059   33.3544705   285.77215275],1,7.1738479756067219,7.1738479756067219,-20.802418290479533,1.3338123954399634,7.0,3.0,0.0,6.0,346.37142968512723,163.63522058562546,33.354470501931424,285.77215274681703,649,999,524,1118,153.8667883086527,1.0
1,8,2.0,[ 112.37538004  178.53264542  310.32455655    8.48549043],0,11.444536631477808,-54.712728756816212,167.08810879240215,1.1337803502628958,2.0,3.0,6.0,0.0,112.37538003558595,178.53264542387996,310.32455654775015,8.4854904293421232,1434,1591,605,159,317.95111080825211,1.0
1,9,6.0,[ 275.06435445   84.85858274  350.9235192   184.97545689],0,-3.2863320016264712,-173.08056030035115,88.14491474650535,1.4005022882083722,6.0,1.0,7.0,4.0,275.0643544461542,84.858582744878873,350.92351920286438,184.97545688577844,1784,1774,77,1233,59.958937609072137,1.0
1,10,1.0,[  81.12841625  336.95323469  126.42094386   27.43215379],1,2.6585466428697688,2.6585466428697688,78.46986961119822,1.6338584675104357,1.0,7.0,2.0,0.0,81.128416254067986,336.95323469413842,126.42094386316948,27.432153786081447,2268,803,895,1617,182.91421808963594,1.0
1,11,4.0,[ 195.35611295  138.85901056  294.93261558   40.65736431],1,0.17953536315582894,0.17953536315582894,-164.82342241226092,1.2754379982834507,4.0,3.0,6.0,0.0,195.35611295089493,138.85901055665937,294.93261557957106,40.65736431448255,861,154,1029,286,203.21815505131954,1.0
1,12,0.0,[  30.56271699  290.03488444  181.43293851  140.37411093],1,0.30627982157296024,0.30627982157296024,30.256437163529263,1.1587801506921096,0.0,6.0,4.0,3.0,30.562716985102224,290.03488444160172,181.43293850748904,140.37411093416739,614,2330,1427,1496,139.35156028586951,1.0
1,13,2.0,[ 119.94249586   67.02885595  325.50557426   21.623442  ],1,-1.2123733033395201,-1.2123733033395201,121.15486916391036,1.1671175989595213,2.0,1.0,7.0,0.0,119.94249586057084,67.028855947289756,325.50557426295944,21.623442003887625,877,478,1972,19,182.44259800645224,1.0
1,14,7.0,[ 347.37183837  279.88195522  124.68470286  171.4179418 ],1,6.3899302109386857,6.3899302109386857,-19.018091837019885,1.3420754327526083,7.0,6.0,2.0,3.0,347.37183837391876,279.88195522243353,124.68470285831344,171.4179417967961,2127,2101,1689,978,113.03101792567854,1.0
1,15,3.0,[ 179.97341774   15.17074125   81.63007921  224.6133311 ],1,5.3711665185383746,5.3711665185383746,174.60225122351963,1.5338441555195459,3.0,0.0,1.0,4.0,179.97341774205802,15.170741249242882,81.630079212361409,224.61333109928256,901,779,919,194,255.41460359151171,1.0
1,16,4.0,[ 202.83725279   89.19415123   25.09259673  161.43122894],1,-1.3800883560076496,-1.3800883560076496,-155.78265885471396,1.1504700719706307,4.0,1.0,0.0,3.0,202.83725278927841,89.194151225266452,25.092596732606882,161.43122894033661,851,1345,272,423,356.51504881459346,1.0
1,17,6.0,[ 296.14983895  186.37788295  337.98923535  256.08492536],1,-2.9487711113739508,-2.9487711113739508,-60.90138993452743,1.3171409200949711,6.0,4.0,7.0,5.0,296.14983895409864,186.37788294677506,337.98923535181689,256.08492535538215,995,1837,2148,45,216.65680503701267,1.0
1,18,3.0,[ 137.39065858   26.22626681  326.03980378  208.63192654],1,-1.570868303645292,-1.570868303645292,138.96152688251021,1.1837867935082613,3.0,0.0,7.0,4.0,137.39065857886493,26.226266811588548,326.03980377996419,208.6319265413108,2240,422,179,1035,134.77346256069706,1.0
1,19,5.0,[ 249.56360728  187.67078684  114.88001962  312.28835421],0,-3.9885058173681385,57.904314630950253,-168.34070734647699,1.5838537348590762,5.0,4.0,2.0,6.0,249.56360728447325,187.67078683615489,114.88001961603969,312.28835420901862,2299,2366,577,2037,341.80709763986914,1.0
1,20,4.0,[ 223.77453186  162.987172    359.42389227   49.81239953],0,14.223207846512151,75.010567709420073,148.7639641485473,1.575506593209866,4.0,3.0,7.0,1.0,223.77453185796736,162.98717199505944,359.42389226596907,49.812399528622272,2089,466,1122,1007,288.93193633255254,1.0
1,21,0.0,[  15.74112661  329.58228676  150.09511835   65.964511  ],0,4.9089313250112223,51.06777118075992,-35.326644567596503,1.4087696020123985,0.0,7.0,3.0,1.0,15.741126613163413,329.58228675741475,150.09511834751586,65.964511002059368,1446,1666,739,1520,242.22100715568072,1.0
1,22,6.0,[ 307.39371814   41.09526787  138.22345199  238.94585664],1,-0.77609539435353525,-0.77609539435353525,-51.830186466543211,0.85873949551205442,6.0,0.0,3.0,5.0,307.39371813910327,41.095267871941061,138.22345199130106,238.94585663621822,1151,1328,293,1219,253.05242971993732,1.0
1,23,0.0,[  10.68457215  325.91577367  274.37955735   52.63983942],1,10.904095134919999,10.904095134919999,-0.21952298525964845,1.8838866923561,0.0,7.0,6.0,1.0,10.684572149660349,325.9157736742149,274.37955735118396,52.639839419256447,834,1315,2284,2361,291.0651036875916,1.0
2,0,3.0,[ 171.16165017  217.85337458  322.46510422  125.99172818],1,-5.233929289824121,-5.233929289824121,176.39557946082431,1.2421326807216246,3.0,4.0,7.0,2.0,171.16165017100019,217.85337458492509,322.46510422467077,125.9917281846173,1232,1399,1279,1528,218.34577509972297,4.0
2,1,7.0,[ 331.38962538   81.58283806  290.05357211  231.79645543],1,109.41916603877,109.41916603877,-138.0295406556103,1.5005003495316487,7.0,1.0,6.0,5.0,331.38962538315974,81.582838060908529,290.05357210737168,231.79645542970425,742,339,1466,1144,65.657453226594697,4.0
2,2,6.0,[ 286.24654002  211.86559784  115.31379155  164.78676552],1,16.925904778734935,16.925904778734935,-90.679364755465244,1.1671190244578611,6.0,4.0,2.0,3.0,286.24654002326969,211.86559783582436,115.3137915498566,164.7867655196444,2226,2239,1877,1128,188.94602476122637,4.0
2,3,2.0,[ 115.65651199  181.98608337  325.17130047  258.70160248],1,-15.995739224715596,-15.995739224715596,131.65225121686939,1.0921085042882623,2.0,4.0,7.0,5.0,115.6565119921538,181.98608336788976,325.17130047013222,258.7016024754405,654,868,1541,223,346.0267082423901,4.0
2,4,3.0,[ 139.70591493  192.8941719    47.70144245  274.80879862],1,-2.3224813129240083,-2.3224813129240083,142.02839623894963,1.9504899148923869,3.0,4.0,1.0,6.0,139.7059149260256,192.8941719041008,47.701442449196811,274.80879862006333,1798,563,253,705,181.53807620540854,4.0
2,5,6.0,[ 282.21226592  234.26608887  358.88897984  139.10889103],1,1.2087250683236923,1.2087250683236923,-78.996459148250509,0.94208774904836901,6.0,5.0,7.0,3.0,282.21226592007321,234.26608887495595,358.88897984454775,139.10889102984009,1445,946,1457,1918,259.11675441238333,4.0
2,6,0.0,[  38.14069815  165.36970322  117.46364776  346.19037456],1,-7.343480012198027,-7.343480012198027,45.484178160480958,1.4838362867740216,0.0,3.0,2.0,7.0,38.140698148282929,165.36970322095232,117.46364776486062,346.19037455778272,656,128,27,212,104.23615538470787,4.0
2,7,4.0,[ 219.36057834  157.81535996   88.72908139  294.89652396],1,2.7586247066990697,2.7586247066990697,-143.39804636895852,1.483838852669578,4.0,3.0,1.0,6.0,219.36057833774055,157.81535995504245,88.729081391131132,294.89652396325914,957,668,1781,749,40.980180229622945,4.0
2,8,5.0,[ 232.39241736   26.41512727  307.83008433  168.70414549],0,-1.5161741135495233,-155.53888402786447,27.931301385001721,1.3838439274386474,5.0,0.0,6.0,3.0,232.39241735713725,26.415127271452196,307.83008432783402,168.70414549250822,1273,322,1410,1592,338.92530752940741,4.0
2,9,4.0,[ 184.8807249   319.1781784   265.98767943   41.23939866],1,-12.153447979778253,-12.153447979778253,-162.96582712089076,0.97541558946613804,4.0,7.0,5.0,0.0,184.88072489933097,319.17817839984974,265.98767942859195,41.239398656526639,209,1872,523,1538,140.84390385817053,4.0
2,10,7.0,[ 335.63634706  290.20956583   68.47269597   25.17187191],1,-46.330896342428758,-46.330896342428758,21.967243406812894,1.0421123246214847,7.0,6.0,1.0,0.0,335.63634706438415,290.20956582881723,68.472695972178045,25.171871914405802,988,1997,1313,1222,63.674457740851494,4.0
2,11,1.0,[  80.72519563   17.80187329  318.2034166   209.06899639],1,11.680972358030397,11.680972358030397,69.044223269367819,1.7338682179106399,1.0,0.0,7.0,4.0,80.725195627398207,17.801873290548006,318.20341660324249,209.06899639420632,238,2180,321,1839,250.68343780899843,4.0
2,12,7.0,[ 319.41055115    6.66093951  242.35431699   66.43784136],0,-2.6205254104428533,-49.870913765447391,9.281464918828588,1.2004625453446351,7.0,0.0,5.0,1.0,319.41055115338122,6.6609395083857343,242.35431699008666,66.437841358394522,2319,1274,1931,1507,32.536571338742597,4.0
2,13,1.0,[  52.50058564  237.57246362  166.02864018  341.36713216],0,4.0663484191198567,178.99447044651066,-126.49388480277723,1.4254943909527356,1.0,5.0,3.0,7.0,52.50058564373343,237.57246361634262,166.02864017827181,341.36713216124821,35,1210,1748,1829,59.076999110563328,4.0
2,14,2.0,[  91.16509111  268.72586684  330.58483592  181.0784397 ],0,8.3000947251380648,-169.26068100756495,-99.57422788509183,1.1837902147035493,2.0,5.0,7.0,4.0,91.165091107343187,268.72586684004625,330.58483591724251,181.07843969814539,610,419,875,1947,282.03224808785177,4.0
2,15,3.0,[ 171.26542522  309.02874261  113.12689812  355.581542  ],1,-138.51062718413232,-138.51062718413232,-50.223947596268431,1.1004445270591532,3.0,6.0,2.0,7.0,171.26542521959925,309.02874260624617,113.1268981247083,355.58154199869801,189,1505,762,78,357.34314887449057,4.0
2,16,5.0,[ 243.36582348  156.71036147  106.0683782   355.37741188],1,7.8155695276025412,7.8155695276025412,-124.44974604941,1.4004968713197741,5.0,3.0,2.0,7.0,243.36582347819257,156.71036147050793,106.06837819579096,355.37741187698066,1644,886,782,1157,121.48813432146237,4.0
2,17,6.0,[ 296.51773926  233.85290603  166.07302708  349.60203925],1,-1.8471415865039715,-1.8471415865039715,-61.635119157787372,1.1838121673608839,6.0,5.0,3.0,7.0,296.51773925570865,233.85290602549861,166.07302708378322,349.60203924850549,1977,2247,873,1726,311.82212685534586,4.0
2,18,0.0,[  44.62507385  121.54785843  262.48231703  191.16546393],0,-3.7245630220422874,-80.647347600677904,125.27242144859841,1.4504944764830725,0.0,2.0,5.0,4.0,44.625073847920504,121.54785842655612,262.48231703094359,191.16546392814314,1217,1506,679,1303,71.668682610951137,4.0
2,19,0.0,[  41.47869282   92.18057664  290.4326729   210.89338415],1,-8.5729965214611674,-8.5729965214611674,50.051689343762433,1.267142174534456,0.0,2.0,6.0,4.0,41.478692822301262,92.180576644343475,290.43267289888365,210.8933841507758,2126,1637,1523,1478,309.41765669454202,4.0
