block,trial,cueposbin,cueposdeg,cuevalid,wmresptestimgdiff,wmrespcuediff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposbin2,imageposbin3,imageposdeg0,imageposdeg1,imageposdeg2,imageposdeg3,imagenum0,imagenum1,imagenum2,imagenum3,mouseposdeg,ncues
0,0,0.0,[   1.98130826  244.42229899   97.45447519   57.27077517],1,-33.37064641961134,-33.37064641961134,35.351954683901845,2.9590117710176855,0.0,5.0,2.0,1.0,1.9813082642905071,244.42229899245001,97.454475194368257,57.270775167963876,1863,2104,1883,1778,120.40332033550318,4.0
0,1,6.0,[ 293.58770987  250.93521856  193.57061525  337.48460496],0,14.682240122306624,57.334731433504757,-123.74702156240289,2.1505707087926567,6.0,5.0,4.0,7.0,293.58770987110188,250.93521855990369,193.57061525101525,337.48460496330216,1731,653,983,2293,328.17813312466023,4.0
0,2,3.0,[ 135.43761385   32.98575214  214.43989534   82.37042738],1,-37.687568118428764,-37.687568118428764,173.12518197129575,2.2088886087294668,3.0,0.0,4.0,1.0,135.43761385286697,32.985752144403968,214.43989534467352,82.370427378040631,1777,1339,1202,1342,272.30748017298123,4.0
0,3,2.0,[ 122.69906609  304.31846955   27.0511533    73.20650343],1,16.343248992183074,16.343248992183074,106.35581710101725,2.5673098852857947,2.0,6.0,0.0,1.0,122.69906609320032,304.31846954983325,27.051153295516244,73.206503434618611,955,129,846,1372,168.66145036031938,4.0
0,4,7.0,[ 332.46233563   59.09143981  101.40880021  154.58627457],1,-75.565601470323656,-75.565601470323656,48.027937101797797,2.4506224824581295,7.0,1.0,2.0,3.0,332.46233563147416,59.091439805665672,101.40880020640363,154.58627456726987,1626,821,1061,1623,302.35956678503612,4.0
0,5,5.0,[ 253.82680117  123.59737805  302.13385573   75.98523873],1,-16.774181466919327,-16.774181466919327,-89.399017361152076,1.5505221851635724,5.0,2.0,6.0,1.0,253.82680117192862,123.59737805071741,302.13385572987073,75.9852387297924,1001,333,2012,2150,192.93981569668975,4.0
0,6,1.0,[  58.49996449    4.09390521  322.33672887  134.53144224],0,43.04636813236101,97.452427413452639,-38.952462925574906,2.26724613760598,1.0,0.0,7.0,2.0,58.499964487877733,4.0939052067861041,322.33672886970061,134.53144224416519,1156,1625,2302,757,123.80163638350044,4.0
0,7,3.0,[ 151.11595189  332.68821852  103.9893307   198.43306211],1,-1.0499941723025425,-1.0499941723025425,152.16594605944917,1.4838221240788698,3.0,7.0,2.0,4.0,151.11595188714662,332.68821851705934,103.98933069532113,198.43306210944985,1700,616,587,929,306.55079219153771,4.0
0,8,2.0,[ 113.25350557  160.83933341  323.70201273   56.53808323],1,3.1819797103087542,3.1819797103087542,110.07152586453873,1.6838379183318466,2.0,3.0,7.0,1.0,113.25350557484748,160.83933340984296,323.70201272574491,56.538083228058568,2017,253,271,1672,293.28229475941203,4.0
0,9,0.0,[  23.69871653   89.95848772  159.73462138  338.33832628],1,-22.864799906492216,-22.864799906492216,46.563516438594846,1.6838427651673555,0.0,1.0,3.0,7.0,23.69871653210263,89.95848772285234,159.73462137873162,338.33832628126726,764,28,2256,1019,330.89710248973205,4.0
0,10,5.0,[ 229.04479541  115.56254015  311.22756884  158.91847008],1,13.263721551207537,13.263721551207537,-144.21892613810746,1.4671524541918188,5.0,2.0,6.0,3.0,229.04479541310008,115.56254015285906,311.22756883699208,158.9184700784933,207,477,692,1053,236.82515809018764,4.0
0,11,7.0,[ 358.34048921   65.89654164  289.91878547  232.3324739 ],1,-10.483372728812322,-10.483372728812322,8.8238619430404768,1.2587858596816659,7.0,1.0,6.0,5.0,358.34048921422811,65.896541639914815,289.91878546649866,232.33247389569667,1879,1405,781,2179,32.532616255778102,4.0
0,12,6.0,[ 304.43362506   30.50245193  261.75503286  167.58378171],1,7.2279129520690519,7.2279129520690519,-62.794287894345835,2.4006043502595276,6.0,0.0,5.0,3.0,304.43362505772319,30.502451932771802,261.75503286089116,167.58378171371771,1458,1620,566,842,70.753924649487701,4.0
0,13,3.0,[ 150.61456978   78.99136471    0.75473338  264.36723979],1,-23.964834933647541,-23.964834933647541,174.57940471623763,1.7921813633292913,3.0,1.0,0.0,5.0,150.61456978259011,78.991364713472763,0.75473338133058787,264.36723979303423,1492,1537,1099,596,140.93512744577737,4.0
0,14,4.0,[ 192.06518503   40.57338642  355.62000754  259.76068894],0,12.36915774724099,163.86095635633177,28.204228671627749,2.9423341187648475,4.0,0.0,7.0,5.0,192.06518502795953,40.573386418868736,355.62000754478453,259.76068894103958,479,1683,75,426,347.50654694798783,4.0
0,15,6.0,[ 305.69149788  357.77517069  254.53967925  113.98213527],1,29.086662388224756,29.086662388224756,-83.395164503246036,1.8421937935054302,6.0,7.0,5.0,2.0,305.69149788497873,357.77517068707476,254.53967924692759,113.98213527086091,424,1924,1280,193,282.16636883174078,4.0
