block,trial,cueposbin,cueposdeg,cuevalid,wmresptestimgdiff,wmrespcuediff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposbin2,imageposbin3,imageposdeg0,imageposdeg1,imageposdeg2,imageposdeg3,imagenum0,imagenum1,imagenum2,imagenum3,mouseposdeg,ncues
0,0,5.0,[ 250.54555907  353.04349653  301.87589357  186.04949522],1,8.3040996696281084,8.3040996696281084,-117.75854060106005,1.7671807793196876,5.0,7.0,6.0,4.0,250.54555906856802,353.04349653448566,301.87589357131139,186.04949522337407,1945,1545,406,12,66.796271236637978,1.0
0,1,1.0,[  84.23192831  278.23001953    8.28595385  143.8366061 ],1,7.5670346489449978,7.5670346489449978,76.664893658954099,1.4004670433919273,1.0,6.0,0.0,3.0,84.231928307899096,278.23001953344937,8.2859538510735966,143.83660609974177,1679,220,1163,2043,282.13134899325848,1.0
0,2,2.0,[ 120.21792704  182.69932392  288.18282825  245.10608401],1,4.1968067922495917,4.1968067922495917,116.02112024428656,1.3171188138203433,2.0,4.0,6.0,5.0,120.21792703653614,182.69932392085093,288.18282824904088,245.10608401293274,1455,456,1581,344,347.90871717599197,1.0
0,3,1.0,[  77.89310602    9.63238116  227.82518941  180.30780016],1,2.2796250036827428,2.2796250036827428,75.613481021165882,1.7338585362001595,1.0,0.0,5.0,4.0,77.89310602484862,9.6323811552558745,227.82518940800179,180.3078001612875,1814,667,396,1808,318.05683703639892,1.0
0,4,6.0,[ 281.00721875   22.08969797   85.5048283   332.26308121],0,-19.172672484073537,-120.25515170724402,41.262370456589899,1.967196915723207,6.0,0.0,1.0,7.0,281.0072187493459,22.089697972516365,85.504828303486036,332.26308120810353,922,1423,1575,870,162.41897898331902,1.0
0,5,6.0,[ 306.83941556  240.84309804  176.07473827  111.65258903],1,6.522635310025457,6.522635310025457,-59.683219752396049,1.7255029582931911,6.0,5.0,3.0,2.0,306.83941555762942,240.84309804316374,176.07473827181335,111.65258903261496,563,489,2089,2026,201.31205005735251,1.0
0,6,0.0,[  10.79826763   99.41154008  244.01777383   51.60820166],0,55.144182753853364,-33.469089696532677,44.267357331135223,1.8754303872422042,0.0,2.0,5.0,1.0,10.798267634602542,99.411540084988587,244.01777383324742,51.608201655625081,1872,1114,1340,378,183.48102262849011,1.0
0,7,1.0,[  66.07310561  210.08448886  111.91211303  151.95692653],1,-5.8156470959268347,-5.8156470959268347,71.888752701998214,1.5754686185441642,1.0,4.0,2.0,3.0,66.07310560607138,210.08448886026252,111.9121130311386,151.95692652863602,293,1231,997,992,236.99529731855986,1.0
0,8,0.0,[  31.45166577  215.84495304  126.63819249  262.36549083],0,-3.0448255714272561,172.56188715621636,-141.11022138878465,1.7088750503551182,0.0,4.0,2.0,5.0,31.451665767431713,215.84495303978807,126.6381924924701,262.36549082623321,613,738,1741,1963,141.11133785533463,1.0
0,9,5.0,[ 256.35024255  191.50674978   84.36854119  139.20261398],1,4.7851913735208669,4.7851913735208669,-108.43494882292202,1.4253718428885804,5.0,4.0,1.0,3.0,256.35024255059886,191.50674977927014,84.368541190567328,139.2026139822527,1022,537,1976,216,311.66680744780962,1.0
0,10,3.0,[ 137.14902899   91.81368052   21.16184832  217.61334309],1,56.910803761061004,56.910803761061004,80.238225224957759,2.0088744516544921,3.0,2.0,0.0,4.0,137.14902898601875,91.813680524302043,21.161848315703104,217.61334308577239,219,8,519,11,145.00921978416392,1.0
0,11,6.0,[ 284.11232622  223.14376458  115.71383358   12.99127609],1,-1.6086015626461843,-1.6086015626461843,-74.279072214177233,1.7088311456534484,6.0,4.0,2.0,0.0,284.11232622317658,223.14376458474794,115.7138335817442,12.991276094069711,2159,317,765,116,181.68228581866779,1.0
0,12,2.0,[ 108.65416121  350.85605356  186.0314705   255.75031327],0,-5.4125494360479003,112.38555820693439,-3.7313969991604465,1.3087900348871244,2.0,7.0,4.0,5.0,108.65416120777394,350.85605356479164,186.03147050298233,255.75031327426123,1019,682,191,1272,51.871318796457359,1.0
0,13,4.0,[ 182.64292369  112.91442231   53.77389921  276.2331744 ],1,-3.9468718560319842,-3.9468718560319842,-173.41020445702335,1.4588001415213512,4.0,2.0,1.0,6.0,182.64292368694467,112.91442230603539,53.773899207325037,276.23317440462955,1155,553,1750,1044,49.574742089112227,1.0
0,14,7.0,[ 340.11731451   74.33236016   27.68731168  198.840698  ],1,-3.9925410457314063,-3.9925410457314063,-15.89014444310892,1.7254898439016415,7.0,1.0,0.0,4.0,340.11731451115969,74.332360156660883,27.687311677939711,198.84069799677346,1219,297,417,1143,10.054961187706066,1.0
0,15,5.0,[ 252.99263042   37.93073283  304.38734739  350.81701641],1,3.7648851042419,3.7648851042419,-110.77225468204584,1.1837617035253061,5.0,0.0,6.0,7.0,252.99263042219607,37.930732830295092,304.38734738786434,350.81701640515621,2147,1032,749,1197,344.22159597080287,1.0
0,16,7.0,[ 347.94274548  211.23837695  294.28092304   39.16685315],1,0.11021290162028557,0.11021290162028557,-12.167467418072709,2.5173023012621343,7.0,4.0,6.0,0.0,347.94274548354758,211.2383769493633,294.28092303771029,39.166853152933044,1004,1978,577,2311,99.274508825206098,1.0
