block,trial,cueposbin,cueposdeg,cuevalid,wmresptestimgdiff,wmrespcuediff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposbin2,imageposbin3,imageposdeg0,imageposdeg1,imageposdeg2,imageposdeg3,imagenum0,imagenum1,imagenum2,imagenum3,mouseposdeg,ncues
0,0,1.0,[  79.80868217  300.70929744  163.8596188    36.05174947],1,5.4768425887758827,5.4768425887758827,74.331839578247511,1.233792062750581,1.0,6.0,3.0,0.0,79.808682167023392,300.70929743926189,163.85961879743226,36.05174946818191,340,317,576,1256,333.88205642160523,1.0
0,1,2.0,[ 112.5171661   309.57638569  257.0152935   194.38965249],1,-5.0356454751652366,-5.0356454751652366,117.55281157671783,1.9422317963908426,2.0,6.0,5.0,4.0,112.51716610155259,309.57638569030968,257.01529350454268,194.38965248915235,755,1753,1779,551,261.26723546889468,1.0
0,2,0.0,[  32.07161071  117.72393295   76.02097773  203.56364906],1,-3.8066415493356329,-3.8066415493356329,35.878252259804341,1.7755573846079642,0.0,2.0,1.0,4.0,32.071610710468711,117.72393294803487,76.020977726746125,203.56364905625401,369,1757,2256,556,331.73422284465749,1.0
0,3,7.0,[ 340.80911463   25.21048652   91.42669903  229.32649088],1,9.2351068697282841,9.2351068697282841,-28.425992243091013,1.3004991750749468,7.0,0.0,2.0,5.0,340.80911462663727,25.210486520027157,91.426699033227408,229.32649088458018,2012,2132,1982,1655,223.82921823638202,1.0
0,4,4.0,[ 207.62640497   65.89327593   24.68310317  334.49515317],1,-4.3547925967286609,-4.3547925967286609,-148.01880242978481,1.4421444143808912,4.0,1.0,0.0,7.0,207.62640497348656,65.89327593443997,24.683103166533488,334.49515317393127,890,825,463,99,48.724323377790881,1.0
0,5,0.0,[  23.64672655  166.59548319  313.93283444  220.77650522],0,-138.01565899117173,79.035584368610046,-55.388857815469621,1.8672149828380498,0.0,3.0,6.0,4.0,23.646726553140418,166.59548319335869,313.93283444079776,220.77650521519547,1912,1681,363,1825,304.1371924833511,1.0
0,6,4.0,[ 182.24722626  132.33623273  257.85675971    2.43441886],1,-5.4367555735156854,-5.4367555735156854,-172.31601817026603,1.9089054669202596,4.0,2.0,5.0,0.0,182.24722625621831,132.33623272611337,257.85675971398393,2.4344188573442622,2361,339,772,652,45.02115111862399,1.0
0,7,4.0,[ 206.68052391  142.19834405  277.94892149   29.93916112],1,-9.4912114340806912,-9.4912114340806912,-143.82826465397318,1.6922092025088205,4.0,3.0,6.0,0.0,206.68052391194615,142.19834404579069,277.94892149203997,29.939161118725298,1060,2291,2177,1419,117.86744700926947,1.0
0,8,3.0,[ 170.56564285  305.1271845   263.37503383  109.03468474],0,-6.8929850084393243,-141.45452666328796,-47.979830487678292,2.38393402643851,3.0,6.0,5.0,2.0,170.56564284903374,305.1271845038824,263.37503383211867,109.03468474225738,609,884,1331,1481,126.74411637555107,1.0
0,9,3.0,[ 160.10158695    9.8557381   108.4708281    58.33753544],1,0.81062454095265835,0.81062454095265835,159.29096240835096,2.0838767505993019,3.0,0.0,2.0,1.0,160.10158694930362,9.8557380987428544,108.47082810219113,58.337535437680337,2165,1808,1185,238,359.37911710808038,1.0
0,10,5.0,[ 246.76107939  116.03471332  345.54653659   66.76288181],0,5.1704911784256735,135.89685724616061,110.86422214642199,1.7088699439264019,5.0,2.0,7.0,1.0,246.76107939258262,116.03471332484769,345.54653659089161,66.762881810750102,1397,1920,92,1830,287.10585693654326,1.0
0,11,7.0,[ 318.53350269   44.01204608  241.41226897  187.81943025],1,1.2814583452562054,1.2814583452562054,-42.747955654597448,1.3171348280156963,7.0,0.0,5.0,4.0,318.53350269065874,44.012046080828028,241.41226896869296,187.81943025420179,341,1600,878,151,113.19279905948368,1.0
0,12,6.0,[ 290.50138223  102.7700305   230.09467885  166.74291476],1,-6.5533645375192195,-6.5533645375192195,-62.945253229792783,2.1755771132702648,6.0,2.0,5.0,3.0,290.501382232688,102.77003049518746,230.09467885351734,166.74291476204166,494,2048,1441,910,298.21500042969046,1.0
0,13,3.0,[ 175.43974948   87.37086561    1.18902097  265.15751509],1,-0.040339403282567639,-0.040339403282567639,175.48008888546482,2.9507134106715966,3.0,1.0,0.0,5.0,175.43974948218226,87.370865608946673,1.1890209666749818,265.15751509383341,450,2187,1234,1722,325.38364065497598,1.0
0,14,1.0,[  77.63006572  239.81685627  295.0902934   170.5862616 ],1,-4.9093681566605687,-4.9093681566605687,82.539433873831655,1.3337998458773654,1.0,5.0,6.0,3.0,77.630065717171078,239.81685626658242,295.09029340272718,170.58626160037988,17,2182,673,1748,98.331953344934973,1.0
0,15,6.0,[ 279.0196961   174.01167335  102.09665909  214.20056676],0,34.493601961283019,139.50162470707022,139.51807138962076,1.9005250618174614,6.0,3.0,2.0,4.0,279.01969609669095,174.01167335090378,102.09665908612449,214.20056676332095,1333,2319,471,2270,341.57320031601142,1.0
0,16,2.0,[ 128.53415521  201.14274576   69.64318469  314.62065497],0,-14.064334216827666,-86.672924772136625,-144.79292001875592,2.1089005062458455,2.0,4.0,1.0,6.0,128.5341552091075,201.14274576441645,69.643184693946594,314.62065497178207,2360,2072,1400,347,330.92762681632621,1.0
0,17,1.0,[  75.19201882  315.31854457  270.54267457    6.12787592],1,-2.3289093814606212,-2.3289093814606212,77.520928198072369,1.908882659219671,1.0,7.0,6.0,0.0,75.19201881661175,315.31854456510763,270.54267456664434,6.1278759195817125,1485,1148,1937,1727,69.956777142334545,1.0
