block,trial,cueposbin,cueposdeg,cuevalid,wmresptestimgdiff,wmrespcuediff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposbin2,imageposbin3,imageposdeg0,imageposdeg1,imageposdeg2,imageposdeg3,imagenum0,imagenum1,imagenum2,imagenum3,mouseposdeg,artifactfree
0,0,0.0,7.3613391200838061,1,0.78941646576791469,0.78941646576791469,6.571922654315892,2.9341523813636741,0.0,2.0,4.0,6.0,7.3613391200838061,108.25848342196439,208.8377534910689,301.90780548975846,1601,725,1789,675,161.42678189008609,1
0,1,3.0,155.77675464047636,0,125.70575928739562,-124.97097145789569,-79.252273901627959,2.4423842958985915,3.0,1.0,6.0,2.0,155.77675464047636,46.453485385767664,286.10044502477376,98.077563487038049,308,1643,555,1825,331.97031757020761,1
0,2,1.0,50.860963485906197,1,9.6004668488372609,9.6004668488372609,41.26049663706894,3.5008612805213488,1.0,6.0,0.0,3.0,50.860963485906197,285.33110443487317,1.5713119613144411,179.03101243466847,315,540,1343,2120,146.4694331223001,1
0,3,1.0,80.586991866942725,0,-106.84138572859689,-0.98603911157659496,81.573030978519327,1.9923034991770692,1.0,7.0,6.0,0.0,80.586991866942725,334.73164524992245,281.47521624080366,35.923291637300316,2366,1694,1971,567,8.0553525752161157,1
0,4,7.0,350.78195952187116,1,10.207514749771038,10.207514749771038,-19.425555227899888,2.0339856561568013,7.0,2.0,6.0,1.0,350.78195952187116,129.2458111886788,287.68670440339821,54.643922501852025,1771,1584,2354,320,192.17804296043624,1
0,5,3.0,152.82434101899383,1,2.5052404558612227,2.5052404558612227,150.31910056313262,1.9839829192187608,3.0,0.0,6.0,4.0,152.82434101899383,30.80483781434312,287.52188158576166,217.08362956032914,1640,774,2094,2280,84.92795455133583,1
0,6,6.0,305.14015211027305,1,-52.315043509913835,-52.315043509913835,-2.5448043798130957,2.3840202100145689,6.0,4.0,7.0,5.0,305.14015211027305,202.92991419468717,359.78222801619012,253.02904661055499,1017,1266,1639,1868,76.205247954800839,1
0,7,2.0,123.50122308223726,1,-2.097996876738891,-2.097996876738891,125.59921995897616,2.1839134693891538,2.0,7.0,1.0,6.0,123.50122308223726,336.4600273147754,49.141038379824607,270.35022436375215,1231,740,1172,1402,23.749232280302301,1
0,8,4.0,222.4048672812057,1,-4.9887396860791142,-4.9887396860791142,-132.6063930327152,1.9089323428652278,4.0,7.0,0.0,6.0,222.4048672812057,338.89873722477324,32.997292407836476,283.72995044892633,2022,441,372,920,14.908278214842188,1
0,9,5.0,233.47591784203249,0,-16.442063814415324,105.7428722478442,127.7330455941883,1.2838607833109563,5.0,2.0,7.0,6.0,233.47591784203249,111.29098177977298,355.45301697337402,283.02468183402959,644,808,513,2189,118.14778552391277,1
