block,trial,conditionNum,ltmtrialsoldnew,ltmTrialsOldInvalidCued,ltmTrialsOldInvalidTested,ltmTrialsOldValidCued,ltmWMblockNum,ltmWMtrialNum,ltmWMimageNum,imageNum,ltmrating,ltmratingrts,ltmresptestimgdiff,ltmrespcuediff,ltmrespwmrespdiff,ltmrespdeg,mousposdeg,ltmresprts,artifactfree
0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1980.0,4.0,5.6673473815476427,0.0,0.0,0.0,0.0,49.011921695395188,0.0,1
0,1,1.0,1.0,0.0,0.0,1.0,0,13,0,646.0,1.0,1.5335306009517353,-31.16019866591434,-31.16019866591434,-21.633015541374153,-166.6428772857011,78.29392333669955,2.7506402549672657,1
0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,1035.0,3.0,2.9086788153792895,0.0,0.0,0.0,0.0,286.47733147225387,0.0,1
0,3,2.0,1.0,1.0,0.0,0.0,0,10,0,1759.0,2.0,2.5586413109638215,-173.12254282204057,-5.4807944182762354,159.57350614056512,-115.6410058243053,192.44925404082619,2.4673013099888976,1
0,4,1.0,1.0,0.0,0.0,1.0,0,9,0,559.0,1.0,1.4668311862258179,-27.863489531913036,-27.863489531913036,-18.327301046459606,61.491526305913929,54.017744087857608,0.91703755316689239,1
0,5,0.0,0.0,0.0,0.0,0.0,0,0,0,363.0,3.0,2.0419273990921738,0.0,0.0,0.0,0.0,93.341993473760169,0.0,1
0,6,0.0,0.0,0.0,0.0,0.0,0,0,0,153.0,3.0,1.2001321706345607,0.0,0.0,0.0,0.0,34.123482991771546,0.0,1
0,7,3.0,1.0,0.0,1.0,0.0,0,6,1,1109.0,2.0,2.2919422953730191,123.67679424912957,-155.85709227623138,-7.2901247608471369,-122.55000349219341,277.42928263266424,1.442171213429674,1
0,8,0.0,0.0,0.0,0.0,0.0,0,0,0,147.0,2.0,1.7835127111600286,0.0,0.0,0.0,0.0,232.76716591026508,0.0,1
0,9,1.0,1.0,0.0,0.0,1.0,0,4,0,1810.0,1.0,5.2423001909860432,-26.193476329729432,-26.193476329729432,-16.004564180408291,148.26085920418484,305.78375168557687,1.4671809993594707,1
0,10,0.0,0.0,0.0,0.0,0.0,0,0,0,946.0,3.0,2.5169793365066653,0.0,0.0,0.0,0.0,55.74395432433495,0.0,1
0,11,1.0,1.0,0.0,0.0,1.0,0,0,0,1527.0,1.0,1.6918653763971179,139.17373202460138,139.17373202460138,141.10314246198331,-128.65980825409008,219.49936553256978,3.050700666868579,1
0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,1562.0,3.0,2.9837078880723311,0.0,0.0,0.0,0.0,196.85090443490748,0.0,1
0,13,0.0,0.0,0.0,0.0,0.0,0,0,0,685.0,3.0,0.70007073238662088,0.0,0.0,0.0,0.0,198.63991940656953,0.0,1
0,14,0.0,0.0,0.0,0.0,0.0,0,0,0,336.0,3.0,0.75010484415633982,0.0,0.0,0.0,0.0,128.29296378991245,0.0,1
0,15,2.0,1.0,1.0,0.0,0.0,0,19,0,17.0,3.0,0.94176880003260521,-125.65536640112079,-29.982085399456707,17.829843911851153,-6.7705475447847512,139.39681285505301,3.1506100917811182,1
0,16,2.0,1.0,1.0,0.0,0.0,0,2,0,1050.0,2.0,1.4251609439766071,94.158255892508507,-55.954948285242239,87.092312228931092,-122.720219520352,292.08625888892118,1.1337996748193291,1
