block,trial,conditionNum,ltmtrialsoldnew,ltmTrialsOldInvalidCued,ltmTrialsOldInvalidTested,ltmTrialsOldValidCued,ltmWMblockNum,ltmWMtrialNum,ltmWMimageNum,imageNum,ltmrating,ltmratingrts,ltmresptestimgdiff,ltmrespcuediff,ltmrespwmrespdiff,ltmrespdeg,mousposdeg,ltmresprts,artifactfree
0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,2038.0,2.0,10.209658345440403,0.0,0.0,0.0,0.0,69.635229091918518,0.0,1
0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,604.0,1.0,9.3262042925343849,0.0,0.0,0.0,0.0,113.56819568541935,0.0,1
0,2,3.0,1.0,0.0,1.0,0.0,0,2,1,1674.0,1.0,0.96677935600746423,94.050675806068327,26.031917481005173,6.1244817212082454,-60.919387832117671,241.14721170384399,10.018303798278794,1
0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,1066.0,4.0,3.2670788789400831,0.0,0.0,0.0,0.0,299.67737487105461,0.0,1
0,4,2.0,1.0,1.0,0.0,0.0,0,1,0,579.0,2.0,1.9252418620162643,85.52827418923674,0.98378433085812911,-101.44461432248461,0.53050131667381029,241.13684125397404,2.0922907487838529,1
0,5,1.0,1.0,0.0,0.0,1.0,0,18,0,1796.0,3.0,4.6589532720390707,21.024663764791487,21.024663764791487,15.473601665791557,-113.74949449286677,320.09238130645394,5.4594041814561933,1
0,6,1.0,1.0,0.0,0.0,1.0,0,15,0,792.0,3.0,6.5925302302930504,19.105898233569064,19.105898233569064,19.411074583939367,155.13630342824814,212.67226995950156,2.7007074396824464,1
0,7,2.0,1.0,1.0,0.0,0.0,0,2,0,324.0,1.0,1.8001957475789823,94.308858207678369,26.290099882615259,6.3826641228182801,-61.177570233727714,143.12898779615128,1.7755054912995547,1
0,8,2.0,1.0,1.0,0.0,0.0,0,20,0,602.0,1.0,1.8835467094322667,64.587076938545181,121.35461598484088,117.72494644726861,-142.62971525536375,212.15897011853482,3.9591478792135604,1
0,9,1.0,1.0,0.0,0.0,1.0,0,10,0,1351.0,1.0,2.2836147906491533,0.12352134769259832,0.12352134769259832,0.27892248391107183,91.023030188667832,354.08663259146192,1.6338712924043648,1
0,10,0.0,0.0,0.0,0.0,0.0,0,0,0,26.0,2.0,6.2258045295602642,0.0,0.0,0.0,0.0,107.89253285495546,0.0,1
0,11,0.0,0.0,0.0,0.0,0.0,0,0,0,266.0,3.0,3.6754583932342939,0.0,0.0,0.0,0.0,183.38786692820267,0.0,1
0,12,3.0,1.0,0.0,1.0,0.0,0,13,1,195.0,2.0,3.0087256791302934,-171.97733872222938,-18.563952976128089,176.42366562500266,-176.42366562500266,298.57104913400599,8.6847505600890145,1
0,13,0.0,0.0,0.0,0.0,0.0,0,0,0,709.0,4.0,2.0501973156351596,0.0,0.0,0.0,0.0,221.95936963353091,0.0,1
0,14,0.0,0.0,0.0,0.0,0.0,0,0,0,902.0,4.0,1.1418049720232375,0.0,0.0,0.0,0.0,171.78022583664412,0.0,1
0,15,0.0,0.0,0.0,0.0,0.0,0,0,0,1702.0,3.0,1.8585645137936808,0.0,0.0,0.0,0.0,181.30878953939165,0.0,1
0,16,1.0,1.0,0.0,0.0,1.0,0,17,0,1100.0,4.0,1.7252232166938484,8.1662223760301131,8.1662223760301131,3.8489759389631635,47.935673446421184,153.77439066914164,1.8506191451451741,1
0,17,1.0,1.0,0.0,0.0,1.0,0,5,0,1282.0,3.0,2.5586780964513309,-42.622313239441745,-42.622313239441745,-36.531601214976476,61.927513064147043,302.77495222121803,2.9174139534588903,1
0,18,1.0,1.0,0.0,0.0,1.0,0,3,0,1726.0,1.0,1.7669083909131587,-18.472753405244198,-18.472753405244198,-15.258297739813827,-58.760785111791236,44.87787430684272,3.3007856133044697,1
0,19,1.0,1.0,0.0,0.0,1.0,0,23,0,1871.0,2.0,2.1836047552060336,-175.16734642139741,-175.16734642139741,-171.9469779171236,161.80411423836088,338.18647572874755,2.3756307058501989,1
0,20,0.0,0.0,0.0,0.0,0.0,0,0,0,15.0,1.0,1.791903130884748,0.0,0.0,0.0,0.0,138.65470153141015,0.0,1
0,21,0.0,0.0,0.0,0.0,0.0,0,0,0,1706.0,2.0,3.0337383801816031,0.0,0.0,0.0,0.0,347.38588874598531,0.0,1
0,22,3.0,1.0,0.0,1.0,0.0,0,1,1,328.0,1.0,1.9502662520972081,-27.827724415724205,-112.3722142741028,145.19938707255449,113.88649992163475,102.59819695992137,4.1842071652063169,1
0,23,0.0,0.0,0.0,0.0,0.0,0,0,0,1964.0,3.0,1.9252612486598082,0.0,0.0,0.0,0.0,96.371719929876804,0.0,1
0,24,0.0,0.0,0.0,0.0,0.0,0,0,0,2090.0,3.0,5.8924420212861151,0.0,0.0,0.0,0.0,178.74468183625487,0.0,1
0,25,3.0,1.0,0.0,1.0,0.0,0,20,1,1729.0,2.0,1.7335486196097918,142.92395061041125,-160.30851034329305,-163.93817988086539,139.03341107277021,344.65650560951934,2.5757177745108493,1
0,26,0.0,0.0,0.0,0.0,0.0,0,0,0,2334.0,1.0,70.050828520441428,0.0,0.0,0.0,0.0,56.156937585468249,0.0,1
0,27,0.0,0.0,0.0,0.0,0.0,0,0,0,466.0,2.0,1.4917644026572816,0.0,0.0,0.0,0.0,277.87364885535032,0.0,1
0,28,3.0,1.0,0.0,1.0,0.0,0,19,1,936.0,2.0,1.7918814634904265,31.547485486757363,75.059437123628129,19.845177612815576,-22.995894026083317,50.450150702463723,3.05908578512026,1
0,29,2.0,1.0,1.0,0.0,0.0,0,13,0,2330.0,2.0,2.116865825955756,127.70384966186727,-78.882764592031435,116.1048540090993,-116.1048540090993,135.59814816446385,1.417150808905717,1
0,30,1.0,1.0,0.0,0.0,1.0,0,14,0,1009.0,1.0,2.4503081613220274,14.239310924279556,14.239310924279556,64.294495828617627,-93.848179460925067,180.07497183303954,1.4921954693854786,1
0,31,0.0,0.0,0.0,0.0,0.0,0,0,0,828.0,3.0,2.0836180977057666,0.0,0.0,0.0,0.0,253.85208236168899,0.0,1
0,32,1.0,1.0,0.0,0.0,1.0,0,22,0,2167.0,3.0,1.2834879223955795,8.5258769983459679,8.5258769983459679,8.7697960802010435,138.73950336293109,156.33703702211324,1.8839201864902861,1
0,33,2.0,1.0,1.0,0.0,0.0,0,19,0,1127.0,1.0,1.6835448847850785,-63.885112484809255,-20.373160847938507,-75.587420358751061,72.436703945483316,181.54540856722406,2.809000113455113,1
0,34,0.0,0.0,0.0,0.0,0.0,0,0,0,480.0,3.0,3.1003977673826739,0.0,0.0,0.0,0.0,11.470852418319213,0.0,1
0,35,0.0,0.0,0.0,0.0,0.0,0,0,0,428.0,3.0,2.6336688735173084,0.0,0.0,0.0,0.0,137.74897041277984,0.0,1
0,36,3.0,1.0,0.0,1.0,0.0,0,6,1,2158.0,2.0,1.7335657253861427,-43.311513638813764,49.771321140763916,-49.371158290522807,-166.52424084407502,256.82592559137044,21.861539501056541,1
0,37,0.0,0.0,0.0,0.0,0.0,0,0,0,669.0,4.0,1.9085676782997325,0.0,0.0,0.0,0.0,354.02461067341812,0.0,1
0,38,1.0,1.0,0.0,0.0,1.0,0,8,0,1537.0,3.0,1.2334796261275187,5.482466632636525,5.482466632636525,-1.0161951082050078,51.872208693633951,223.51789876013103,2.2590000849450007,1
0,39,0.0,0.0,0.0,0.0,0.0,0,0,0,1039.0,4.0,2.3419861225993372,0.0,0.0,0.0,0.0,263.72479957003185,0.0,1
0,40,0.0,0.0,0.0,0.0,0.0,0,0,0,1552.0,4.0,1.4335259259096347,0.0,0.0,0.0,0.0,1.1304312537863304,0.0,1
0,41,0.0,0.0,0.0,0.0,0.0,0,0,0,1020.0,3.0,1.358513196290005,0.0,0.0,0.0,0.0,135.30270009953068,0.0,1
0,42,1.0,1.0,0.0,0.0,1.0,0,7,0,1710.0,2.0,1.3168237456120551,-7.0440043864298003,-7.0440043864298003,-16.768183017176884,-171.54497232282256,350.45596184367929,1.9422173933126032,1
0,43,0.0,0.0,0.0,0.0,0.0,0,0,0,511.0,3.0,4.4255902505828999,0.0,0.0,0.0,0.0,93.035501566495043,0.0,1
0,44,0.0,0.0,0.0,0.0,0.0,0,0,0,282.0,2.0,1.3668323270394467,0.0,0.0,0.0,0.0,328.23407109182813,0.0,1
0,45,1.0,1.0,0.0,0.0,1.0,0,0,0,1496.0,1.0,1.1084671530988999,-80.749546819435579,-80.749546819435579,-77.897611161767983,-60.095520844211087,229.79603594061274,1.6588734448305331,1
0,46,0.0,0.0,0.0,0.0,0.0,0,0,0,547.0,1.0,2.1419401079183444,0.0,0.0,0.0,0.0,314.97889358241474,0.0,1
0,47,0.0,0.0,0.0,0.0,0.0,0,0,0,2139.0,4.0,1.3834979578386992,0.0,0.0,0.0,0.0,195.5464856233192,0.0,1
0,48,1.0,1.0,0.0,0.0,1.0,0,16,0,1514.0,3.0,1.2918355629080907,26.150185641974591,26.150185641974591,27.021581591177046,-117.02158159117704,240.2115413450868,2.8923031790181994,1
