block,trial,cueposbin,cueposdeg,cuevalid,wmresptestimgdiff,wmrespcuediff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposbin2,imageposbin3,imageposdeg0,imageposdeg1,imageposdeg2,imageposdeg3,imagenum0,imagenum1,imagenum2,imagenum3,mouseposdeg,artifactfree
0,0,4.0,219.15493233635334,1,-2.8519356576675978,-2.8519356576675978,-137.99313200597908,2.8758160189026967,4.0,2.0,6.0,3.0,219.15493233635334,104.80737959017331,287.08225891285946,172.4726971215498,1496,1907,904,1225,321.74068489980669,1
0,1,0.0,1.5142856475319393,0,-173.02711148827868,102.42839865334274,-100.91411300581079,7.5180226925876923,0.0,1.0,5.0,3.0,1.5142856475319393,86.058775505910546,262.66295894679502,154.46472928535584,579,328,1515,487,216.67508378656032,1
0,2,7.0,325.11252964888752,0,87.926194084860072,19.907435759796936,-54.79490611090943,7.64310016768286,7.0,0.0,1.0,2.0,325.11252964888752,33.131287973950641,84.599593374417736,125.86692891506974,324,1674,1352,862,336.30475369186951,1
0,3,6.0,282.76646148296459,1,-3.214455665430358,-3.214455665430358,-74.019082851605063,4.1675689036492258,6.0,1.0,4.0,7.0,282.76646148296459,53.808450448916076,200.75663067989586,351.04881830026,1726,711,2280,2263,215.30855835357232,1
0,4,6.0,294.69364531519602,1,-2.7991916363436253,-2.7991916363436253,-62.507163048460335,4.9759976827190258,6.0,4.0,2.0,3.0,294.69364531519602,222.5675620680683,92.598669666885201,160.35952033020368,1359,484,120,1051,126.36900533057552,1
0,5,0.0,19.305199824705305,1,-6.0907120244652599,-6.0907120244652599,25.395911849170567,2.4840114745311439,0.0,4.0,3.0,6.0,19.305199824705305,210.24517917362397,152.56338290884571,299.31401115648345,1282,172,280,246,332.14030464744326,1
0,6,5.0,243.24708029668889,0,6.0596446517090348,99.142479431286716,144.10460086540218,2.8590956495027058,5.0,3.0,1.0,0.0,243.24708029668889,150.1642455171112,68.271153784992251,1.1750906513835835,2275,2158,364,21,11.663343300777393,1
0,7,4.0,181.41102329074764,1,9.7241786307470832,9.7241786307470832,171.68684466000056,3.6508693463401869,4.0,2.0,5.0,7.0,181.41102329074764,118.9934104687018,263.27031869290516,336.31216063915537,1710,119,368,763,159.64925240473184,1
0,8,1.0,57.354675326270474,1,6.4986617408415324,6.4986617408415324,50.856013585428947,3.1591263258596882,1.0,0.0,7.0,2.0,57.354675326270474,9.0963785180571506,327.59980563540927,107.16948396443048,1537,468,234,110,285.02213242239435,1
0,9,2.0,119.56991680417303,1,-1.7491578365076292,-1.7491578365076292,121.31907464068065,4.6925932937301695,2.0,5.0,4.0,1.0,119.56991680417303,254.27916778004618,212.80703412716679,75.806608243699529,101,220,655,1110,313.98036315956944,1
0,10,2.0,91.14655153636042,1,-0.1554011362184736,-0.1554011362184736,91.301952672578892,4.5259443981340155,2.0,6.0,0.0,3.0,91.14655153636042,290.1064527229268,14.743832543435758,153.82437873306603,1351,1556,272,725,163.15721308031897,1
0,11,0.0,28.208117008305088,1,-7.8381783640607656,-7.8381783640607656,36.046295372365854,5.1676974823931232,0.0,3.0,6.0,2.0,28.208117008305088,150.72575255247992,314.58889932442435,109.74154685410176,1597,386,63,2122,224.81548256363928,1
0,12,2.0,107.76146258638903,1,-7.4259996908392152,-7.4259996908392152,115.18746227722825,6.0678094685426913,2.0,6.0,7.0,1.0,107.76146258638903,287.7651184012995,345.77136839586666,65.561047693249691,1213,2305,1254,36,237.12173892467607,1
0,13,3.0,165.01238139886925,0,11.598995652767979,165.01238139886925,0.0,2.5006788159371354,3.0,0.0,7.0,1.0,165.01238139886925,11.598995652767979,317.69887185631364,77.550030565130839,2330,195,1686,891,192.60392117334703,1
0,14,6.0,280.3911314633545,1,-50.055184904338098,-50.055184904338098,-29.553683632307447,8.0430835750303231,6.0,7.0,2.0,4.0,280.3911314633545,352.59228831604497,109.7809980946983,223.13565682964261,1009,130,1785,857,291.78907626468663,1
0,15,3.0,174.24220166181721,1,-0.30517635037030078,-0.30517635037030078,174.54737801218749,2.5673521729186177,3.0,1.0,7.0,2.0,174.24220166181721,45.805562124112832,343.00088944935828,128.24104362072654,792,1017,787,184,128.99961984646285,1
0,16,5.0,269.12860405079755,1,-0.87139594920245433,-0.87139594920245433,-90.0,3.9342044567456469,5.0,4.0,1.0,6.0,269.12860405079755,207.09969263265447,69.065184455523195,312.7714506005384,1514,127,402,2294,345.38127792933659,1
0,17,1.0,56.101895822451297,1,4.3172464370669514,4.3172464370669514,51.784649385384348,3.542477173730731,1.0,7.0,6.0,5.0,56.101895822451297,346.85592033598522,298.08165868172426,239.48106806512968,1100,2184,2338,1087,185.46160738713203,1
0,18,5.0,267.27516927192471,1,5.5510620989999016,5.5510620989999016,-98.275892827075211,3.9508703726460226,5.0,7.0,1.0,2.0,267.27516927192471,322.70988379404042,80.581973360558038,125.28835990175037,1796,2128,1850,94,349.10216352877035,1
0,19,1.0,52.063543097544802,0,11.702307873941793,55.214259510812539,-3.1507164132677414,2.3423213967471384,1.0,0.0,7.0,5.0,52.063543097544802,8.551591460674052,319.58583723040658,254.13398769597842,1127,936,858,1546,81.798871950663411,1
0,20,7.0,338.72490072947716,0,-53.137869508723369,3.6296695375723176,-24.904768808095184,6.1262275564367883,7.0,6.0,3.0,2.0,338.72490072947716,281.95736168318143,175.98893602250081,95.747782562990793,602,1729,1324,2353,137.78348058262571,1
0,21,4.0,197.61382998143407,1,4.068856613488534,4.068856613488534,-166.45502663205448,3.8341949915629812,4.0,2.0,5.0,6.0,197.61382998143407,109.15863711385374,256.08792508814793,301.18349969600132,90,1355,2044,1974,204.59834489969936,1
0,22,3.0,147.26538036127707,1,-0.24391908185507116,-0.24391908185507116,147.50929944313214,3.550820822827518,3.0,6.0,5.0,0.0,147.26538036127707,292.03289389862312,236.02579766224008,0.92362841572130649,2167,1334,2325,247,83.328247230090255,1
0,23,7.0,346.63676781696353,1,-3.220368504273786,-3.220368504273786,-10.142863678762701,3.4758175014285371,7.0,6.0,1.0,3.0,346.63676781696353,280.47070332427376,48.751930486163978,178.21295893548793,1871,1734,118,1440,313.30257469845503,1
1,0,3.0,165.67112246206122,0,0.27397926538922718,75.67112246206122,90.0,2.4839504638221115,3.0,2.0,7.0,4.0,165.67112246206122,90.273979265389229,350.88989856172896,212.89385482612209,1716,796,385,302,339.67026620308155,1
1,1,4.0,214.58767950565007,1,-2.4853938116603427,-2.4853938116603427,-142.92692668268958,2.9840770468581468,4.0,7.0,3.0,6.0,214.58767950565007,345.52951763562095,141.22578842959126,292.58682502105455,1502,1412,1490,2270,327.64062535219773,1
1,2,0.0,5.9821206290516233,1,-3.2639921165116288,-3.2639921165116288,9.2461127455632521,2.7507319865981117,0.0,7.0,1.0,3.0,5.9821206290516233,315.36386336544064,47.714923174423504,136.31505839771967,1475,2192,2216,1464,29.285665045840123,1
1,3,7.0,346.13731636032219,1,-2.9170246013106036,-2.9170246013106036,-10.945659038367207,3.2091203673626296,7.0,0.0,5.0,3.0,346.13731636032219,41.486100876952776,261.65302912910647,176.70885217563142,181,1727,79,28,243.27220786686937,1
1,4,7.0,350.41803641311708,1,2.9182248541627001,2.9182248541627001,-12.50018844104563,2.8924009672482498,7.0,0.0,6.0,4.0,350.41803641311708,32.196396591820118,294.992175813833,207.49596561696964,1026,227,481,1516,4.1003894746311875,1
1,5,2.0,99.99365137629141,1,-3.6028304898062351,-3.6028304898062351,103.59648186609765,5.2260765120154247,2.0,3.0,6.0,1.0,99.99365137629141,165.77445478956543,302.26549486961557,56.277050307967841,591,1112,727,1743,251.2645923759782,1
1,6,3.0,160.51226309752835,1,0.73712252869642825,0.73712252869642825,159.77514056883192,4.2675883473129943,3.0,5.0,2.0,7.0,160.51226309752835,243.13624231605831,99.241491211107274,344.23104912525599,1032,2049,1209,222,326.23798698561239,1
1,7,4.0,196.47233839326074,0,10.046773402073011,-147.36316245448236,-16.164499152256919,1.8005797732621431,4.0,7.0,3.0,2.0,196.47233839326074,353.88227424981608,146.83699682273078,104.78884632973902,1310,2291,2130,1678,213.58189133271088,1
1,8,5.0,267.02550214068447,1,7.5990255592453879,7.5990255592453879,-100.57352341856092,5.8428419838892296,5.0,4.0,7.0,2.0,267.02550214068447,216.95408466116524,321.51311511200043,118.17478076712348,1801,836,1774,1996,250.25479539295185,1
1,9,2.0,97.732751687919347,1,-4.6297407277949736,-4.6297407277949736,102.36249241571433,4.2175920250010677,2.0,0.0,5.0,4.0,97.732751687919347,22.811893129426394,263.3030705818926,221.33454524577877,2362,1399,31,1185,139.10927205758401,1
