block,trial,cueposbin,cueposdeg,cuevalid,wmresptestimgdiff,wmrespcuediff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposbin2,imageposbin3,imageposdeg0,imageposdeg1,imageposdeg2,imageposdeg3,imagenum0,imagenum1,imagenum2,imagenum3,mouseposdeg,artifactfree
0,0,2.0,132.33197455429331,1,-0.098784425558541875,-0.098784425558541875,132.43075897985184,3.7758521692176146,2.0,4.0,1.0,5.0,132.33197455429331,201.70677668350405,58.463294935747918,260.66155541096327,2078,1129,1003,408,2.909036245631329,1
0,1,7.0,347.5469880368309,1,10.711166675029334,10.711166675029334,-23.16417863819845,1.9422687107742149,7.0,1.0,3.0,4.0,347.5469880368309,75.903325235881425,139.54067010011983,209.61387249994598,2357,756,663,2065,154.68160909807477,1
0,2,1.0,86.849936840151116,1,2.8182690376680504,2.8182690376680504,84.031667802483071,1.7505837361279646,1.0,2.0,5.0,3.0,86.849936840151116,129.37622973778821,229.74331246465988,173.1347768242214,1540,172,1893,802,227.91597103483741,1
0,3,3.0,139.9037353831134,0,-29.172376384220946,168.13251156448297,-28.228776181369579,2.6256858721317258,3.0,6.0,4.0,5.0,139.9037353831134,302.59884743440949,209.95958712624338,254.51778517661685,1623,1467,1681,2278,61.467462802565436,1
0,4,3.0,160.30138350913634,0,0.59237718884267065,-144.60603611670348,-55.092580374160192,2.5423491651504264,3.0,6.0,1.0,0.0,160.30138350913634,305.4997968146825,88.338984086247535,10.060378625113369,2116,770,8,1038,94.442128108264995,1
0,5,4.0,191.32185185222789,1,-21.798835366504097,-21.798835366504097,-146.879312781268,2.7257067412328979,4.0,1.0,2.0,5.0,191.32185185222789,72.787760731834183,127.84512106482403,249.67465862253511,171,1391,1632,1226,126.91483513856565,1
0,6,5.0,235.57367004505991,0,-15.811872043653667,30.744323456910372,-155.17065341185042,1.3755160968622704,5.0,4.0,2.0,6.0,235.57367004505991,189.01747454449591,123.37156974522199,309.07754614077419,773,815,245,398,227.35936918110065,1
0,7,2.0,131.82139476766716,1,-2.2575305737822586,-2.2575305737822586,134.07892534144941,1.0921630253126295,2.0,6.0,0.0,4.0,131.82139476766716,292.70804486807526,16.537560525356298,214.73837853175331,2294,2113,787,1917,161.94886647725903,1
0,8,6.0,304.90194245791503,0,71.886589900406022,-89.858282913044832,34.76022537095988,2.2589607415713999,6.0,2.0,1.0,7.0,304.90194245791503,106.6468152713659,52.975918850667291,355.84645712516925,903,10,858,332,114.32091217732497,1
0,9,3.0,149.24539737234795,1,1.8135367441329053,1.8135367441329053,147.43186062821505,1.283845148988803,3.0,2.0,5.0,7.0,149.24539737234795,93.785254245891082,261.96565421025821,331.44993906801653,689,1004,530,2190,293.26354383912491,1
0,10,7.0,338.06885436298501,1,12.04539839924187,12.04539839924187,-33.976544036256861,1.958942324304644,7.0,2.0,3.0,4.0,338.06885436298501,103.43894089484178,159.36347966929193,201.20561474780527,620,69,1325,38,282.0354799310029,1
