block,trial,conditionNum,ltmtrialsoldnew,ltmTrialsOldInvalidCued,ltmTrialsOldInvalidTested,ltmTrialsOldValidCued,ltmWMblockNum,ltmWMtrialNum,ltmWMimageNum,imageNum,ltmrating,ltmratingrts,ltmresptestimgdiff,ltmrespcuediff,ltmrespwmrespdiff,ltmrespdeg,mousposdeg,ltmresprts,artifactfree
0,0,3.0,1.0,0.0,1.0,0.0,0,23,1,1418.0,1.0,3.7421583397081122,-0.22239528109643525,-170.06418942628648,-11.194448020180031,-149.16877009244587,258.5302689274717,4.5842885115416721,1
0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,40.0,4.0,3.1837437434587628,0.0,0.0,0.0,0.0,316.88926145463637,0.0,1
0,2,0.0,0.0,0.0,0.0,0.0,0,0,0,1371.0,3.0,3.5254699293873273,0.0,0.0,0.0,0.0,248.57696065650569,0.0,1
0,3,1.0,1.0,0.0,0.0,1.0,0,17,0,2281.0,1.0,1.5668635183246806,8.9983411672135318,8.9983411672135318,-0.89546515533352167,-34.824489156956794,96.592390196298169,1.4838625158881769,1
0,4,1.0,1.0,0.0,0.0,1.0,0,18,0,8.0,1.0,1.6002540806075558,74.72945497149793,74.72945497149793,-57.894357555944396,-150.79592898907393,3.8241919257228663,1.6089088445878588,1
0,5,3.0,1.0,0.0,1.0,0.0,0,22,1,1061.0,1.0,1.1168289072811604,12.233856332966843,127.89245216989839,16.533712358307582,23.702645950966243,14.817352488049655,1.0171304854447953,1
0,6,3.0,1.0,0.0,1.0,0.0,0,8,1,590.0,1.0,1.1918285936699249,-109.86624107462093,60.738035056080399,-95.896679669719802,-32.114830600296735,34.203679513213388,1.6338815605267882,1
0,7,2.0,1.0,1.0,0.0,0.0,0,22,0,1270.0,1.0,2.0919126409571618,-147.6082641716618,-31.949668334730248,-143.30840814632106,-176.45523354440513,276.52776489843438,1.2254902855493128,1
0,8,0.0,0.0,0.0,0.0,0.0,0,0,0,1391.0,4.0,2.942056102969218,0.0,0.0,0.0,0.0,123.63908563956575,0.0,1
0,9,0.0,0.0,0.0,0.0,0.0,0,0,0,742.0,4.0,1.0668133408180438,0.0,0.0,0.0,0.0,335.18637972980139,0.0,1
0,10,0.0,0.0,0.0,0.0,0.0,0,0,0,523.0,3.0,3.4087587682297453,0.0,0.0,0.0,0.0,355.37806091551471,0.0,1
