block,trial,cueposbin,cueposdeg,cuevalid,wmresptestimgdiff,wmrespcuediff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposbin2,imageposbin3,imageposdeg0,imageposdeg1,imageposdeg2,imageposdeg3,imagenum0,imagenum1,imagenum2,imagenum3,mouseposdeg,artifactfree
0,0,1.0,62.314525049956345,1,-6.4618184472774409,-6.4618184472774409,68.776343497233782,0.89213238345109858,1.0,4.0,5.0,2.0,62.314525049956345,193.08359241432086,245.08298757363085,110.13263140541609,2070,2254,1145,1187,41.563379436097364,1
0,1,4.0,198.17374616702699,1,-7.2789053937532175,-7.2789053937532175,-154.5473484392198,1.3255412297148723,4.0,1.0,0.0,6.0,198.17374616702699,88.590940183258681,38.881412540998092,306.03559579280886,2197,2019,357,1068,315.23661207742759,1
0,2,2.0,106.06545988189805,1,-1.9572961996216374,-1.9572961996216374,108.02275608151969,0.90045895049115643,2.0,5.0,7.0,1.0,106.06545988189805,230.1641553727666,321.26577751030038,46.702516844610045,872,587,664,1310,119.86784968495019,1
0,3,1.0,47.240993567809362,1,-5.4258106940048263,-5.4258106940048263,52.666804261814185,1.0921524543664418,1.0,3.0,2.0,5.0,47.240993567809362,174.44866567343934,130.57676250058097,227.28110214697489,857,764,18,902,26.425809411382293,1
0,4,3.0,164.89150581003165,0,-15.774660120706939,178.73591144734763,-13.844405637315985,1.5755646077159327,3.0,7.0,2.0,0.0,164.89150581003165,330.38093424197712,121.58632734036352,31.994535488846228,1210,1594,1095,1844,213.05814420387748,1
0,5,0.0,37.952256293163451,0,36.193706250519845,76.493439914444792,-38.541183621281341,1.3255363830539864,0.0,7.0,6.0,3.0,37.952256293163451,357.65252262923855,306.49214612027367,168.25086224125241,1657,2325,1379,1690,189.64749677093212,1
0,6,4.0,185.3474805139123,0,8.4156293761309389,77.501454351886167,107.84602616202613,1.3505215009499807,4.0,2.0,1.0,6.0,185.3474805139123,116.26165553815709,71.130774776701841,293.74249500507659,2115,1892,280,926,25.893003593668528,1
0,7,0.0,0.05464605622456209,1,8.1847484103805392,8.1847484103805392,-8.1301023541559783,1.0838409975112882,0.0,4.0,3.0,5.0,0.05464605622456209,182.89190591524343,138.66971031472929,245.95572924625969,338,2072,2108,464,125.42818939758166,1
0,8,1.0,48.443345705788694,1,-12.824072370169047,-12.824072370169047,61.267418075957742,1.30884476081701,1.0,2.0,7.0,4.0,48.443345705788694,94.66097379620139,325.16112487067528,210.14401786843487,209,31,740,559,91.040979526723717,1
0,9,5.0,245.34289219743127,1,-8.6393230841762865,-8.6393230841762865,-106.01778471839245,2.1506399876088835,5.0,2.0,7.0,3.0,245.34289219743127,91.269226449515415,350.88268141983639,153.09247822824437,1385,2265,972,1764,294.26907632863407,1
0,10,2.0,95.570120454921394,0,-4.3127325126837501,-172.45494553419664,-91.974934010881981,1.7839255005237646,2.0,5.0,4.0,0.0,95.570120454921394,263.71233347643431,212.01479498309845,43.969830965002878,629,60,1786,611,70.586873398110271,1
0,11,5.0,261.3451822619034,1,36.34518226190341,36.34518226190341,-135.0,1.8505981922498904,5.0,6.0,4.0,0.0,261.3451822619034,311.47426355810524,208.48498712786193,24.361158260909658,2196,761,879,672,269.7623878717601,1
0,12,2.0,112.89270602662728,1,164.15403233092948,164.15403233092948,-51.261326304302216,1.6338956222462002,2.0,1.0,0.0,6.0,112.89270602662728,52.954707017372272,10.898324075406318,307.70603412981325,305,383,366,576,194.54554016118942,1
0,13,7.0,336.6324517621423,1,15.452527512959179,15.452527512959179,-38.820075750816898,1.0504865479597356,7.0,1.0,4.0,3.0,336.6324517621423,72.23549554688357,208.3453142046545,144.59111338696783,1261,258,1954,290,220.79764776051817,1
0,14,6.0,282.87982356737899,1,-3.9639849843484432,-3.9639849843484432,-73.15619144827258,1.2921873503364623,6.0,3.0,7.0,2.0,282.87982356737899,171.81426581654586,323.9541568598915,123.67271888220716,468,697,1573,276,226.22051543875023,1
