block,trial,conditionNum,ltmtrialsoldnew,ltmTrialsOldInvalidCued,ltmTrialsOldInvalidTested,ltmTrialsOldValidCued,ltmWMblockNum,ltmWMtrialNum,ltmWMimageNum,imageNum,ltmrating,ltmratingrts,ltmresptestimgdiff,ltmrespcuediff,ltmrespwmrespdiff,ltmrespdeg,mousposdeg,ltmresprts,artifactfree
0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,965.0,3.0,3.5587613364914432,0.0,0.0,0.0,0.0,198.95228504681975,0.0,1
0,1,0.0,0.0,0.0,0.0,0.0,0,0,0,1653.0,1.0,1.5085077006078791,0.0,0.0,0.0,0.0,164.05110925135276,0.0,1
0,2,1.0,1.0,0.0,0.0,1.0,0,17,0,1472.0,1.0,1.0501122281712014,-150.14344454648557,-150.14344454648557,-158.1903815160137,139.34323995168938,169.45273641538398,3.8174702437827364,1
0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,1435.0,3.0,3.7671019991976209,0.0,0.0,0.0,0.0,320.1016692085214,0.0,1
0,4,0.0,0.0,0.0,0.0,0.0,0,0,0,1006.0,2.0,1.766870500985533,0.0,0.0,0.0,0.0,47.218865267775811,0.0,1
0,5,3.0,1.0,0.0,1.0,0.0,0,13,1,792.0,1.0,1.1667955777083989,165.43808296531819,-17.686760223817654,9.1633850933355188,34.057814590990631,232.85133152165443,2.0172158238710836,1
0,6,3.0,1.0,0.0,1.0,0.0,0,22,1,565.0,1.0,1.3334203827253077,116.958492451515,-90.053540528590304,108.67322857383212,-42.479172092289829,215.25557008076194,1.008776974020293,1
0,7,1.0,1.0,0.0,0.0,1.0,0,1,0,195.0,3.0,1.5668318419484422,90.201338366695708,90.201338366695708,95.592514832926312,113.43661315421791,112.9492057238752,1.9755125104275066,1
0,8,0.0,0.0,0.0,0.0,0.0,0,0,0,279.0,2.0,3.300382000481477,0.0,0.0,0.0,0.0,149.67898613444274,0.0,1
0,9,0.0,0.0,0.0,0.0,0.0,0,0,0,1156.0,4.0,1.3251446079520974,0.0,0.0,0.0,0.0,178.26772152239499,0.0,1
0,10,1.0,1.0,0.0,0.0,1.0,0,23,0,837.0,1.0,0.96676689700689167,-13.452821247115741,-13.452821247115741,-16.473257057628977,-134.44732473505184,106.07316882346375,1.5088418334489688,1
0,11,0.0,0.0,0.0,0.0,0.0,0,0,0,1423.0,3.0,1.3834844296216033,0.0,0.0,0.0,0.0,90.152280240384414,0.0,1
0,12,0.0,0.0,0.0,0.0,0.0,0,0,0,2173.0,3.0,1.0251169821422081,0.0,0.0,0.0,0.0,183.33469984124315,0.0,1
0,13,1.0,1.0,0.0,0.0,1.0,0,7,0,362.0,1.0,2.1835606643580832,-27.069754649846402,-27.069754649846402,-25.436319321468506,-51.219229688791152,119.53767166410982,1.6338653895072639,1
0,14,0.0,0.0,0.0,0.0,0.0,0,0,0,2201.0,3.0,1.3501447006128728,0.0,0.0,0.0,0.0,80.175543563227777,0.0,1
0,15,1.0,1.0,0.0,0.0,1.0,0,16,0,156.0,1.0,0.87509618437616155,-1.200920355277882,-1.200920355277882,-1.4855819458608861,92.999655306496024,195.71021769983153,1.0754604233661667,1
0,16,0.0,0.0,0.0,0.0,0.0,0,0,0,1149.0,1.0,1.2251342589734122,0.0,0.0,0.0,0.0,120.53425219262319,0.0,1
0,17,1.0,1.0,0.0,0.0,1.0,0,5,0,2131.0,1.0,0.67506978445453569,-65.643834024023306,-65.643834024023306,-70.112549509250513,37.077678346999335,312.18036971768504,1.1587969165411778,1
0,18,3.0,1.0,0.0,1.0,0.0,0,9,1,1347.0,1.0,1.0334449295187369,39.534591519182634,-25.280641723228957,-62.005178602157358,-141.82814968157712,348.18359749427378,1.3087934811192099,1
0,19,0.0,0.0,0.0,0.0,0.0,0,0,0,1862.0,3.0,1.1251384498900734,0.0,0.0,0.0,0.0,325.38305334720047,0.0,1
0,20,3.0,1.0,0.0,1.0,0.0,0,2,1,147.0,1.0,0.9500887647154741,-27.066661330980594,-139.90331145848916,-21.767686253334265,-151.38954033403479,290.35688830907327,0.98379056600970216,1
0,21,0.0,0.0,0.0,0.0,0.0,0,0,0,1453.0,4.0,2.1502406070067082,0.0,0.0,0.0,0.0,332.91919745742848,0.0,1
0,22,1.0,1.0,0.0,0.0,1.0,0,14,0,2262.0,1.0,1.1251210590125993,-0.5033791551554434,-0.5033791551554434,-6.3632628837500018,35.242036558652202,191.50245984694908,1.6004458335519303,1
0,23,1.0,1.0,0.0,0.0,1.0,0,19,0,1032.0,1.0,1.1084651642304379,15.045476676412013,15.045476676412013,12.27092528297135,-129.41470202565711,118.23872359307479,1.2338023262273055,1
0,24,1.0,1.0,0.0,0.0,1.0,0,0,0,1942.0,1.0,1.0751114655286074,-14.396872239282475,-14.396872239282475,-20.803526137554144,-36.06673839403377,287.37995348572684,0.85873222816735506,1
0,25,2.0,1.0,1.0,0.0,0.0,0,13,0,1863.0,1.0,1.0001071962178685,-165.7221195672663,11.15303724359789,38.003182560751057,5.2180171235750921,109.09107223365878,1.2170691703504417,1
0,26,2.0,1.0,1.0,0.0,0.0,0,3,0,1950.0,1.0,1.0167770607222337,-138.02808849494889,20.993964689856412,-170.09101001110255,-36.921655336835997,338.62319601196782,0.99210796481929719,1
0,27,0.0,0.0,0.0,0.0,0.0,0,0,0,1643.0,4.0,1.2168031755136326,0.0,0.0,0.0,0.0,85.680251912808373,0.0,1
0,28,0.0,0.0,0.0,0.0,0.0,0,0,0,653.0,3.0,0.80010018282337114,0.0,0.0,0.0,0.0,152.04542779940701,0.0,1
0,29,1.0,1.0,0.0,0.0,1.0,0,4,0,1324.0,1.0,0.98344160814303905,-86.018614519543775,-86.018614519543775,-94.261914452226819,-48.169493518945686,74.839264365235536,1.2088087907759473,1
0,30,1.0,1.0,0.0,0.0,1.0,0,12,0,2013.0,1.0,0.99176984064979479,115.25576734650353,115.25576734650353,114.97720853466775,43.876697285924571,254.77553453475443,1.1671339870081283,1
0,31,0.0,0.0,0.0,0.0,0.0,0,0,0,1097.0,3.0,1.391829482774483,0.0,0.0,0.0,0.0,39.585055670255144,0.0,1
0,32,0.0,0.0,0.0,0.0,0.0,0,0,0,1930.0,3.0,0.56671808852115646,0.0,0.0,0.0,0.0,19.763225716707858,0.0,1
0,33,0.0,0.0,0.0,0.0,0.0,0,0,0,897.0,3.0,0.62505705491639674,0.0,0.0,0.0,0.0,242.0002485748966,0.0,1
0,34,1.0,1.0,0.0,0.0,1.0,0,15,0,1995.0,1.0,1.0167987280292436,144.42613654217482,144.42613654217482,153.63438873435234,143.28579702395373,68.132496195532212,1.2004785626195371,1
0,35,1.0,1.0,0.0,0.0,1.0,0,11,0,39.0,1.0,1.0334440742444713,-4.5552694310638628,-4.5552694310638628,-5.59968734295592,91.974934010881981,213.06801875574877,1.1671322764013894,1
