block,trial,cueposbin,cueposdeg,cuevalid,wmresptestcolordiff,wmrespcueposdiff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposdeg0,imageposdeg1,imagenum0,imagenum1,mouseposdeg
0,0,5.0,248.96641625055165,1,-6.5156250000000444,75.844840617444419,-35.188743132003957,1.9672308559529483,5.0,0.0,248.96641625055165,2.5039022353981784,827,835,37.331175018802853
0,1,0.0,5.3195888988710021,0,36.078124999999986,157.30148608420453,162.62107498307554,2.0755514930933714,0.0,1.0,5.3195888988710021,82.522456628752408,727,157,40.943090164880523
0,2,3.0,154.73999348897982,1,-5.7499999999999982,-48.709924083916022,106.03006940506378,1.8088749810121953,3.0,7.0,154.73999348897982,330.71716404111794,234,734,340.57963552305523
0,3,6.0,272.60998821531001,1,4.6562499999999964,131.95486233239248,44.564850547702449,3.0506918183527887,6.0,2.0,272.60998821531001,102.16876064950729,1131,451,24.998069866739414
0,4,0.0,38.25936570305209,1,-8.9218750000000284,131.45446311419366,169.71382881724574,2.9675074014812708,0.0,7.0,38.25936570305209,331.47882917607114,95,776,30.27977733850333
0,5,1.0,82.482484515633786,1,-18.781250000000011,-103.86147968854343,-21.378995172909637,8.776443678420037,1.0,3.0,82.482484515633786,144.06441308410621,802,359,152.81106027416715
0,6,6.0,293.8731437952855,1,-11.843749999999995,-0.91251315738322791,-67.039369362097716,7.3179077352397144,6.0,3.0,293.8731437952855,139.05563650736329,558,510,84.270653753323714
0,7,2.0,105.49120927793687,1,17.09375,138.59164481336663,-115.91714590869648,4.5677135838195682,2.0,0.0,105.49120927793687,1.2465388187204756,152,554,69.972623742440547
0,8,7.0,358.7635302903135,0,-20.109375000000018,-75.768913498396941,-77.005383208083487,3.7924695974215865,7.0,6.0,358.7635302903135,278.78679518343193,297,193,8.1953697034659712
0,9,4.0,188.18913925222961,1,0.65624999999999101,114.07736989349797,-57.733490854272439,6.3677915865555406,4.0,3.0,188.18913925222961,144.09993928627998,694,76,324.21007679635881
0,10,2.0,102.54834594390505,1,-12.390625000000002,-160.04587866734553,-57.497532723440486,4.4508842024952173,2.0,5.0,102.54834594390505,269.76463682161568,191,460,298.7176138767968
0,11,3.0,159.9314500955843,1,-22.421875,-101.74083938337745,58.190610712206855,3.959146052133292,3.0,1.0,159.9314500955843,75.845698182781518,695,324,29.283920404401286
0,12,1.0,73.900517241807009,0,-0.40625000000000011,-31.696803505652419,42.203713736154583,4.9842694425024092,1.0,7.0,73.900517241807009,342.95841047724946,118,729,87.181839148070068
0,13,7.0,329.74225637733491,1,0.65624999999999101,87.755276346105617,57.497532723440486,5.2510109567083418,7.0,3.0,329.74225637733491,165.81250378840065,345,1044,94.088831112356615
0,14,4.0,212.7045130068185,0,-25.078125000000007,-143.50354141565998,69.200971591158506,4.0841620173305273,4.0,7.0,212.7045130068185,318.92486659824738,956,840,301.05657871845074
0,15,5.0,228.19302871340852,1,20.734375000000004,14.87346358417582,-116.93350770241568,7.7262807162478566,5.0,1.0,228.19302871340852,56.844735292631626,1101,1119,38.580450132415052
1,0,3.0,141.8313230683984,1,-2.9218750000000058,94.86761454040429,-123.30106239119735,4.7592642535455525,3.0,5.0,141.8313230683984,228.76502278098303,77,114,77.587901032937637
