block,trial,cueposbin,cueposdeg,cuevalid,wmresptestcolordiff,wmrespcueposdiff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposdeg0,imageposdeg1,imagenum0,imagenum1,mouseposdeg
0,0,0.0,28.634635621274967,1,-16.859375000000018,-171.7247269627218,-143.09009134144682,1.5671841914881952,0.0,5.0,28.634635621274967,252.20724825938603,956,842,198.7370966224363
0,1,1.0,85.88913930124896,1,2.8749999999999996,41.398968286092177,127.28810758734113,1.9755845211620908,1.0,7.0,85.88913930124896,357.09430768153288,834,722,289.52238007049249
0,2,4.0,187.22871152192826,1,10.859375000000009,-132.98259877636499,54.246112745563259,1.758909192198189,4.0,5.0,187.22871152192826,242.16816603949331,198,220,65.504594827071145
0,3,6.0,276.34922143421858,1,-19.968749999999975,-38.289912408393249,-121.94069097417469,1.9756173078203574,6.0,3.0,276.34922143421858,167.49033816642509,1025,929,229.81745986171012
0,4,7.0,355.23946184948898,1,49.6875,35.404606731929285,30.644068581418257,2.158926127187442,7.0,0.0,355.23946184948898,41.540442147381562,840,721,161.56325800385588
0,5,5.0,254.36200706859739,1,25.484374999999968,38.863802340634109,-66.774190590768512,1.6755698955093976,5.0,0.0,254.36200706859739,15.680888307676017,772,968,184.98058555761884
0,6,2.0,99.012322703285562,0,16.015624999999996,92.136666993156226,-168.85101030355818,2.7340335603803396,2.0,0.0,99.012322703285562,27.903640710909531,174,209,290.92850398052951
0,7,6.0,272.75576007040559,1,47.781249999999993,2.268315188133986,-84.97592474146046,1.8922420883900486,6.0,3.0,272.75576007040559,173.34563145813004,5,432,210.64841281935352
0,8,3.0,153.00497764939075,1,-20.609374999999986,-22.566785636847762,130.438192012543,1.783890881575644,3.0,6.0,153.00497764939075,270.62285077236771,141,700,273.79695922280473
0,9,1.0,50.927158327376389,1,7.4531250000000107,-25.599786381969238,25.327371945407155,1.6005287482985295,1.0,0.0,50.927158327376389,6.2700666056620751,447,476,66.844114019294182
0,10,7.0,337.54384737359095,0,-146.640625,101.38595004846971,78.929797422060631,3.2507702716102358,7.0,3.0,337.54384737359095,165.96670656207402,752,904,153.64060110373407
0,11,5.0,264.30106971769811,0,144.875,-42.013803512921761,-137.71273379522364,2.7673650025390089,5.0,1.0,264.30106971769811,74.437575016537778,522,17,138.61588179343246
0,12,0.0,31.085996805535185,1,8.343749999999984,-175.44944805128003,-144.36345124574484,3.2424307824694552,0.0,4.0,31.085996805535185,224.11874862240973,703,935,149.23960094136078
0,13,2.0,96.418395539115537,1,8.1874999999999893,154.29155824169572,-109.29004621918877,1.6755314068868756,2.0,1.0,96.418395539115537,55.421751292075413,7,1065,304.01369428715236
0,14,4.0,217.71393269303059,1,-18.234374999999996,153.40256439331853,11.116497086349096,2.0755950984312221,4.0,0.0,217.71393269303059,23.591057487698318,364,755,80.603353489014495
0,15,3.0,175.97369912228095,0,-8.1249999999999893,-114.89080932807221,61.082889794208739,2.0340307948936243,3.0,7.0,175.97369912228095,358.30154077615271,170,50,285.39273739908293
1,0,4.0,193.42089079589846,1,23.890624999999996,21.501785074021743,-145.07732413007983,1.5838594634551555,4.0,5.0,193.42089079589846,234.59117076298955,538,570,277.18690634187044
1,1,5.0,231.2971628192289,0,110.671875,87.851740878505439,-40.85109630226566,3.1674275536788628,5.0,7.0,231.2971628192289,317.43749107368797,252,548,324.72457979064546
1,2,0.0,7.9157340053604859,1,1.2812500000000031,-171.07561529002112,-163.15988128466066,1.5838577528775204,0.0,1.0,7.9157340053604859,67.879753678901267,389,415,57.180549051838973
1,3,7.0,336.52666072606723,1,27.671874999999993,-22.403568467497902,-45.876907741430649,2.0005881633551326,7.0,3.0,336.52666072606723,137.90408912596902,306,623,293.57733360088031
