block,trial,conditionNum,ltmtrialsoldnew,ltmTrialsOldInvalidCued,ltmTrialsOldInvalidTested,ltmTrialsOldValidCued,ltmWMblockNum,ltmWMtrialNum,ltmWMimageNum,imageNum,ltmrating,ltmratingrts,ltmresptestimgdiff,ltmrespcuediff,ltmrespwmrespdiff,ltmrespdeg,mousposdeg,ltmresprts
0,0,3.0,1,0,1.0,0.0,0,1,0,1099,1.0,3.0337055075215176,22.453125000000007,49.411421552487631,124.45312500000001,-148.35117868914969,3.3780449943572277,0.89216689422028139
0,1,0.0,0,0,0.0,0.0,0,0,0,1089,2.0,1.1334678227431141,0.0,0.0,0.0,0.0,320.25666627050992,0.0
0,2,0.0,0,0,0.0,0.0,0,0,0,965,4.0,1.3168240730883554,0.0,0.0,0.0,0.0,298.86200007827813,0.0
0,3,0.0,0,0,0.0,0.0,0,0,0,201,3.0,0.78341891447780654,0.0,0.0,0.0,0.0,95.528812481350926,0.0
0,4,1.0,1,0,0.0,1.0,0,5,0,864,2.0,0.78342575678834692,-22.249999999999989,-33.213717881769163,123.75000000000001,-42.86763156344599,196.87696090278192,0.75870819453848526
0,5,1.0,1,0,0.0,1.0,0,2,0,56,2.0,1.1418000465491787,1.3906250000000184,1.1177440817142941,-24.609375000000007,114.83210876235145,258.56597774252526,0.94208183570299298
0,6,1.0,1,0,0.0,1.0,0,6,0,1066,1.0,1.2334781717509031,-10.062500000000011,-142.59042025256866,0.0,82.160736668194573,248.69865282887878,1.025405784661416
0,7,1.0,1,0,0.0,1.0,0,15,0,500,1.0,1.0251300965901464,-14.734375000000037,119.52176300125313,-7.7343750000000133,170.77783833552351,207.91659258104178,0.85871170123573393
0,8,1.0,1,0,0.0,1.0,0,10,0,611,1.0,0.67507178010419011,-7.8593750000000169,40.32797513236023,-80.859375000000014,112.5251873484312,339.04341393584696,0.88369696890003979
0,9,0.0,0,0,0.0,0.0,0,0,0,18,4.0,0.73341359745245427,0.0,0.0,0.0,0.0,200.80629694943934,0.0
0,10,0.0,0,0,0.0,0.0,0,0,0,1078,4.0,0.58340106741525233,0.0,0.0,0.0,0.0,133.4717536970324,0.0
0,11,0.0,0,0,0.0,0.0,0,0,0,463,3.0,0.61673167336266488,0.0,0.0,0.0,0.0,3.3724020024091494,0.0
0,12,0.0,0,0,0.0,0.0,0,0,0,430,3.0,0.60840144520625472,0.0,0.0,0.0,0.0,252.9894016353671,0.0
0,13,0.0,0,0,0.0,0.0,0,0,0,351,3.0,0.55839498777640983,0.0,0.0,0.0,0.0,274.04051717531661,0.0
0,14,0.0,0,0,0.0,0.0,0,0,0,466,2.0,1.191807929542847,0.0,0.0,0.0,0.0,209.45224472068523,0.0
0,15,0.0,0,0,0.0,0.0,0,0,0,414,3.0,1.0917992910835892,0.0,0.0,0.0,0.0,183.69085253563745,0.0
0,16,0.0,0,0,0.0,0.0,0,0,0,278,2.0,1.1334646867471747,0.0,0.0,0.0,0.0,345.90321135582639,0.0
0,17,3.0,1,0,1.0,0.0,0,7,0,715,1.0,0.95010758109856397,89.406249999999986,55.300742205448735,9.1406250000000089,6.3628114760861481,153.95797441336592,0.68369822332169861
0,18,3.0,1,0,1.0,0.0,0,4,0,53,2.0,0.86677793023409322,31.234375,-53.466738607106713,-3.5156250000000133,-9.2645239851329855,169.64588704015387,0.85037377546541393
0,19,1.0,1,0,0.0,1.0,0,12,0,198,2.0,0.9417767827399075,-102.85937500000001,-14.513894155806851,-125.859375,-147.92599912470595,348.58586739599497,0.56693647231440991
0,20,0.0,0,0,0.0,0.0,0,0,0,110,2.0,0.75007804506458342,0.0,0.0,0.0,0.0,141.08771808548843,0.0
0,21,1.0,1,0,0.0,1.0,0,11,0,263,2.0,0.87510416703298688,-161.40625000000003,-87.331249667834726,-46.406250000000014,81.302039447480738,295.8979602751221,1.0254240308422595
0,22,1.0,1,0,0.0,1.0,0,3,0,350,1.0,0.74175266356905922,10.750000000000016,-19.444795801122744,168.75,-78.486168815512997,233.03310657491545,0.88372177223209292
0,23,3.0,1,0,1.0,0.0,0,8,0,931,4.0,0.82510369666852057,96.390625,168.75541627254685,-78.749999999999986,57.705695604820725,256.0494607951037,0.95038127346197143
0,24,0.0,0,0,0.0,0.0,0,0,0,904,4.0,0.71675542189041153,0.0,0.0,0.0,0.0,67.197779716599413,0.0
0,25,1.0,1,0,0.0,1.0,0,0,0,664,1.0,0.63340210809838027,-2.7656250000000093,145.85073393784825,-4.2187500000000115,3.9316714800222377,22.149328675467103,1.0587654703995213
0,26,1.0,1,0,0.0,1.0,0,13,0,681,2.0,1.0501239171135239,62.968749999999993,-109.11984463408008,-7.0312499999999911,-146.03071548597393,75.288586793971319,0.82539563521277159
0,27,0.0,0,0,0.0,0.0,0,0,0,16,4.0,0.74175893567735329,0.0,0.0,0.0,0.0,52.781607676532431,0.0
0,28,0.0,0,0,0.0,0.0,0,0,0,426,4.0,0.53339204419171438,0.0,0.0,0.0,0.0,227.31211233204775,0.0
0,29,1.0,1,0,0.0,1.0,0,9,0,383,2.0,0.75842252804432064,-148.25000000000003,136.66705483213116,-11.250000000000028,-116.01237591212983,25.976669179043807,1.0337246089475229
0,30,0.0,0,0,0.0,0.0,0,0,0,559,1.0,0.775089826725889,0.0,0.0,0.0,0.0,57.979603381355332,0.0
0,31,1.0,1,0,0.0,1.0,0,14,0,143,2.0,1.9919106782181188,-12.406250000000021,-44.169772435787721,-136.40625000000003,-5.834788996841338,44.959257794424019,1.45046124298824
1,0,1.0,1,0,0.0,1.0,1,14,0,871,1.0,2.1169262515613809,-1.3749999999999907,-92.960290523276598,-174.37500000000003,-1.8024192380032578,269.18968848104123,0.95873117330484092
1,1,0.0,0,0,0.0,0.0,1,0,0,760,4.0,1.1001392125035636,0.0,0.0,0.0,0.0,50.48331893431579,0.0
1,2,1.0,1,0,0.0,1.0,1,5,0,1036,3.0,0.71675314108142629,61.796875000000007,-30.744474698274015,111.796875,178.1523897340054,271.0006380507582,1.0670674740104005
1,3,3.0,1,0,1.0,0.0,1,9,0,897,2.0,0.95845405972795561,6.7656250000000018,-36.166703711007294,59.765625,4.1446237411042937,199.3530404983897,0.93372024700511247
1,4,0.0,0,0,0.0,0.0,1,0,0,639,4.0,0.80009761691326275,0.0,0.0,0.0,0.0,160.18966584482067,0.0
1,5,3.0,1,0,1.0,0.0,1,10,0,1133,2.0,0.85006073978729546,-60.65625,-10.648752385875516,32.34375,-130.9958270592906,103.77081683149713,0.91699136758688837
1,6,1.0,1,0,0.0,1.0,1,6,0,81,2.0,1.2418246503802948,-67.484375,22.992473519563038,0.0,-172.25363489296325,35.838142080575793,1.1587316294317134
1,7,0.0,0,0,0.0,0.0,1,0,0,757,1.0,0.77509381802519783,0.0,0.0,0.0,0.0,108.18915525024899,0.0
1,8,0.0,0,0,0.0,0.0,1,0,0,1141,4.0,0.80842927063349634,0.0,0.0,0.0,0.0,313.47221005244472,0.0
1,9,1.0,1,0,0.0,1.0,1,0,0,20,1.0,0.64174060401273891,6.3125000000000275,-8.0554485636982012,109.68750000000003,150.44244660006956,317.23848735564621,0.96699212305247784
