block,trial,cueposbin,cueposdeg,cuevalid,wmresptestcolordiff,wmrespcueposdiff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposdeg0,imageposdeg1,imagenum0,imagenum1,mouseposdeg
0,0,1.0,73.05433667175528,1,-70.015625,-163.87279213344388,-90.818455461688629,8.6430483406293206,1.0,5.0,73.05433667175528,254.88272850718423,594,456,312.0238893700718
0,1,5.0,262.93069216057148,1,30.734374999999993,-3.9173796606607869,-100.98668750008935,2.1172133435611613,5.0,4.0,262.93069216057148,213.04812596101038,790,60,307.47672192421669
0,2,1.0,46.242445400307901,1,0.65624999999999101,65.247153398291118,111.48959879859902,2.5172684241551906,1.0,2.0,46.242445400307901,108.78249736831904,407,177,323.04229217647008
0,3,7.0,315.18356332784356,1,42.9375,-2.8673384873124963,-47.683775159468979,1.2504530893056653,7.0,2.0,315.18356332784356,90.266684879887293,37,295,29.872065123543532
0,4,4.0,186.29247987165019,0,76.90625,115.55923686327182,-58.148283265077957,4.6425451457034796,4.0,6.0,186.29247987165019,288.88859920056728,451,630,214.90608620147668
0,5,7.0,353.20739716876,0,49.21875,167.52174796270288,160.72914513146287,1.5171412712079473,7.0,3.0,353.20739716876,151.9191739088071,707,761,42.283092915466071
0,6,2.0,133.11590229848491,1,5.359374999999968,-50.556449810098819,82.5594524883861,1.8755420749075711,2.0,6.0,133.11590229848491,294.29005845099914,505,1075,310.22873732182086
0,7,2.0,133.71572116214162,0,-149.75,107.87161739478576,-118.41266144307262,2.0256355722667649,2.0,1.0,133.71572116214162,46.811949852838659,971,660,196.9455241869635
0,8,6.0,288.6703011485933,0,-143.015625,12.399102060640168,-58.930596790766579,1.9505360807524994,6.0,2.0,288.6703011485933,122.93434334049623,715,870,148.88097696599903
0,9,3.0,174.61791590930102,1,-2.7656249999999583,-9.9093437199907282,164.70857218931027,2.1255509841721505,3.0,2.0,174.61791590930102,125.78479346795046,866,217,282.10621732495053
0,10,0.0,28.57693798034682,1,35.015625000000014,111.46130109298423,140.03823907333106,1.8255216478137299,0.0,7.0,28.57693798034682,346.81789165588498,574,75,89.891484744055177
0,11,5.0,265.02946404749792,1,23.171874999999996,128.7754245262021,33.804888573700019,2.3255722523899749,5.0,7.0,265.02946404749792,326.01213507701056,1013,667,277.59626400755434
0,12,3.0,137.06489252791448,1,-134.3125,23.004694785279899,160.06958731319438,62.858059686084744,3.0,6.0,137.06489252791448,312.064488510638,973,420,281.4184776072741
0,13,6.0,305.24003407192492,1,-54.046875,-4.1010616349460731,-58.861027563021153,2.3090486422879621,6.0,7.0,305.24003407192492,355.02473307476725,482,549,277.12712081162709
0,14,0.0,18.544839731011184,1,12.874999999999989,-93.253411920321469,-74.708572189310274,2.1838953673723154,0.0,4.0,18.544839731011184,197.87645462565902,1023,548,333.48463891386558
0,15,4.0,199.04503075858094,1,-27.531250000000025,92.382634651720551,-68.572334589698528,2.3172177910455503,4.0,3.0,199.04503075858094,141.35315328941357,185,38,348.25786421692658
1,0,4.0,185.13882908236468,1,-10.531250000000011,-137.6868553719728,47.451973710391869,2.7424366095801815,4.0,5.0,185.13882908236468,263.81776093986457,20,858,329.67433096732907
1,1,0.0,38.458935257724747,1,34.953125000000007,-11.273056278481954,27.185878979242791,4.4591757809394039,0.0,1.0,38.458935257724747,87.422466976399733,1049,1025,173.06346482302871
1,2,4.0,195.71722138373417,1,11.593750000000009,-132.19015723903081,63.527064144703353,1.4838329027988948,4.0,1.0,195.71722138373417,87.797587853900964,562,961,124.10830162074102
1,3,1.0,77.221051731502513,1,5.6093749999999982,160.0309669254712,-122.74798134302627,2.4339367776410654,1.0,2.0,77.221051731502513,119.36809522885608,501,22,79.582504044169937
1,4,3.0,144.47773492293214,1,-7.8281250000000027,162.1822890113443,-53.339976065723526,1.7588501725113019,3.0,1.0,144.47773492293214,71.777011893444126,534,107,248.95338789019337
