block,trial,cueposbin,cueposdeg,cuevalid,wmresptestcolordiff,wmrespcueposdiff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposdeg0,imageposdeg1,imagenum0,imagenum1,mouseposdeg
0,0,1.0,49.778999878599841,1,3.171875000000016,83.796025848884753,133.57502572748459,2.6172572923824191,1.0,3.0,49.778999878599841,152.04506958637111,808,594,291.50239091598564
0,1,0.0,42.588544385855535,0,-156.859375,-120.55134206548981,-77.962797679634264,3.225695181870833,0.0,2.0,42.588544385855535,98.340621088596919,655,268,216.45184758288156
0,2,5.0,248.66089378148718,1,23.140624999999989,-171.6713600279131,76.989533753574051,2.9506501157302409,5.0,1.0,248.66089378148718,55.843253976151956,915,761,287.89926358616299
0,3,3.0,136.3635174302201,1,2.5781249999999956,-153.81634908991794,-17.452831659697821,1.9338500578887761,3.0,4.0,136.3635174302201,195.609389912697,570,60,114.12316314004316
0,4,3.0,159.99687329808265,1,19.906250000000004,-99.155765195192899,60.841108102889763,2.7755971520673484,3.0,5.0,159.99687329808265,259.60412352586127,583,47,111.25555899868969
0,5,6.0,277.85344675017689,1,-5.1875000000000204,85.1699295137294,3.0233762639062722,2.4422234306111932,6.0,4.0,277.85344675017689,209.47985277243495,119,809,153.39333969100036
0,6,2.0,114.68062509140768,1,30.5,111.47670797672187,-133.84266693187047,1.9755269049201161,2.0,3.0,114.68062509140768,170.66733643776396,261,480,319.11474234055453
0,7,6.0,304.81737712098015,0,23.34375,-19.293266124225894,-74.47588900324574,4.5925538409501314,6.0,7.0,304.81737712098015,352.46662427453623,892,888,208.12613724921388
0,8,4.0,183.24155399251214,0,-145.59375000000003,66.543878614921681,-110.21456739256618,5.2842732951976359,4.0,7.0,183.24155399251214,326.45225030031156,931,910,359.82012705209348
0,9,4.0,181.21189539036516,1,7.4062499999999769,-43.419193024651882,137.79270236571327,1.9171834245789796,4.0,5.0,181.21189539036516,254.6747629337157,505,1,320.87986085108349
0,10,1.0,51.076860324924738,1,-10.53125,69.541745083984665,120.61860540890939,1.7088111639022827,1.0,3.0,51.076860324924738,171.6156074197288,284,525,330.36690916219698
0,11,7.0,343.00810886016848,1,115.609375,114.49302317699777,97.501132037166229,3.9840979904402047,7.0,0.0,343.00810886016848,33.760805070409532,575,622,106.79644261787412
0,12,2.0,104.79832832774791,1,4.9062500000000071,147.54269047611905,-107.65898119613306,2.2672391748055816,2.0,3.0,104.79832832774791,169.49164597393496,152,1135,315.29196551177722
0,13,7.0,353.55573427501633,0,-7.3281249999999929,-93.563714076457686,-100.00797980144135,3.9007394500076771,7.0,6.0,353.55573427501633,292.43994479841376,950,1114,260.58542372896494
0,14,0.0,28.429822837689898,1,29.546875000000004,150.13295016598823,178.56277300367813,3.133998763281852,0.0,4.0,28.429822837689898,223.96298538062138,385,228,243.23639522775969
0,15,5.0,253.09061021555326,1,4.8593749999999991,23.062493935643481,-83.846895848803257,1.833845695713535,5.0,2.0,253.09061021555326,93.066434244573543,896,456,315.27028496566925
