block,trial,cueposbin,cueposdeg,cuevalid,wmresptestcolordiff,wmrespcueposdiff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposdeg0,imageposdeg1,imagenum0,imagenum1,mouseposdeg
0,0,2.0,114.55916386806628,1,-3.5781249999999964,109.01586185941829,-136.42497427251544,2.7839754223823547,2.0,0.0,114.55916386806628,7.2486525622876323,735,1022,283.22402833813879
0,1,5.0,268.90863235341521,0,-156.75000000000003,89.841476216463619,-1.2498914301212114,1.2671434807125479,5.0,4.0,268.90863235341521,208.41153098376597,546,186,147.5422900855782
0,2,6.0,305.11810198600438,1,-28.328125000000011,-26.928809798035459,-81.810707812031097,1.2171159260906279,6.0,1.0,305.11810198600438,89.679141085407309,535,1131,153.84517306414438
0,3,2.0,133.91840773901981,1,20.624999999999961,-25.679006892368655,108.23940084665117,1.9838678271044046,2.0,7.0,133.91840773901981,345.85877558612731,86,717,115.41737248038886
0,4,0.0,4.0817707867988693,1,-3.187499999999992,133.09297332781119,137.17474411461006,3.0756676883320324,0.0,1.0,4.0817707867988693,64.298671868928466,267,562,104.9508591709488
0,5,0.0,12.74885858964155,1,-7.4218750000000062,93.733581183880858,106.48243977352242,1.9005222108680755,0.0,4.0,12.74885858964155,195.10626766822247,251,413,207.19109595977221
0,6,5.0,234.59888601723551,1,-0.5312500000000242,16.899308971383732,-108.50180501138074,1.6755233725998551,5.0,6.0,234.59888601723551,305.02681993779316,967,85,49.366637191504424
0,7,7.0,321.67514822226804,0,161.03125000000003,-44.965311414511106,-83.290163192243071,2.7256410176050849,7.0,1.0,321.67514822226804,66.684062901422863,532,116,293.01718352402128
0,8,3.0,144.36646829009476,1,-0.64062499999996336,-117.61689028075527,26.74957800933948,4.2924831230193377,3.0,7.0,144.36646829009476,353.06818354115001,935,236,79.352304291516688
0,9,3.0,158.31584789658763,1,-1.3906250000000024,103.35361555608516,-98.330536547327256,0.95043572690337896,3.0,0.0,158.31584789658763,29.960276849951875,561,592,78.327316006757911
0,10,4.0,194.66609353742857,1,-11.328125000000012,-58.102577098833713,136.56351643859486,1.1754297185107134,4.0,0.0,194.66609353742857,11.863661766153076,853,1139,116.30670527206435
0,11,4.0,224.70872564204313,1,-4.0156250000000089,-25.896836339524018,-161.18811069748088,1.9171980624087155,4.0,3.0,224.70872564204313,164.23334507455115,152,18,101.11590504960358
0,12,1.0,77.879953703130894,0,128.12500000000003,27.922560250804636,105.80251395393553,1.2254501456045546,1.0,0.0,77.879953703130894,9.8553682819283068,684,989,101.82020316139577
0,13,6.0,285.61702340516285,1,-3.9062499999999933,-36.944598515428368,-111.3275751102655,1.850513472687453,6.0,2.0,285.61702340516285,127.48905562878358,761,618,128.57726174754208
0,14,1.0,49.946707177549911,0,-141.265625,78.107325201687274,128.05403237923719,1.3504871012410149,1.0,5.0,49.946707177549911,227.11742435511263,941,329,19.158304496701181
0,15,7.0,345.64332074934032,1,23.828124999999996,-119.14377371136271,-133.50045296202236,2.2172279689693823,7.0,3.0,345.64332074934032,172.18971261791091,807,198,343.73937883829973
1,0,3.0,144.98014091232932,1,0.50000000000000067,120.34436468049738,-94.675494407173289,1.1671291403472424,3.0,1.0,144.98014091232932,69.038087702884042,690,951,335.04773339999247
1,1,0.0,6.9156752827320753,0,-162.01562499999997,52.012666656421622,58.92834193915369,2.1672246475936845,0.0,4.0,6.9156752827320753,190.99401241844964,986,1076,196.87897199604518
1,2,2.0,97.543886965921402,0,141.79687500000003,126.58806158433303,-135.86805144974556,0.96707651152973995,2.0,3.0,97.543886965921402,140.93919575812367,706,972,37.058345289416188
1,3,6.0,309.1785746539411,1,-12.015625000000007,-24.065101594365121,-74.886526940424034,1.3171257049543783,6.0,1.0,309.1785746539411,67.320696918593171,744,928,314.80960107702219
1,4,3.0,178.88678272384797,1,3.7656249999999987,179.47077757421474,-1.6424397019373078,2.1921834012609906,3.0,2.0,178.88678272384797,119.39718814895389,1094,519,167.55147748579367
1,5,6.0,292.28187636502304,0,-166.375,-50.596576102404896,-118.31469973738189,1.7422036858624779,6.0,1.0,292.28187636502304,54.569314250501627,1105,942,98.920674376459203
1,6,5.0,239.20556682544213,1,22.531250000000004,176.3404671876481,55.546034013090221,1.4504729319596663,5.0,6.0,239.20556682544213,285.08346401689806,666,1073,122.10431519595322
1,7,4.0,208.39185999952511,1,1.1250000000000064,52.314831401077775,-99.293308599397122,3.3924156407010742,4.0,6.0,208.39185999952511,305.19055066477279,665,81,38.992853326138118
1,8,1.0,62.57790684186088,1,23.156250000000004,103.23993545681564,165.81784229867651,2.1589234992861748,1.0,2.0,62.57790684186088,105.77998793501223,632,992,280.25862835786484
1,9,1.0,86.961901328279481,1,3.984375000000028,167.71118078379831,-105.32691788792218,1.5921834583277814,1.0,5.0,86.961901328279481,248.24337164534194,87,475,280.64805998087127
1,10,0.0,38.319093986249094,1,-11.984375000000039,-16.287428085698622,22.031665900550475,2.4589294577599503,0.0,2.0,38.319093986249094,131.91793747223954,531,117,328.03540903530995
1,11,2.0,96.502348417967738,1,3.5781250000000226,-0.11675590540067554,96.385592512567072,2.3672536133672111,2.0,6.0,96.502348417967738,301.8266380650989,431,25,20.238879684468319
1,12,5.0,225.99863074990023,0,100.671875,-132.42229637490286,93.576334374997373,1.7005243205931038,5.0,6.0,225.99863074990023,299.41051467471385,286,792,34.661033439851103
1,13,4.0,194.68043072812927,1,6.6093749999999991,69.839330731899111,-95.480238539971637,1.1421022486174479,4.0,7.0,194.68043072812927,340.50636451278427,772,873,189.27212425528845
1,14,7.0,336.46808508350318,1,-9.5781250000000071,-178.03939227475774,158.42869280874541,2.1088928086101077,7.0,6.0,336.46808508350318,291.18244262772339,623,1007,27.488666357067707
1,15,7.0,347.89307112446988,1,7.8437499999999893,132.13737807273165,120.03044919720155,1.2254626898793504,7.0,4.0,347.89307112446988,185.00709448993371,454,811,7.1427896022456938
2,0,0.0,31.023388626231807,1,5.343749999999992,178.87551321238277,-150.10109816138544,1.883858333399985,0.0,7.0,31.023388626231807,315.64606698841368,985,293,104.7135839654748
2,1,3.0,139.70868762869921,1,14.093750000000007,29.145315871988906,168.85400350068812,1.2921515560592525,3.0,7.0,139.70868762869921,350.25174556860355,718,294,162.83751934636263
2,2,6.0,276.12011222701568,0,61.546875000000021,-110.88553533694423,165.23457689007145,2.7340157207800075,6.0,0.0,276.12011222701568,1.0330748289062441,6,899,277.18959219194295
2,3,4.0,211.80779237338632,1,6.5625000000000115,1.6517098800042938,-146.54049774660936,1.9255260097561404,4.0,6.0,211.80779237338632,293.11253629539937,335,207,278.89446049381667
2,4,2.0,110.69070984872316,1,50.546875000000007,-106.37081569507254,4.3198941536506243,2.3339167353115045,2.0,0.0,110.69070984872316,32.148186882289878,840,424,286.13379619829658
2,5,7.0,328.1676309214306,1,-0.48437499999999212,6.3055132815710682,-25.526855796998344,1.5171082000015303,7.0,6.0,328.1676309214306,284.78241711492745,223,449,81.403529336009939
2,6,7.0,320.96017837174719,1,15.187500000000012,131.57524786271833,92.535426234465461,1.7255135795567185,7.0,5.0,320.96017837174719,246.21345041149419,713,396,103.46507080013396
2,7,3.0,155.49404414070631,1,1.9843750000000007,-10.175894728247814,145.3181494124585,1.4421070668031462,3.0,1.0,155.49404414070631,69.667601323405023,608,385,133.81334056373814
2,8,6.0,312.26491386179868,0,-146.140625,144.12220316396582,96.387117025764525,1.6171715769451112,6.0,1.0,312.26491386179868,63.073458950627248,1069,765,235.80286012687304
2,9,5.0,260.5656199357345,1,-8.2968750000000036,-49.986393063245451,-149.42077312751101,1.2755843261838891,5.0,0.0,260.5656199357345,24.475482350134854,812,779,120.12848459603431
2,10,1.0,68.513621310085227,0,-143.65625,108.9877843004961,177.50140561058132,1.1504732455359772,1.0,2.0,68.513621310085227,120.41690585896029,974,322,29.980763746457917
2,11,4.0,196.41646436616907,1,7.6250000000000089,158.78673666699535,-4.7967989668355546,1.7422051113680936,4.0,2.0,196.41646436616907,90.09406125585167,334,801,341.50679435215858
2,12,1.0,46.220819757011739,0,-63.671875000000021,22.408557973645074,68.629377730656813,2.5339639472658746,1.0,5.0,46.220819757011739,232.56036012303358,361,634,308.50173372810826
