block,trial,cueposbin,cueposdeg,cuevalid,wmresptestcolordiff,wmrespcueposdiff,wmrespdeg,wmrts,imageposbin0,imageposbin1,imageposdeg0,imageposdeg1,imagenum0,imagenum1,mouseposdeg
0,0,7.0,357.62265861250756,1,14.656250000000011,-70.581654132922409,-72.958995520414817,3.8007536235381849,7.0,3.0,357.62265861250756,165.02652290680601,775,206,195.81384766563173
0,1,5.0,234.97488915685872,1,21.71875,125.02511084314129,0.0,2.1755848108441569,5.0,1.0,234.97488915685872,51.887603075520651,1140,458,263.41474408925762
0,2,3.0,160.56075519261728,1,5.593749999999976,112.80570547081253,-86.633539336570209,2.1338951821089722,3.0,4.0,160.56075519261728,205.55068470387687,244,1074,249.24131935253126
0,3,4.0,183.06517863706654,0,32.046875000000014,82.136570326061374,-94.798251036872088,1.8171848623896949,4.0,5.0,183.06517863706654,240.07414659438174,251,644,292.69233252806248
0,4,3.0,149.41195616410235,0,13.749999999999957,-166.36489258681445,-16.952936422712103,3.2673610091442242,3.0,4.0,149.41195616410235,207.67496969750923,421,666,166.98769064401282
0,5,6.0,288.72139690970755,1,-23.343749999999993,-140.45491606312385,148.26648084658373,2.4839130148757249,6.0,1.0,288.72139690970755,57.763313937915783,578,343,264.035616953888
0,6,5.0,266.41972905080763,0,14.890624999999996,140.70136734585381,47.12109639666145,2.1756121801445261,5.0,0.0,266.41972905080763,24.945917075316746,570,576,281.55585310151417
0,7,4.0,210.00125153787246,0,-3.7968750000000022,29.139993241056967,-120.85875522107058,2.8089738045237027,4.0,0.0,210.00125153787246,23.295318868415453,973,1030,35.012228297395183
0,8,1.0,89.262907902990179,1,9.5781250000000071,20.096086272704529,109.35899417569472,2.4340211661183275,1.0,0.0,89.262907902990179,10.295509391454491,618,956,275.36303178484286
0,9,2.0,110.91963189741105,1,-32.281249999999986,2.3344777650555217,113.25410966246656,2.6922687875921838,2.0,4.0,110.91963189741105,216.58920769709729,419,897,108.67966659534723
0,10,0.0,4.568272547703601,1,15.999999999999996,34.285101792649719,38.853374340353319,1.7004949556430802,0.0,3.0,4.568272547703601,148.92869517589116,68,1035,122.70004650491239
0,11,6.0,290.16549509118988,1,1.8749999999999976,36.088918234011985,-33.745586674798147,1.6504497251589783,6.0,2.0,290.16549509118988,133.83814593976442,81,546,249.33015707746671
0,12,0.0,29.429305099919507,1,-6.4062499999999893,73.1684229202328,102.5977280201523,2.283978130784817,0.0,5.0,29.429305099919507,242.5041661524873,365,333,313.49684628461864
0,13,1.0,85.392720512980702,1,6.5625000000000115,42.278759449272869,127.67147996225358,2.6589381817029789,1.0,5.0,85.392720512980702,256.08201879545601,919,64,150.39158498854684
0,14,2.0,90.266633443098669,1,26.328124999999982,138.25481993382351,-131.47854662307779,2.675632564467378,2.0,3.0,90.266633443098669,171.83017732463836,798,1020,248.3561211847711
0,15,7.0,316.96902793198331,1,16.9375,-130.60621645589711,-173.63718852391386,1.8171817263937555,7.0,0.0,316.96902793198331,42.123849529060323,575,159,338.58166982757723
1,0,3.0,157.63682534118462,0,3.4531250000000044,-53.245027521971721,104.3917978192129,2.608950825757347,3.0,1.0,157.63682534118462,86.069776018874705,488,214,238.78785038505325
1,1,1.0,76.182185977140236,0,-1.3125000000000073,153.95911751279806,-129.85869651006172,4.9509323646198027,1.0,0.0,76.182185977140236,7.2677401430529223,682,180,156.18948191599463
1,2,2.0,110.73226693734122,1,-131.359375,100.82214680937895,-148.4455862532798,2.5005928577156737,2.0,4.0,110.73226693734122,208.36647578234394,684,286,354.48686775724644
1,3,1.0,70.270705876134912,1,-2.7187500000000022,50.340682530732657,120.61138840686758,2.0338742844760418,1.0,4.0,70.270705876134912,192.77309476009111,154,938,141.11631240756847
1,4,4.0,185.20022232067595,1,5.6718750000000133,-99.057023306265805,86.143199014410158,3.0173415513127111,4.0,7.0,185.20022232067595,320.497336496267,360,1102,189.38188895131407
1,5,5.0,266.75092662391774,1,-14.828124999999984,-122.11887556129685,144.63205106262089,2.1505388176883571,5.0,7.0,266.75092662391774,317.26569748205651,742,83,206.51394152648066
1,6,5.0,225.78722533394972,1,-18.718749999999996,-114.40017652276499,111.38704881118473,2.750661067024339,5.0,3.0,225.78722533394972,140.48100551325263,425,625,120.12972551893091
1,7,0.0,13.069958464843088,1,-4.2187499999999867,-42.71440905042126,-29.64445058557817,2.017323020088952,0.0,7.0,13.069958464843088,332.1556020545558,1004,1087,226.98829011419019
1,8,6.0,307.08773615615382,1,4.9843749999999929,83.734199429139295,30.821935585293105,3.6507254132302478,6.0,3.0,307.08773615615382,176.95216010426566,1023,812,333.82784327969085
1,9,7.0,322.22058975311484,0,2.406249999999984,123.18886706127911,85.409456814393977,1.9171977772493847,7.0,4.0,322.22058975311484,221.48515089382417,821,530,236.28527775033973
1,10,0.0,1.4038848717511261,1,6.9999999999999849,-28.604520842999424,-27.2006359712483,1.6421876350068487,0.0,2.0,1.4038848717511261,108.09938812572179,616,1126,189.23539886984966
1,11,3.0,139.23412590951676,1,-2.9687499999999618,176.93501341839067,-43.830860672092584,2.7673141108243726,3.0,7.0,139.23412590951676,322.60073634398231,949,4,86.245345977501742
1,12,6.0,277.86048563058574,1,3.2968750000000333,67.854808540857135,-14.284705828557129,3.6340658122207969,6.0,3.0,277.86048563058574,145.96073965582517,14,490,347.03838171744547
1,13,2.0,132.74549115080228,1,20.406249999999982,-26.412780573486298,106.33271057731598,1.6504505804041401,2.0,3.0,132.74549115080228,174.93891565495488,831,856,93.714751193674289
1,14,7.0,344.24239818183531,1,2.3593750000000022,-150.65808400539657,-166.41568582356132,2.6422309696208686,7.0,5.0,344.24239818183531,243.61023101063961,846,802,4.5631295587797416
1,15,4.0,187.24372751226286,0,21.781250000000014,-86.938881043496835,100.30484646876603,1.5754753909423016,4.0,6.0,187.24372751226286,309.08062910405687,706,1132,240.26678628610171
2,0,7.0,315.21918726136425,1,20.109374999999993,160.883811194283,116.10299845564724,2.1505442345514894,7.0,4.0,315.21918726136425,216.34550178341976,376,536,359.52458262637606
2,1,6.0,273.46613817260715,1,16.9375,149.41255842323417,62.87869659584134,3.3173919848632067,6.0,1.0,273.46613817260715,72.826654883711342,95,503,150.83906889727396
2,2,0.0,17.915191616772052,1,13.921875000000002,-63.06172781776695,-45.146536200994895,2.8423694123630412,0.0,3.0,17.915191616772052,154.45748383044545,713,902,187.14535009010203
2,3,4.0,217.66760324099724,0,-1.8281250000000044,138.82045410730382,-3.511942651698948,2.0588581266929395,4.0,0.0,217.66760324099724,10.127598545367382,598,1068,290.59411578773188
2,4,5.0,266.72582889523073,1,-28.71875,177.09294464918372,83.818773544414398,1.3087139392737299,5.0,2.0,266.72582889523073,96.565798494759932,909,1075,165.81152523018881
2,5,7.0,347.0037196117708,1,10.890625000000012,9.1143035005029738,-3.8819768877262151,2.4005919169285335,7.0,2.0,347.0037196117708,106.3055457425726,173,366,246.2632380277467
2,6,1.0,49.499096209650737,0,-165.71875000000003,174.20222947100328,-136.29867431934602,2.7673121151165105,1.0,3.0,49.499096209650737,164.74973867404529,167,857,174.69525501551607
2,7,4.0,196.76796226454749,1,26.984375,-78.719856509994443,118.04810575455306,2.500602550979238,4.0,1.0,196.76796226454749,77.386893032380442,481,1007,7.0319846571829281
2,8,3.0,135.87102098634548,0,11.765625000000009,-157.401804646784,-21.530783660438519,3.1672751096775755,3.0,0.0,135.87102098634548,36.747928988424746,898,605,247.19061284291251
2,9,5.0,226.1535233023159,1,18.984375000000011,-150.99175504760944,75.161768254706459,2.0005328449769877,5.0,6.0,226.1535233023159,298.55503651358958,54,1010,325.75062061238089
2,10,0.0,13.888016946020583,1,4.8125000000000195,-104.92964362203055,-91.041626676009969,2.283890891354531,0.0,2.0,13.888016946020583,98.933465143406252,841,484,258.42834437841844
2,11,2.0,94.134653226360498,1,-27.578125000000021,-15.484072792346142,78.650580434014358,1.7921822039061226,2.0,7.0,94.134653226360498,358.87681458639372,981,685,52.485300401470852
2,12,1.0,82.391204128664384,0,3.296875000000008,-97.737413024473554,-15.346208895809166,2.7589764701551758,1.0,0.0,82.391204128664384,22.623896338809377,542,25,270.75953753488295
2,13,6.0,302.16853284116388,1,4.2187500000000115,-115.68545914826663,-173.51692630710275,2.7591050485498272,6.0,4.0,302.16853284116388,187.7186622454924,470,921,6.0833830723342164
2,14,3.0,142.51946109033469,1,-19.71875,55.334152534792928,-162.14638637487238,2.5172635774943046,3.0,0.0,142.51946109033469,7.2414828411076515,420,517,150.89737036858219
2,15,2.0,131.59272672172239,1,5.3749999999999973,17.836191953006001,149.42891867472838,1.9256811021477915,2.0,1.0,131.59272672172239,47.269284407508081,475,209,230.78538281507178
3,0,0.0,41.19915274868135,1,-5.5312500000000062,22.051269241979174,63.250421990660527,2.7922896852251142,0.0,3.0,41.19915274868135,170.29215467313077,489,1121,26.185066842315685
3,1,1.0,60.237833942940675,0,-24.312500000000032,-54.056607487355073,6.1812264555856018,1.8838212708360516,1.0,6.0,60.237833942940675,302.88923273187169,881,830,232.35429272774326
3,2,1.0,45.33684032988814,1,18.703124999999996,105.82565876025093,151.16249909013908,2.5006504471530207,1.0,2.0,45.33684032988814,133.5261303919234,181,357,316.05340423102683
3,3,4.0,200.99292902878818,1,4.906250000000032,-100.16111435381352,100.83181467497467,2.9756647518952377,4.0,2.0,200.99292902878818,92.325535813164905,335,782,45.580059694690753
3,4,5.0,254.40783441519241,1,-3.4531250000000044,98.846585937324818,-6.7455796474828205,3.5340480507002212,5.0,0.0,254.40783441519241,35.393961644523081,444,467,172.79849675623964
3,5,7.0,319.54571169408024,1,-17.531249999999996,-45.78715600860825,-86.24144431452801,2.4672460012952797,7.0,3.0,319.54571169408024,175.88809159652615,436,356,60.43630377288693
3,6,5.0,236.34356596139091,1,-3.8437500000000346,-22.315806199202548,-145.97224023781163,2.3255662653245963,5.0,2.0,236.34356596139091,110.90752425124944,1018,60,284.35423265469069
3,7,3.0,137.37938507174738,1,9.5781249999999805,42.202404986755525,179.58179005850289,2.7672861713799648,3.0,5.0,137.37938507174738,227.89851251331751,814,863,165.35391478379185
3,8,2.0,127.46882864952076,1,-6.8593749999999902,104.69310507797906,-127.8380662725002,1.8839586872491054,2.0,0.0,127.46882864952076,23.864833057194225,1100,319,207.44379766417327
3,9,4.0,204.27411286737379,0,8.28125,21.165488067907532,-134.56039906471869,2.1588724670582451,4.0,5.0,204.27411286737379,264.22697990695929,1014,566,212.92159146654274
3,10,7.0,327.4683603395863,1,6.8906249999999822,-49.366805954922903,-81.898445615336627,3.6340903304517269,7.0,1.0,327.4683603395863,83.693095234919639,1040,234,253.53421040116746
3,11,6.0,310.00165383826709,1,12.906250000000002,173.01371538185873,123.01536922012579,2.4256219446542673,6.0,0.0,310.00165383826709,11.770008009555388,199,771,58.998830131367626
3,12,3.0,148.33738603073064,0,-37.296875000000007,-36.30115909058518,112.03622694014547,1.7338383908499964,3.0,1.0,148.33738603073064,81.343961027389796,511,137,346.61123789570684
3,13,0.0,26.440745202448571,1,-22.999999999999996,77.497052005805685,103.93779720825425,2.5755880039650947,0.0,5.0,26.440745202448571,260.00497846586035,630,499,61.052853840962257
3,14,6.0,308.73197004978095,0,4.1718750000000044,-48.089865071773509,-99.35789502199259,1.4504620982916094,6.0,5.0,308.73197004978095,238.37662457159178,435,579,15.827113273676128
3,15,2.0,109.14405897777247,1,8.7968749999999982,139.01534154232041,-111.84059947990713,2.3005000303382985,2.0,6.0,109.14405897777247,314.14592668539757,865,187,231.10459588255321
4,0,3.0,156.55320687963888,1,3.6874999999999996,85.957696590510437,-117.4890965298507,3.2674046288593672,3.0,0.0,156.55320687963888,12.91432248709267,109,767,98.91267120274253
4,1,2.0,97.082233460194487,1,-16.265624999999982,126.34645591394403,-136.57131062586149,3.4173795261303894,2.0,0.0,97.082233460194487,27.451326947020224,298,894,151.33535020818732
4,2,7.0,358.31902601093719,1,-2.2187500000000084,-121.06626649538975,-122.7472404844526,1.658828989835456,7.0,2.0,358.31902601093719,130.86762005088303,380,203,36.315393503784776
4,3,4.0,190.0589899985367,1,-2.8125000000000044,-143.59767990765548,46.461310090881227,2.3838564802426845,4.0,0.0,190.0589899985367,39.428697437589555,13,96,266.20357466844428
4,4,5.0,236.06626017075706,1,15.468749999999998,-93.217806149533274,142.84845402122377,2.3172904906095937,5.0,0.0,236.06626017075706,27.166350077435684,339,1039,232.15802005078564
4,5,2.0,125.56362257333814,1,-16.343750000000021,-170.12847312104057,-44.564850547702449,1.7005360095063224,2.0,1.0,125.56362257333814,63.008320662522721,987,110,357.86134729362811
4,6,6.0,296.38094361110097,0,6.6406249999999982,16.281750529775238,-47.337305859123823,1.8588519686018117,6.0,7.0,296.38094361110097,358.32782506199902,58,1081,330.22640871089982
4,7,6.0,306.86087219897843,0,10.640625000000004,157.46596444680773,104.32683664578616,2.73397238610778,6.0,5.0,306.86087219897843,252.47835532760749,501,672,67.976134763855512
4,8,0.0,14.003476624351197,1,-1.0468750000000207,-75.275573358128156,-61.272096733776948,1.9421927381772548,0.0,6.0,14.003476624351197,277.3377192136644,295,905,94.673463119163017
4,9,5.0,228.05720406112124,1,10.109374999999979,-40.421771107930695,-172.36456704680944,2.9423158997669816,5.0,3.0,228.05720406112124,151.93231851246594,930,946,306.19115067595573
4,10,4.0,206.78172251930505,1,-1.0000000000000142,-152.82430179033429,53.957420728970732,1.8338994870427996,4.0,2.0,206.78172251930505,120.96669364034446,257,52,284.92590190207761
4,11,0.0,26.221570406851018,1,-43.640625,-14.477886016481291,11.743684390369728,2.8506511741434224,0.0,5.0,26.221570406851018,254.44787087309666,277,574,355.82318040527701
4,12,1.0,89.929807490998883,1,17.296875000000004,37.741672471254695,127.67147996225358,3.4590429260861129,1.0,5.0,89.929807490998883,269.09394278559085,879,426,167.37774739251634
4,13,7.0,334.27850902506191,1,10.968750000000023,-81.365570567785355,-107.08706154272343,2.9673376597929746,7.0,3.0,334.27850902506191,138.00178327409355,204,455,142.68634895947648
4,14,3.0,161.5813674490812,0,-15.062499999999991,-69.700065678376944,91.881301770704255,2.2089148465893231,3.0,6.0,161.5813674490812,275.74990756025483,829,252,149.24463818214045
4,15,1.0,72.109391031080236,0,5.2968750000000098,-67.99292861235557,4.1164624187246757,3.2839929558103904,1.0,7.0,72.109391031080236,333.21040502554996,1115,670,65.889096337502849
5,0,3.0,136.31045093251703,1,1.7343750000000164,-167.377691601636,-31.067240669118966,1.7422068219748326,3.0,5.0,136.31045093251703,263.23600850242639,581,1019,290.02566989335105
5,1,7.0,351.46146442385066,1,-11.328125,-151.83433301679574,-160.37286859294505,2.0171987180947326,7.0,3.0,351.46146442385066,138.32341663383039,125,968,223.53830791427592
5,2,5.0,253.94781826709803,1,26.015625000000004,-67.804218207042695,-173.85639993994462,2.6839901618659496,5.0,4.0,253.94781826709803,204.65945399874312,408,293,21.64500341440823
5,3,1.0,82.348611040673021,0,-1.5156250000000362,138.18422989793771,-139.46715906138928,2.03388454800006,1.0,7.0,82.348611040673021,327.50408097429829,1012,509,250.75711985320928
5,4,0.0,33.387184456850797,1,1.9531250000000027,113.92587900213866,147.31306345898946,2.6839502484072,0.0,7.0,33.387184456850797,317.814807519346,540,113,247.85154755207961
5,5,3.0,161.90621388444987,1,-2.7499999999999818,96.743646083559554,-101.35014003199062,1.4421370018390007,3.0,7.0,161.90621388444987,331.98341872863239,294,1136,165.81279592966564
5,6,0.0,19.52198664061768,1,-18.781250000000011,-47.090523695055914,-27.568537054438231,2.5006065423367545,0.0,5.0,19.52198664061768,240.73828960706615,193,555,6.9209367460919857
5,7,2.0,102.85520109706546,1,2.0625000000000115,-126.21503634312994,-23.359835246064492,2.5589606188004836,2.0,1.0,102.85520109706546,59.337542709345108,948,925,169.48885224164746
5,8,4.0,186.43497830044416,1,1.4999999999999956,-29.2099478493306,157.22503045111358,2.3589020029758103,4.0,5.0,186.43497830044416,254.29322321281711,43,188,23.809008695049062
5,9,1.0,50.65787112437917,1,-5.3906249999999982,-147.04346363694626,-96.385592512567072,2.5256077753729187,1.0,4.0,50.65787112437917,212.64426006788403,427,88,330.46564125487441
