block,trial,conditionNum,ltmtrialsoldnew,ltmTrialsOldInvalidCued,ltmTrialsOldInvalidTested,ltmTrialsOldValidCued,ltmWMblockNum,ltmWMtrialNum,ltmWMimageNum,imageNum,ltmrating,ltmratingrts,ltmresptestimgdiff,ltmrespcuediff,ltmrespwmrespdiff,ltmrespdeg,mousposdeg,ltmresprts
0,0,1.0,1,0,0.0,1.0,0,0,0,808,3.0,5.4673297207336873,155.74999999999997,-68.599340509254915,0.0,-18.820340630655078,241.24603807153713,1.3921183301135898
0,1,3.0,1,0,1.0,0.0,0,7,0,888,1.0,1.8669041313696653,47.953125000000007,-43.451882938971231,56.953125000000007,-98.634505817991069,20.585133747620503,1.858908937079832
0,2,1.0,1,0,0.0,1.0,0,11,0,575,1.0,1.7167986608110368,-25.718750000000025,-104.15468474471906,-116.71875000000001,-121.14657588455059,334.09013818961859,1.4839424714446068
0,3,0.0,0,0,0.0,0.0,0,0,0,1112,1.0,1.1418092164676636,0.0,0.0,0.0,0.0,165.1370371366036,0.0
0,4,1.0,1,0,0.0,1.0,0,10,0,284,2.0,2.8836403279565275,-100.53125000000004,159.56720825649353,-29.531250000000014,-149.35593141858175,178.64636303708753,4.650833745021373
0,5,0.0,0,0,0.0,0.0,0,0,0,417,3.0,1.1834971818607301,0.0,0.0,0.0,0.0,66.586140330525367,0.0
0,6,0.0,0,0,0.0,0.0,0,0,0,361,4.0,1.608524558134377,0.0,0.0,0.0,0.0,46.039107784504814,0.0
0,7,0.0,0,0,0.0,0.0,0,0,0,864,3.0,1.2584836329333484,0.0,0.0,0.0,0.0,162.85567238037819,0.0
0,8,0.0,0,0,0.0,0.0,0,0,0,606,3.0,1.7418083040975034,0.0,0.0,0.0,0.0,163.43007567014814,0.0
0,9,1.0,1,0,0.0,1.0,0,4,0,583,1.0,1.1251308938954026,-34.234375000000007,-44.893598137295825,89.296875000000043,115.10327516078682,176.83263711234727,1.375342505518347
0,10,0.0,0,0,0.0,0.0,0,0,0,357,4.0,1.2668081116862595,0.0,0.0,0.0,0.0,240.17771538859455,0.0
0,11,3.0,1,0,1.0,0.0,0,13,0,1114,1.0,1.6002131938003004,-131.78124999999997,31.423356846893203,139.21875,24.97909112190953,89.986598122410143,1.7337905869353563
0,12,0.0,0,0,0.0,0.0,0,0,0,763,3.0,1.2668525862973183,0.0,0.0,0.0,0.0,161.16882225075588,0.0
0,13,1.0,1,0,0.0,1.0,0,6,0,261,1.0,1.0168026234023273,-22.234375,164.71484092815922,59.765625,-80.604533980433118,343.78968869692807,1.1754181697033346
0,14,0.0,0,0,0.0,0.0,0,0,0,1096,3.0,0.94178737793117762,0.0,0.0,0.0,0.0,324.30764395294545,0.0
0,15,0.0,0,0,0.0,0.0,0,0,0,662,4.0,0.71674819895997643,0.0,0.0,0.0,0.0,220.14743655664969,0.0
0,16,1.0,1,0,0.0,1.0,0,12,0,152,1.0,0.85010435874573886,8.4218750000000053,143.78121255304214,117.42187500000001,-111.42045911920992,333.07510722089717,3.1089594701770693
0,17,1.0,1,0,0.0,1.0,0,15,0,896,4.0,1.8085572300478816,-155.45312500000003,-176.73542831611206,55.546875,76.35518189944122,271.55647675531583,3.1922926371917129
0,18,1.0,1,0,0.0,1.0,0,9,0,505,4.0,1.725212944438681,11.624999999999964,-47.760053089343117,-144.14062500000006,133.45184230102205,321.85316185233864,1.4504526874516159
0,19,1.0,1,0,0.0,1.0,0,3,0,570,2.0,1.6251940426882356,-43.125,-108.18492732026094,61.875000000000007,28.178590109959178,222.72227779418631,1.3587659620679915
0,20,1.0,1,0,0.0,1.0,0,14,0,385,1.0,0.82511096587404609,-132.875,-47.729799001235556,28.125,-19.299976163545654,346.81629810321505,1.7421598259825259
0,21,0.0,0,0,0.0,0.0,0,0,0,1082,4.0,1.01678238180466,0.0,0.0,0.0,0.0,251.36012003025741,0.0
0,22,0.0,0,0,0.0,0.0,0,0,0,1006,2.0,0.79175831261090934,0.0,0.0,0.0,0.0,142.87708877785855,0.0
0,23,0.0,0,0,0.0,0.0,0,0,0,276,3.0,0.68340751971118152,0.0,0.0,0.0,0.0,350.28274664551878,0.0
0,24,0.0,0,0,0.0,0.0,0,0,0,424,4.0,0.81677251774817705,0.0,0.0,0.0,0.0,128.76672594209907,0.0
0,25,0.0,0,0,0.0,0.0,0,0,0,777,2.0,0.8333710131701082,0.0,0.0,0.0,0.0,185.45911569488086,0.0
