block,trial,conditionNum,ltmtrialsoldnew,ltmTrialsOldInvalidCued,ltmTrialsOldInvalidTested,ltmTrialsOldValidCued,ltmWMblockNum,ltmWMtrialNum,ltmWMimageNum,imageNum,ltmrating,ltmratingrts,ltmresptestimgdiff,ltmrespcuediff,ltmrespwmrespdiff,ltmrespdeg,mousposdeg,ltmresprts
0,0,0.0,0,0,0.0,0.0,0,0,0,539,3.0,6.8925722897984087,0.0,0.0,0.0,0.0,122.65771572673515,0.0
0,1,3.0,1,0,1.0,0.0,0,2,0,242,3.0,16.627127400133759,112.875,-148.0918158353613,-118.125,-111.18617644039914,132.89652093648328,2.3505970519036055
0,2,0.0,0,0,0.0,0.0,0,0,0,854,4.0,10.017983400728554,0.0,0.0,0.0,0.0,32.693977460266836,0.0
0,3,0.0,0,0,0.0,0.0,0,0,0,880,2.0,6.5508360778912902,0.0,0.0,0.0,0.0,129.16130649820261,0.0
0,4,3.0,1,0,1.0,0.0,0,12,0,1077,3.0,13.793462022673339,130.234375,-157.96038596521947,120.234375,-91.03785349330137,68.425178330997312,4.5091952597722411
0,5,3.0,1,0,1.0,0.0,0,15,0,869,1.0,3.0004142471589148,-5.2656250000000062,-33.944789962214067,52.734374999999993,-165.91402062484963,6.1669546953083154,2.0254794773645699
0,6,1.0,1,0,0.0,1.0,0,14,0,181,1.0,2.8670594552531838,-15.046875000000014,-28.345581421275185,-33.046875000000028,128.85337434035333,248.79557561702282,6.6010534935630858
0,7,0.0,0,0,0.0,0.0,0,0,0,203,4.0,7.9260424887761474,0.0,0.0,0.0,0.0,97.127189657864577,0.0
0,8,0.0,0,0,0.0,0.0,0,0,0,667,3.0,3.7254613456316292,0.0,0.0,0.0,0.0,77.566987881598166,0.0
0,9,1.0,1,0,0.0,1.0,0,9,0,775,3.0,8.0593576515093446,-61.406249999999979,158.39300900305835,0.0,74.197486046064483,169.35943873300695,4.3341098446398973
0,10,1.0,1,0,0.0,1.0,0,1,0,856,1.0,1.8668918176554143,167.01562500000003,162.96591908262926,-125.85937499999999,-84.915896590405552,171.85562003789741,15.002183564007282
0,11,0.0,0,0,0.0,0.0,0,0,0,444,1.0,3.2670961758121848,0.0,0.0,0.0,0.0,184.91623851241152,0.0
0,12,1.0,1,0,0.0,1.0,0,6,0,478,1.0,3.0753952595405281,169.35937500000006,131.41331180704933,91.406250000000071,114.63136225202635,291.07052143581905,5.175965512637049
0,13,1.0,1,0,0.0,1.0,0,13,0,294,1.0,2.0252839005552232,24.750000000000014,-86.090156186450727,0.0,133.99491399474581,91.562838753338468,6.6761593786068261
0,14,0.0,0,0,0.0,0.0,0,0,0,546,3.0,3.6921684765256941,0.0,0.0,0.0,0.0,302.89639268653985,0.0
0,15,1.0,1,0,0.0,1.0,0,10,0,909,3.0,3.9505321066826582,57.296875000000036,-79.860136707790232,-116.71874999999999,117.4145144930725,140.17596371736471,1.5256100525148213
0,16,0.0,0,0,0.0,0.0,0,0,0,1124,2.0,3.2670816364698112,0.0,0.0,0.0,0.0,297.41519278206192,0.0
0,17,3.0,1,0,1.0,0.0,0,4,0,503,1.0,1.4335123370401561,114.76562500000001,77.459041037261883,119.53125000000003,-41.972062898202218,41.161958308533997,7.9846432055346668
0,18,1.0,1,0,0.0,1.0,0,3,0,519,1.0,2.1586489556357265,35.750000000000014,-101.67150604174752,123.75000000000001,-65.762763911963177,179.30909935321236,15.318922398611903
0,19,0.0,0,0,0.0,0.0,0,0,0,621,3.0,2.4170026071369648,0.0,0.0,0.0,0.0,309.43084570366096,0.0
0,20,0.0,0,0,0.0,0.0,0,0,0,718,4.0,1.900266224052757,0.0,0.0,0.0,0.0,300.05797773787623,0.0
0,21,1.0,1,0,0.0,1.0,0,5,0,643,1.0,1.0418229955248535,-3.6406250000000311,11.000417099675975,-174.37500000000006,-24.512985806669299,70.448191716373259,1.2503863074816763
0,22,0.0,0,0,0.0,0.0,0,0,0,429,3.0,1.7502557327970862,0.0,0.0,0.0,0.0,298.14971234395426,0.0
0,23,1.0,1,0,0.0,1.0,0,0,0,90,2.0,1.8419266566634178,157.48437499999997,118.22099700692269,-3.5156250000000275,-69.395295956010187,175.05500615403491,7.7262904099188745
0,24,1.0,1,0,0.0,1.0,0,11,0,648,2.0,1.3668538997881114,-173.6875,-92.651945479128713,115.31250000000001,-20.104532454731078,173.53236796064351,13.785402877256274
